dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,32.026345,28.231351,24.637116,14.407528,3.180259,20.549506,5.411241,2.127773,0.361800,26.904595,9.582632
cuda,Background_Matting,4,29.882494,27.029298,22.076736,13.813191,2.946721,22.527864,6.452869,2.859964,0.277495,35.287776,11.897547
cuda,LearningToPaint,96,19.631850,18.513086,13.141759,9.819883,1.135039,15.811928,1.705246,0.735419,0.090959,24.844411,7.454998
cuda,Super_SloMo,6,29.689471,27.430964,22.802627,15.149544,2.873943,22.120248,6.825950,2.601973,0.174282,10.017852,7.886504
cuda,alexnet,128,9.846224,9.472993,4.760865,4.233396,0.225921,9.765466,1.179899,0.336567,0.019691,5.773488,4.454918
cuda,attention_is_all_you_need_pytorch,256,32.781289,29.255994,25.544958,15.032441,3.228766,22.568491,5.670423,2.324994,0.440176,31.981751,11.047636
cuda,dcgan,32,9.752592,9.426279,4.359840,3.743033,0.373357,5.207484,0.257236,0.117089,0.016016,1.857543
cuda,demucs,4,22.030838,20.932612,16.025359,14.264781,0.608972,22.503383,1.560453,0.730180,0.057454,8.413118,8.894274
cuda,densenet121,4,68.841437,60.682817,55.755276,34.881619,8.308982,49.780618,15.189269,5.541018,0.799774,55.414294,24.205232
cuda,drq,1,12.613015,12.079146,6.197648,5.577895,0.169708,8.420305,0.453203,0.131288,0.020365,3.030842
cuda,fastNLP_Bert,6,35.534255,31.016913,27.356002,17.913646,2.696861,23.508128,4.683594,2.152422,0.348248,6.527157,8.533936
cuda,functorch_dp_cifar10,64,18.021303,17.068734,12.486139,9.359367,1.476090,16.842226,2.790926,0.907294,0.083307,34.331182,9.049805
cuda,hf_Albert,8,30.557337,28.369038,24.456933,16.650781,1.937561,26.922866,3.408586,1.390670,0.165315,10.340102,12.374161
