dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.448435,6.082345
cuda,beit_base_patch16_224,64,1.352813,4.153896
cuda,botnet26t_256,128,1.340316,2.807894
cuda,cait_m36_384,2,3.553383,17.065638
cuda,coat_lite_mini,128,1.334232,4.570523
cuda,convit_base,32,1.345667,5.105999
cuda,convmixer_768_32,32,1.194087,4.053387
cuda,convnext_base,32,1.983273,5.844799
cuda,crossvit_9_240,64,2.109487,6.184587
cuda,cspdarknet53,64,2.190425,4.711730
cuda,deit_base_distilled_patch16_224,64,1.075248,3.541613
cuda,dla102,64,1.549795,6.648638
cuda,dm_nfnet_f0,128,2.084172,5.861478
cuda,dpn107,32,3.710892,9.050327
cuda,eca_botnext26ts_256,64,1.450217,3.226067
cuda,eca_halonext26ts,64,1.463868,3.565424
cuda,ese_vovnet19b_dw,128,1.076362,2.064596
cuda,fbnetc_100,128,2.017416,3.841535
cuda,fbnetv3_b,128,2.992923,7.120668
cuda,gernet_l,128,1.938715,3.556957
cuda,ghostnet_100,128,2.085161,5.820534
cuda,gluon_inception_v3,128,1.445754,6.026145
cuda,gluon_xception65,32,1.754572,7.479988
cuda,gmixer_24_224,64,1.555116,5.579896
cuda,gmlp_s16_224,64,1.479399,5.179833
cuda,hrnet_w18,2,5.410816,22.718416
cuda,inception_v3,128,1.464077,6.132350
cuda,jx_nest_base,32,2.255887,8.515528
cuda,lcnet_050,128,1.017300,2.036553
cuda,mixer_b16_224,64,0.877859,2.486376
cuda,mixnet_l,64,5.541556,7.276894
cuda,mnasnet_100,128,1.599230,2.965221
cuda,mobilenetv2_100,128,1.584338,2.769991
cuda,mobilenetv3_large_100,128,1.576928,3.578446
cuda,mobilevit_s,32,1.802029,4.786592
cuda,nfnet_l0,64,1.799917,5.467720
cuda,pit_b_224,64,1.165748,4.032579
cuda,pnasnet5large,16,4.207978,17.940360
cuda,regnety_002,128,1.582265,3.830715
cuda,repvgg_a2,128,1.881880,2.987456
cuda,res2net101_26w_4s,64,2.693608,12.433908
cuda,res2net50_14w_8s,2,2.887915,11.327917
cuda,res2next50,2,1.711666,5.898972
cuda,resnest101e,32,3.069828,12.363034
cuda,rexnet_100,128,1.869209,4.407505
cuda,sebotnet33ts_256,64,1.694409,4.111389
cuda,selecsls42b,128,0.781213,2.537201
cuda,spnasnet_100,128,1.924527,3.644306
cuda,swin_base_patch4_window7_224,64,3.158846,10.719353
cuda,swsl_resnext101_32x16d,32,1.611192,6.338249
cuda,tf_efficientnet_b0,128,1.843659,4.315281
cuda,tf_mixnet_l,64,5.690702,7.194852
cuda,tinynet_a,128,2.089147,5.296620
cuda,tnt_s_patch16_224,64,2.061342,9.008609
cuda,twins_pcpvt_base,32,2.631098,11.766114
cuda,visformer_small,128,0.995209,3.292995
cuda,vit_base_patch16_224,64,1.058784,3.499492
cuda,volo_d1_224,64,1.715654,6.483827
