dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,4,1.8202,16.3465,0
cuda,AlbertForQuestionAnswering,4,1.8315,15.9591,0
cuda,AllenaiLongformerBase,1,1.0379,3.0266,0
cuda,BartForCausalLM,8,1.6837,20.7683,0
cuda,BartForConditionalGeneration,2,1.4178,12.0942,0
cuda,BertForMaskedLM,64,1.2322,10.9164,0
cuda,BertForQuestionAnswering,64,1.1630,6.9911,0
cuda,BigBird,1,1.5344,3.2928,0
cuda,BlenderbotSmallForCausalLM,64,1.1555,9.6174,0
cuda,BlenderbotSmallForConditionalGeneration,64,1.3258,13.8862,0
cuda,CamemBert,1,0.9979,1.4151,0
cuda,DebertaForMaskedLM,16,1.5537,18.8986,0
cuda,DebertaForQuestionAnswering,16,1.4515,12.3359,0
cuda,DebertaV2ForMaskedLM,4,1.5634,18.2032,0
cuda,DebertaV2ForQuestionAnswering,4,1.4979,14.0869,0
cuda,DistilBertForMaskedLM,32,1.4174,18.8817,0
cuda,DistilBertForQuestionAnswering,32,1.2691,11.0239,0
cuda,DistillGPT2,1,0.9864,1.1978,0
cuda,ElectraForCausalLM,32,1.2770,15.0548,0
cuda,ElectraForQuestionAnswering,64,1.3293,14.2179,0
cuda,GPT2ForSequenceClassification,4,1.2679,10.8395,0
cuda,GPTNeoForCausalLM,4,1.6270,20.7386,0
cuda,GPTNeoForSequenceClassification,4,1.5865,19.2785,0
cuda,GoogleFnet,1,1.0564,1.0666,0
cuda,LayoutLMForMaskedLM,16,1.3300,15.0082,0
cuda,LayoutLMForSequenceClassification,16,1.2643,11.0851,0
cuda,M2M100ForConditionalGeneration,4,1.3758,14.7624,0
cuda,MBartForCausalLM,16,1.5281,17.5807,0
cuda,MBartForConditionalGeneration,8,1.6856,17.7673,0
cuda,MT5ForConditionalGeneration,4,1.2436,12.7239,0
cuda,MegatronBertForCausalLM,8,1.5598,17.2208,0
cuda,MegatronBertForQuestionAnswering,8,1.5294,15.3752,0
cuda,MobileBertForMaskedLM,16,1.5171,12.0414,0
cuda,MobileBertForQuestionAnswering,32,1.5599,15.8275,0
cuda,OPTForCausalLM,16,1.3927,15.7489,0
cuda,PLBartForCausalLM,16,1.1816,12.2049,0
cuda,PLBartForConditionalGeneration,8,1.2162,10.9366,0
cuda,PegasusForCausalLM,16,1.3896,17.5471,0
cuda,PegasusForConditionalGeneration,8,1.4302,17.7337,0
cuda,RobertaForCausalLM,64,1.2420,10.8925,0
cuda,RobertaForQuestionAnswering,64,1.2010,6.9911,0
cuda,Speech2Text2ForCausalLM,64,1.2352,10.2707,0
cuda,T5ForConditionalGeneration,4,1.2455,10.3887,0
cuda,T5Small,1,1.1182,2.7431,0
cuda,TrOCRForCausalLM,16,1.5298,17.5450,0
cuda,XGLMForCausalLM,4,1.2104,17.6206,0
cuda,XLNetLMHeadModel,8,2.1173,19.2028,0
cuda,YituTechConvBert,1,1.4611,1.3873,0
