dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.692418,0.000182
cuda,AlbertForQuestionAnswering,4,2.667171,0.000183
cuda,AllenaiLongformerBase,4,9.705577,0.000794
cuda,BartForCausalLM,4,5.688336,0.000194
cuda,BartForConditionalGeneration,2,11.844020,0.000463
cuda,BertForMaskedLM,16,5.548112,0.000154
cuda,BertForQuestionAnswering,16,5.495749,0.000170
cuda,BlenderbotForCausalLM,4,11.339630,0.000314
cuda,BlenderbotSmallForCausalLM,64,3.867407,0.000174
cuda,BlenderbotSmallForConditionalGeneration,64,7.823970,0.000270
cuda,CamemBert,16,5.514010,0.000152
cuda,DebertaForMaskedLM,4,7.210316,0.002835
cuda,DebertaForQuestionAnswering,8,7.293019,0.002964
cuda,DebertaV2ForMaskedLM,1,15.257331,0.005534
cuda,DebertaV2ForQuestionAnswering,2,14.919151,0.005311
cuda,DistilBertForMaskedLM,128,2.717904,0.000151
cuda,DistilBertForQuestionAnswering,256,2.679123,0.000139
cuda,DistillGPT2,16,2.584357,0.000186
cuda,ElectraForCausalLM,32,5.467319,0.000155
cuda,ElectraForQuestionAnswering,64,5.514824,0.000154
cuda,GPT2ForSequenceClassification,4,5.045383,0.000253
cuda,LayoutLMForMaskedLM,16,5.890013,0.000173
cuda,LayoutLMForSequenceClassification,16,5.855836,0.000154
cuda,M2M100ForConditionalGeneration,16,12.255953,0.000456
cuda,MBartForCausalLM,4,5.943563,0.000193
cuda,MBartForConditionalGeneration,2,12.090292,0.000454
cuda,MT5ForConditionalGeneration,16,8.494617,0.000407
cuda,MegatronBertForCausalLM,4,10.723112,0.000258
cuda,MegatronBertForQuestionAnswering,8,10.928673,0.000261
cuda,MobileBertForMaskedLM,64,17.786250,0.000602
cuda,MobileBertForQuestionAnswering,128,17.846007,0.000605
cuda,OPTForCausalLM,2,4.861204,0.000236
cuda,PLBartForCausalLM,8,3.229232,0.000140
cuda,PLBartForConditionalGeneration,4,6.318295,0.000238
cuda,PegasusForCausalLM,32,5.854715,0.000184
cuda,PegasusForConditionalGeneration,32,5.634200,0.000444
cuda,RobertaForCausalLM,16,5.548823,0.000172
cuda,RobertaForQuestionAnswering,16,5.531250,0.000151
cuda,Speech2Text2ForCausalLM,256,3.151746,0.000152
cuda,T5ForConditionalGeneration,4,5.646591,0.000273
cuda,T5Small,4,5.904841,0.000293
cuda,TrOCRForCausalLM,32,5.921990,0.000207
cuda,XGLMForCausalLM,8,9.591470,0.000347
cuda,XLNetLMHeadModel,8,10.815891,0.000419
cuda,YituTechConvBert,16,7.702036,0.000226
