dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,43.502617,37.613555,33.505915,20.489275,6.208031,27.164454,10.238841,5.100094,0.580886,42.000383,96.239982,60.174246
cuda,beit_base_patch16_224,64,24.371578,20.257413,16.322385,10.035815,1.841292,14.053168,4.039305,2.029028,0.265650,0.653105,3.259915,9.062822
cuda,botnet26t_256,128,28.023021,24.926321,20.496244,15.523341,2.633229,22.057163,6.289248,2.908817,0.143480,24.264642,49.554338,35.505363
cuda,cait_m36_384,4,66.530667,51.645506,48.186193,23.613831,7.355293,35.461440,15.710438,7.599354,2.148517,7.970047,20.198338,36.958465
cuda,coat_lite_mini,128,29.069349,25.549867,21.351769,15.116954,2.525717,26.695468,7.968911,3.187530,0.241267,13.880031,43.655937,30.507755
cuda,convit_base,64,26.405861,22.525682,18.172300,11.132467,2.443762,19.428319,5.595754,2.478963,0.289721,5.930761,9.170692,19.551017
cuda,convmixer_768_32,32,23.996505,22.268492,17.938206,8.757079,3.087814,11.866407,3.759285,2.094745,0.310828,3.854728,14.150833,3.141284
cuda,convnext_base,64,30.832607,24.019987,20.068542,11.535685,3.886517,19.204620,5.633186,3.145081,0.501118,6.205698,12.206596,21.615088
cuda,crossvit_9_240,128,34.461312,28.749698,24.425421,14.169772,3.260028,25.639939,7.639359,3.627849,0.455657,18.757751,33.464968,38.033514
cuda,cspdarknet53,64,32.890664,27.024058,23.705812,13.720518,4.339815,17.456068,4.846836,2.645233,0.326580,25.658634,56.133661,37.922088
cuda,deit_base_distilled_patch16_224,64,22.471659,19.227631,15.167264,9.534994,1.719589,21.121398,4.015226,1.893848,0.229709,2.230898,3.745612,17.904101
cuda,dla102,128,42.376907,35.812391,32.147055,17.662993,5.615174,21.979365,7.938613,3.868672,0.562154,16.906352,39.117765,32.599209
