dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,4.423719,61.966830,47.969103,3.157190,95.186371,8.549858,3.568048,0.299122,1.406243,51.980212
cuda,botnet26t_256,128,1.837492,55.239065,50.051812,2.151800,99.986931,6.150147,2.143433,0.124029,105.690647,157.858925
cuda,cait_m36_384,2,22.342832,61.899122,35.467389,5.139301,82.493320,11.551349,4.794679,0.612018,0.784653,53.375075
cuda,coat_lite_mini,128,2.135738,88.370334,81.566442,2.623111,202.270151,5.900041,2.233512,0.163591,0.223225,123.658607
cuda,convit_base,32,2.372641,30.588154,23.122957,2.331810,65.165171,5.099983,1.973834,0.190387,53.781546,98.285266
cuda,convmixer_768_32,32,3.627418,15.861458,6.001779,1.331889,12.358909,2.605456,1.113186,0.175758,2.624999,10.450077
cuda,convnext_base,32,5.239205,79.024386,67.732639,2.789673,187.672840,8.277987,3.076816,0.271024,101.497757,224.410510
cuda,cspdarknet53,64,4.023679,48.210283,38.210832,1.837968,83.695289,4.254524,1.720866,0.211581,0.358278,48.118249
cuda,dla102,64,5.284820,50.393694,34.469858,2.334674,74.060658,6.794055,2.555115,0.294517,0.429428,42.570141
cuda,dm_nfnet_f0,128,3.979945,18.713512,5.677915,2.139738,8.849554,5.588960,1.468538,0.209853,0.995614,6.861310
cuda,dpn107,32,7.871680,137.168717,117.701299,2.924067,202.978303,7.762447,2.826721,0.343815,1.513206,89.984183
cuda,eca_botnext26ts_256,64,1.927216,49.941667,44.435716,2.391202,103.291914,6.180023,2.451341,0.136487,216.848574,278.182316
cuda,eca_halonext26ts,64,2.010860,40.233132,34.498142,2.681294,77.118348,9.317196,2.764303,0.144222,215.690221,261.272993
cuda,ese_vovnet19b_dw,128,1.412949,27.138466,23.205155,0.868168,47.929252,3.251002,1.292040,0.105615,0.176577,25.989119
cuda,fbnetc_100,128,3.696642,45.228073,36.324115,1.657788,70.416637,3.823412,1.728814,0.199745,0.738103,36.618812
cuda,fbnetv3_b,128,6.965366,61.181506,45.382592,3.185446,93.575787,7.739633,2.782830,0.357589,1.377084,52.984379
cuda,gernet_l,128,3.335369,23.128506,15.104126,1.309106,32.993635,2.888416,1.228963,0.165376,0.732579,20.046748
cuda,ghostnet_100,128,5.201910,73.654685,60.944185,2.625365,128.004992,7.154708,3.454339,0.301746,0.379775,70.242590
cuda,gluon_inception_v3,128,4.405114,23.126153,9.174390,3.188717,13.919981,8.492819,3.558772,0.299412,1.217808,9.337133
cuda,gluon_xception65,32,7.219404,45.137658,26.634579,2.949009,51.195559,6.434353,2.144019,0.346846,1.332802,29.088451
cuda,gmixer_24_224,64,4.732532,20.517029,11.624221,1.638648,34.865004,5.157829,1.783554,0.209226,0.269438,25.294891
cuda,gmlp_s16_224,64,4.888837,25.481174,14.834542,2.271225,37.165374,7.997604,2.459335,0.205728,0.356883,25.144813
cuda,hrnet_w18,2,46.887141,106.813751,46.778538,6.326474,117.095628,19.528896,5.666071,0.833512,3.508754,80.807900
cuda,inception_v3,128,4.484245,23.154302,9.147335,3.144678,13.906524,8.475588,3.558876,0.299173,1.206614,9.296452
cuda,jx_nest_base,32,5.009091,63.910667,51.026392,3.509410,130.227705,11.198998,3.798986,0.348401,83.955940,167.240357
cuda,lcnet_050,128,1.418515,22.565304,18.075758,1.043558,34.382979,2.723611,1.083331,0.109109,0.518272,17.938439
cuda,mixer_b16_224,64,1.573772,15.503929,9.916693,1.189473,29.372272,3.019697,0.993316,0.103848,13.946290,34.687483
cuda,mixnet_l,64,8.513645,80.831547,68.222497,2.405165,163.837618,6.271123,2.673731,0.338924,0.377835,98.571392
cuda,mnasnet_100,128,2.670493,28.408576,21.396183,1.575649,40.232944,3.325044,1.451609,0.163955,0.704397,21.219611
cuda,mobilenetv2_100,128,2.690639,20.656489,13.548366,1.658055,25.815184,3.688925,1.444506,0.172082,0.726284,14.760602
