dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,Background_Matting,4,2.462042,5.178313
cuda,LearningToPaint,96,0.876769,1.999265
cuda,alexnet,128,0.310345,0.578667
cuda,dcgan,32,0.297209,0.500993
cuda,demucs,4,0.590676
cuda,densenet121,4,7.176796,14.934203
cuda,drq,1,0.300415,0.602507
cuda,functorch_dp_cifar10,64,0.660939,2.170048
cuda,lennard_jones,1000,0.263706,0.311611
cuda,mnasnet1_0,32,2.052559,4.921695
cuda,mobilenet_v2,96,2.082543,5.117455
cuda,mobilenet_v3_large,32,2.299238,5.913491
cuda,nvidia_deeprecommender,256,0.313022,0.463639
cuda,pytorch_CycleGAN_and_pix2pix,1,0.772303,2.608151
cuda,pytorch_stargan,16,0.768954,2.420319
cuda,pytorch_unet,1,0.944938,2.223008
cuda,resnet18,16,0.819271,2.038090
cuda,resnet50,32,2.368270,5.429263
cuda,resnext50_32x4d,8,2.333933,5.397738
cuda,shufflenet_v2_x1_0,128,2.366937,5.770936
cuda,soft_actor_critic,256,0.311692,0.304911
cuda,squeezenet1_1,32,0.568552,1.717016
cuda,timm_efficientnet,32,3.569690,6.931784
cuda,timm_nfnet,128,4.000257,8.514890
cuda,timm_regnet,32,5.218761,9.107427
cuda,timm_resnest,32,1.321945,2.886837
cuda,timm_vision_transformer,8,2.187575,5.096900
cuda,timm_vision_transformer_large,8,11.390930,18.815585
cuda,timm_vovnet,32,2.490344,4.141737
cuda,tts_angular,64,0.328874,0.159327
cuda,vgg16,64,0.411534,1.020746
cuda,yolov3,16,5.158564,8.205227
