dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8536,18.0765,0.3336
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8121,11.2572,0.3313
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,0.8499,10.8450,0.3515
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9233,13.1157,0.3435
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,0.8594,16.1537,0.3371
cuda,cspdarknet53,64,0.7591,22.6645,0.3211
cuda,deit_base_distilled_patch16_224,64,0.7998,8.3622,0.3493
cuda,dla102,64,0.8184,20.5623,0.3572
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,32,0.7542,52.3484,0.3417
cuda,eca_botnext26ts_256,64,0.6571,11.9699,0.2688
cuda,eca_halonext26ts,64,0.6647,12.6347,0.2694
cuda,ese_vovnet19b_dw,128,0.7679,7.8349,0.3282
cuda,fbnetc_100,128,0.7952,20.4238,0.3328
cuda,fbnetv3_b,128,0.7749,37.1150,0.3161
cuda,gernet_l,128,0.7695,18.1179,0.3414
cuda,ghostnet_100,128,0.8827,17.9609,0.3394
cuda,gluon_inception_v3,128,0.8539,18.1632,0.3336
cuda,gluon_xception65,32,0.7556,25.0573,0.3310
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hrnet_w18,2,2.3838,103.4813,0.3931
cuda,inception_v3,128,0.8538,18.0987,0.3335
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.8326,7.8572,0.3428
cuda,mixer_b16_224,64,0.7999,7.7254,0.3477
cuda,mixnet_l,64,0.7913,33.7684,0.2736
cuda,mnasnet_100,128,0.7906,15.2717,0.3371
cuda,mobilenetv2_100,128,0.7187,15.7324,0.3123
cuda,mobilenetv3_large_100,128,0.7826,15.5884,0.3330
cuda,mobilevit_s,32,0.8035,19.2600,0.2750
cuda,nfnet_l0,64,0.7961,14.2131,0.2724
cuda,pit_b_224,64,0.8237,10.0295,0.3205
cuda,pnasnet5large,16,0.8504,73.3670,0.3565
cuda,poolformer_m36,64,0.8087,19.3258,0.3371
cuda,regnety_002,128,1.0870,16.4525,0.3451
cuda,repvgg_a2,128,0.8000,17.2552,0.3359
cuda,res2net101_26w_4s,64,0.9449,41.5851,0.3279
cuda,res2net50_14w_8s,2,2.2220,34.2996,0.3947
cuda,res2next50,2,2.2655,16.3256,0.3923
cuda,resmlp_12_224,128,0.7827,7.8940,0.2610
cuda,resnest101e,32,1.0972,41.7340,0.3492
cuda,rexnet_100,128,0.6904,20.8390,0.2859
cuda,sebotnet33ts_256,64,0.6817,16.6846,0.3227
cuda,selecsls42b,128,0.8402,7.1991,0.3507
cuda,spnasnet_100,128,0.7786,20.0616,0.3367
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8103,19.9896,0.3480
cuda,tf_efficientnet_b0,128,0.6680,19.7476,0.2669
cuda,tf_mixnet_l,64,0.7957,34.2630,0.2894
cuda,tinynet_a,128,0.6542,24.8613,0.2767
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,1.3016,37.1550,0.3417
cuda,visformer_small,128,0.8406,8.1005,0.3430
cuda,vit_base_patch16_224,64,0.8370,8.1703,0.3498
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
