dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0094,1.3115,1.0000
cuda,Background_Matting,4,0.9998,0.5638,1.0027
cuda,LearningToPaint,96,0.9994,0.3860,0.9994
cuda,Super_SloMo,6,0.9999,0.7746,1.0076
cuda,alexnet,128,0.9976,0.1783,0.9538
cuda,attention_is_all_you_need_pytorch,256,0.9994,0.9564,1.0017
cuda,dcgan,32,0.9646,0.1972,0.9747
cuda,demucs,4,0.9993,0.3083,0.9998
cuda,densenet121,4,1.0007,1.6632,1.0026
cuda,dlrm,2048,0.9909,0.4494,1.0000
cuda,drq,1,1.0233,0.1752,1.0000
cuda,fastNLP_Bert,6,0.9981,1.2331,1.0000
cuda,functorch_dp_cifar10,64,1.0009,0.2849,1.0000
cuda,hf_Albert,8,1.0006,0.8833,1.0000
cuda,hf_Bart,4,1.0132,1.2619,1.0000
cuda,hf_Bert,4,1.0192,1.1524,1.0000
cuda,hf_BigBird,2,0.9953,6.6879,1.0008
cuda,hf_DistilBert,8,1.0004,0.4123,1.0000
cuda,hf_GPT2,4,1.0068,1.0998,1.0000
cuda,hf_GPT2_large,4,0.9997,4.3931,1.0000
cuda,hf_Longformer,2,0.9693,4.6732,0.9998
cuda,hf_Reformer,4,0.9990,2.1982,0.3108
cuda,hf_T5,8,0.9973,1.7877,1.0000
cuda,hf_T5_large,2,1.0237,11.4051,1.0000
cuda,lennard_jones,1000,0.9520,0.1761,0.9966
cuda,mnasnet1_0,32,0.9975,0.6297,1.0000
cuda,mobilenet_v2,96,0.9991,0.5892,1.0002
cuda,mobilenet_v2_quantized_qat,96,0.9985,0.0975,0.9998
cuda,mobilenet_v3_large,32,1.0019,0.6744,1.0000
cuda,moco,32,0.9971,1.6564,1.0064
cuda,nvidia_deeprecommender,256,0.9990,0.1993,0.9416
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9947,0.3557,1.0000
cuda,pytorch_stargan,16,0.9986,0.3689,1.0000
cuda,pytorch_struct,200,0.9941,0.2365,1.0000
cuda,pytorch_unet,1,0.9991,0.3735,1.0001
cuda,resnet18,16,1.0011,0.3789,0.9982
cuda,resnet50,32,0.9986,0.6905,1.0008
cuda,resnet50_quantized_qat,32,0.9976,0.0630,0.9967
cuda,resnext50_32x4d,8,1.0051,0.7091,0.9983
cuda,shufflenet_v2_x1_0,128,0.9993,0.7283,1.0004
cuda,soft_actor_critic,256,0.9767,0.2359,1.0000
cuda,speech_transformer,32,0.9992,1.4272,0.9975
cuda,squeezenet1_1,32,0.9984,0.2456,1.0000
cuda,tacotron2,64,0.9814,12.0184,0.9923
cuda,timm_efficientdet,1,0.9821,18.7085,1.0147
cuda,timm_efficientnet,32,0.9540,1.4823,1.0003
cuda,timm_nfnet,128,1.0001,1.6325,0.9406
cuda,timm_regnet,32,0.9637,1.9544,1.0008
cuda,timm_resnest,32,0.9985,0.4830,1.0009
cuda,timm_vision_transformer,8,1.0005,0.7067,0.9999
cuda,timm_vision_transformer_large,8,1.0000,2.0173,1.0027
cuda,timm_vovnet,32,0.9116,1.3208,1.0018
cuda,tts_angular,64,0.9860,0.2388,0.9958
cuda,vgg16,64,0.9998,0.1985,0.9940
cuda,yolov3,16,0.9996,2.5853,1.0003
