dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9998,3.4474,1.0004
cuda,beit_base_patch16_224,64,0.9991,2.0410,1.0000
cuda,botnet26t_256,128,0.9853,1.5047,1.0000
cuda,cait_m36_384,2,1.0001,17.2140,1.0000
cuda,coat_lite_mini,128,1.0002,1.5948,1.0113
cuda,convit_base,32,0.9994,1.9010,1.0000
cuda,convmixer_768_32,32,0.9997,2.7132,1.0000
cuda,convnext_base,32,0.9991,4.5560,1.0000
cuda,crossvit_9_240,64,1.0046,3.3506,1.0001
cuda,cspdarknet53,64,0.9577,3.3066,1.0000
cuda,deit_base_distilled_patch16_224,64,0.9994,1.4826,1.0003
cuda,dla102,64,0.9999,4.4802,0.9931
cuda,dm_nfnet_f0,128,1.0001,3.2553,0.9406
cuda,dpn107,32,0.9581,6.5280,1.0007
cuda,eca_botnext26ts_256,64,0.9727,1.6146,0.9999
cuda,eca_halonext26ts,64,0.9744,1.6672,1.0000
cuda,ese_vovnet19b_dw,128,0.9787,1.2016,1.0001
cuda,fbnetc_100,128,0.9660,2.8486,1.0001
cuda,fbnetv3_b,128,0.9649,5.7864,1.0001
cuda,gernet_l,128,0.9737,2.7544,1.0000
cuda,ghostnet_100,128,0.9985,4.3286,1.0000
cuda,gluon_inception_v3,128,0.9997,3.5369,1.0004
cuda,gluon_xception65,32,0.9994,5.9208,1.0000
cuda,gmixer_24_224,64,0.9989,3.5077,0.9998
cuda,gmlp_s16_224,64,0.9994,3.5477,1.0000
cuda,hrnet_w18,2,1.0046,35.6282,1.0000
cuda,inception_v3,128,0.9996,3.3889,1.0004
cuda,jx_nest_base,32,0.9994,4.0015,1.0022
cuda,lcnet_050,128,0.9513,1.2282,1.0000
cuda,mixer_b16_224,64,0.9992,1.2785,1.0000
cuda,mixnet_l,64,0.9713,7.5004,1.0000
cuda,mnasnet_100,128,0.9652,2.2383,1.0000
cuda,mobilenetv2_100,128,0.9659,2.2287,1.0000
cuda,mobilenetv3_large_100,128,0.9649,2.2925,1.0000
cuda,mobilevit_s,32,0.9738,2.8502,1.0000
cuda,nfnet_l0,64,0.9997,2.8280,1.0007
cuda,pit_b_224,64,0.9991,1.6788,1.0003
cuda,pnasnet5large,16,0.9989,22.4420,1.0707
cuda,poolformer_m36,64,0.9999,5.2329,1.0006
cuda,regnety_002,128,0.9764,2.4769,1.0000
cuda,repvgg_a2,128,0.9635,2.6192,1.0005
cuda,res2net101_26w_4s,64,0.9993,10.2495,1.0003
cuda,res2net50_14w_8s,2,0.9997,7.9941,1.0000
cuda,res2next50,2,1.0028,3.3069,1.0000
cuda,resmlp_12_224,128,0.9995,1.2786,1.0000
cuda,resnest101e,32,1.0023,10.5444,1.0000
cuda,rexnet_100,128,0.9729,3.1692,1.0000
cuda,sebotnet33ts_256,64,0.9754,2.1812,0.9951
cuda,selecsls42b,128,0.9994,1.1621,1.0001
cuda,spnasnet_100,128,0.9605,2.8600,1.0003
cuda,swin_base_patch4_window7_224,64,0.9995,5.6106,1.0000
cuda,swsl_resnext101_32x16d,32,0.9997,4.2204,1.0006
cuda,tf_efficientnet_b0,128,0.9766,2.9888,1.0000
cuda,tf_mixnet_l,64,0.9725,7.9469,0.9998
cuda,tinynet_a,128,0.9669,3.5959,1.0001
cuda,tnt_s_patch16_224,64,0.9998,4.9458,1.0002
cuda,twins_pcpvt_base,32,1.0002,9.8411,0.9997
cuda,visformer_small,128,0.9996,1.2861,1.0011
cuda,vit_base_patch16_224,64,0.9990,1.4766,1.0000
cuda,volo_d1_224,64,0.9995,3.0395,0.9999
cuda,xcit_large_24_p8_224,5,1.0006,13.7013,0.9997
