dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,mnasnet1_0,32,1.347489,5.411878,2.058602,7.054821,2.744503,1.277582,0.183025,3.992259,2.835295
cuda,mobilenet_v2,96,1.447294,6.197050,2.142726,7.441165,3.337795,1.392938,0.210458,3.464670
cuda,mobilenet_v2_quantized_qat,96,2.451120,11.154414,4.480388,18.399992,8.123882,3.191596,0.559924,50.387925,11.880622
cuda,mobilenet_v3_large,32,1.483327,5.904853,2.269387,8.533244,3.221448,1.423265,0.229970,4.977101,31.997621
cuda,nvidia_deeprecommender,256,0.127731,1.100135,0.124426,2.255224,0.101477,0.059368,0.008707,1.284952,0.393668
cuda,pytorch_CycleGAN_and_pix2pix,1,0.553448,2.430812,0.998927,4.491105,1.833040,0.635108,0.065645,3.097073
cuda,pytorch_stargan,16,0.587621,2.121297,0.656594,3.532959,1.003474,0.292869,0.042436,2.097854,19.292163
cuda,pytorch_struct,200,0.213882,1.149137,0.103286,2.527689,0.197659,0.102460,0.019430,1.491651,18.629541
cuda,pytorch_unet,1,0.697691,3.109778,1.106198,4.809234,2.018818,0.745705,0.072203,2.843524
cuda,resnet152,32,4.135912,9.830391,5.467342,12.913097,6.884640,2.645483,0.757661,9.220766,2.742589
cuda,resnet18,16,0.577734,3.145067,0.801542,4.727165,1.631613,0.569093,0.062969,2.412167,2.419688
cuda,resnet50,32,1.438450,4.769492,2.053287,6.507787,2.719893,1.132686,0.181750,3.864748,2.877196
cuda,resnet50_quantized_qat,32,2.266463,9.636139,3.909505,16.147059,6.879463,2.739119,0.517856,38.193144,10.978123
cuda,resnext50_32x4d,8,1.422004,4.124750,1.895453,6.017616,2.299358,1.109118,0.164198,3.860943,2.633685
cuda,shufflenet_v2_x1_0,128,1.625800,5.892231,2.241737,8.335225,3.979902,1.938526,0.248389,4.771213
cuda,soft_actor_critic,256,0.137009,1.547274,0.056363,2.495686,0.049706,0.031147,0.005598,1.009554
cuda,speech_transformer,32,2.504512,8.186789,2.191054,12.186181,4.024089,1.836885,0.267961,6.496144
cuda,squeezenet1_1,32,0.232693,1.945288,0.393637,3.551343,1.165765,0.649178,0.033325,2.010345
cuda,tacotron2,64,6.948553,16.988069,2.804981,21.171126,6.422926,3.352113,0.467217,3.982677,7.138965
cuda,timm_efficientdet,1,12.834203,18.480665,10.550383,29.259618,15.883394,4.934695,1.280048,45.668374,21.686902
cuda,timm_efficientnet,32,2.569654,6.399217,2.418073,9.345016,4.225970,1.709981,0.282938,5.669847,39.124137
cuda,timm_nfnet,128,2.854877,12.132893,5.295804,15.172498,7.212810,2.457507,0.319286,26.704617,8.484050
cuda,timm_regnet,32,3.213290,5.338091,2.723009,7.770150,3.343229,1.416213,0.321754,5.544279,21.906724
cuda,timm_resnest,32,0.816099,4.899256,1.081609,7.883929,3.026936,1.172176,0.089769,44.957684,4.106301
cuda,timm_vision_transformer,8,1.176273,4.879579,1.558143,7.778515,2.808224,1.385079,0.179952,17.673088,4.682554
cuda,timm_vision_transformer_large,8,3.888064,11.476628,5.510763,16.734215,8.774495,3.400444,1.008022,12.150874,11.497918
cuda,timm_vovnet,32,1.840079,4.899354,1.543494,7.628659,3.514908,1.345896,0.136055,4.493996,2.885403
cuda,tts_angular,64,0.099542,0.941667,0.045423,1.480314,0.027752,0.014548,0.001525,0.585882
cuda,vgg16,64,0.149257,1.541517,0.255637,2.935980,0.847431,0.303759,0.021267,1.658312
cuda,yolov3,16,2.490820,25.938160,3.793503,349.668846,13.575134,5.233497,0.323055,327.634243
