dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0006,1.4298,12.7503
cuda,AlbertForQuestionAnswering,2,1.0007,1.4279,12.2268
cuda,AllenaiLongformerBase,1,1.0299,4.1848,7.6023
cuda,BartForCausalLM,2,1.0031,1.2423,13.5438
cuda,BartForConditionalGeneration,1,1.0079,3.5855,19.5720
cuda,BertForMaskedLM,64,1.0000,1.5171,12.7967
cuda,BertForQuestionAnswering,64,0.9999,1.4526,7.3244
cuda,BigBird,1,0.9909,7.0979,7.3617
cuda,BlenderbotSmallForCausalLM,64,1.0059,0.9950,13.5484
cuda,BlenderbotSmallForConditionalGeneration,32,1.0076,2.5662,9.6672
cuda,CamemBert,1,1.0546,1.4001,5.2747
cuda,DebertaForMaskedLM,4,0.9635,3.0813,8.5648
cuda,DebertaForQuestionAnswering,4,0.9611,3.1073,6.2941
cuda,DistilBertForMaskedLM,16,1.0370,0.6740,4.4763
cuda,DistilBertForQuestionAnswering,32,1.0371,0.6779,3.4872
cuda,DistillGPT2,1,1.0371,0.8237,4.3357
cuda,ElectraForCausalLM,1,1.0511,1.4370,0.9677
cuda,ElectraForQuestionAnswering,64,1.0005,1.5786,5.6176
cuda,GPT2ForSequenceClassification,4,1.0016,1.5685,10.3788
cuda,LayoutLMForMaskedLM,16,1.0008,1.7008,13.8383
cuda,LayoutLMForSequenceClassification,16,0.9997,1.6345,8.4576
cuda,M2M100ForConditionalGeneration,2,0.9958,3.5714,22.2829
cuda,MBartForCausalLM,16,1.0144,1.2346,12.8434
cuda,MBartForConditionalGeneration,8,0.9996,3.6213,18.7175
cuda,MT5ForConditionalGeneration,2,0.9843,4.5736,14.8676
cuda,MegatronBertForCausalLM,2,1.0490,2.8358,14.8037
cuda,MegatronBertForQuestionAnswering,8,1.0511,2.8480,14.6373
cuda,MobileBertForMaskedLM,16,1.0182,7.1305,3.4998
cuda,MobileBertForQuestionAnswering,32,1.0196,7.1391,2.1550
cuda,OPTForCausalLM,4,1.0136,1.2745,6.2712
cuda,PLBartForCausalLM,16,1.0122,0.7313,6.4614
cuda,PLBartForConditionalGeneration,8,1.0084,2.0037,7.5664
cuda,PegasusForCausalLM,8,1.0134,1.2863,11.0680
cuda,PegasusForConditionalGeneration,4,0.9985,3.5106,18.2453
cuda,RobertaForCausalLM,4,1.0486,1.4134,5.2095
cuda,RobertaForQuestionAnswering,64,0.9998,1.4636,7.3221
cuda,Speech2Text2ForCausalLM,64,1.0085,0.7612,3.0639
cuda,T5ForConditionalGeneration,4,0.9906,3.6505,11.0422
cuda,T5Small,1,0.9859,3.4489,4.5687
cuda,TrOCRForCausalLM,8,1.0128,1.1936,10.6761
cuda,XGLMForCausalLM,1,1.0145,2.3015,26.8801
cuda,XLNetLMHeadModel,4,0.9995,3.5236,19.5377
cuda,YituTechConvBert,1,1.0293,2.0337,5.0445
