dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.746551,2.860034
cuda,Background_Matting,4,0.826594,1.062111
cuda,LearningToPaint,96,0.549936,0.381495
cuda,Super_SloMo,6,1.040134,1.258125
cuda,alexnet,128,0.350878,0.119257
cuda,attention_is_all_you_need_pytorch,256,1.506412,3.051216
cuda,dcgan,32,0.338845,0.085422
cuda,densenet121,4,1.951900,4.461061
cuda,dlrm,2048,0.564196,0.172682
cuda,drq,1,0.379638,0.129859
cuda,hf_Albert,8,1.296081,2.533350
cuda,hf_Bart,4,2.422273,2.680742
cuda,hf_Bert,4,1.568134,2.178445
cuda,hf_BigBird,2,7.858586,2.068506
cuda,hf_DistilBert,8,0.744031,1.086654
cuda,hf_GPT2,4,1.634958,2.163559
cuda,hf_Longformer,2,4.757737,8.844442
cuda,hf_Reformer,4,1.626591,0.337857
cuda,hf_T5,8,4.239234,3.494520
cuda,mnasnet1_0,32,0.824811,1.038188
cuda,mobilenet_v2,96,0.834398,0.902970
cuda,mobilenet_v3_large,32,0.948165,1.156462
cuda,moco,32,1.939279,0.024605
cuda,nvidia_deeprecommender,256,0.352414,0.075623
cuda,pytorch_CycleGAN_and_pix2pix,1,0.532255,0.762455
cuda,pytorch_stargan,16,0.562346,0.840614
cuda,pytorch_struct,200,0.407760,0.241356
cuda,pytorch_unet,1,0.581156,0.421805
cuda,resnet18,16,0.529208,0.399691
cuda,resnet50,32,0.896710,1.188578
cuda,resnext50_32x4d,8,0.880609,1.159381
cuda,shufflenet_v2_x1_0,128,1.025410,1.465250
cuda,soft_actor_critic,256,0.292422,0.056526
cuda,speech_transformer,32,2.094381,3.018157
cuda,squeezenet1_1,32,0.474704,0.369066
cuda,tacotron2,64,12.373399,4.659491
cuda,timm_efficientdet,1,12.924420,8.418507
cuda,timm_efficientnet,32,1.393055,1.745092
cuda,timm_nfnet,128,2.008563,2.251543
cuda,timm_regnet,32,1.821752,2.176443
cuda,timm_resnest,32,0.603375,0.731352
cuda,timm_vision_transformer,8,0.962350,1.572939
cuda,timm_vovnet,32,1.015528,0.958504
cuda,tts_angular,64,0.455752,0.028814
cuda,vgg16,64,0.390629,0.221833
cuda,yolov3,16,6.418597,2.345932
