dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,29.098595,26.660368,23.656962,15.989328,8.338898,24.839141,3.445664,1.669003,0.167061,7.663377,17.352036
cuda,AlbertForQuestionAnswering,4,26.970243,24.606285,21.657665,14.157864,8.066213,21.632745,3.564919,1.618063,0.162259,3.722064,15.707154
cuda,BartForCausalLM,4,32.725057,27.922829,24.808975,16.153597,8.022679,20.815573,4.171853,2.695311,0.252450,2.868091,13.133051
cuda,BartForConditionalGeneration,2,67.273209,54.302516,51.129729,27.832739,21.790077,29.108032,11.759840,5.925557,1.497707,0.451717,23.673820
cuda,BertForMaskedLM,16,33.835610,28.283514,25.185534,15.888538,8.303224,21.044774,4.976807,2.650822,0.349802,6.748261,13.699165
cuda,BertForQuestionAnswering,16,34.144884,28.648754,25.501354,15.529502,8.317144,19.348503,4.590093,2.835241,0.344217,6.420850,12.647726
cuda,BlenderbotForCausalLM,4,50.556076,41.029984,37.944093,20.418754,16.184390,24.651963,8.117014,5.019092,0.510668,8.874683,21.070515
cuda,BlenderbotSmallForCausalLM,64,23.355306,20.106377,17.466193,11.423267,5.475933,16.659951,3.400779,1.722589,0.171270,2.998687,10.875944
cuda,BlenderbotSmallForConditionalGeneration,64,45.033761,37.450664,34.826415,19.215958,15.016072,20.889844,7.802749,4.084373,0.778949,2.269533,17.084914
cuda,CamemBert,16,33.018279,27.585423,24.878895,15.344777,8.414934,18.312054,5.088658,2.487141,0.353173,5.438987,11.871666
cuda,DebertaForMaskedLM,4,35.306835,28.217745,25.241939,16.876270,7.012565,24.018543,5.278449,2.625518,0.324591,3.280163,14.473934
cuda,DebertaForQuestionAnswering,8,36.966279,30.452646,27.154165,18.676150,6.858325,27.258189,5.102596,2.784931,0.320383,3.618448,15.755896
cuda,DebertaV2ForMaskedLM,1,60.058349,44.167423,40.976699,23.389222,14.784372,28.026034,7.335511,4.255276,0.639731,1.385039,20.225546
cuda,DebertaV2ForQuestionAnswering,2,58.360653,42.486418,39.110153,21.789480,15.218814,26.172254,8.269964,5.100562,0.653117,20.203259
cuda,DistilBertForMaskedLM,128,20.831812,18.651740,15.360891,10.325927,4.944272,13.020088,2.549316,1.280728,0.147319,8.745708,7.762200
cuda,DistilBertForQuestionAnswering,256,20.783800,18.597536,15.341832,10.237038,4.929305,13.203615,2.595947,1.293098,0.142824,9.800228,8.020087
cuda,DistillGPT2,16,18.100857,15.987434,12.773906,8.295002,4.294441,11.429356,2.552989,1.176249,0.134714,2.377147,7.543605
cuda,ElectraForCausalLM,32,40.651072,34.728479,31.331644,21.180686,9.042440,31.774188,4.819695,2.483809,0.355705,13.868134,19.885851
cuda,ElectraForQuestionAnswering,64,34.570270,28.816016,25.397147,15.493988,8.470745,23.327767,5.100183,2.667981,0.360231,6.865228,16.545395
cuda,GPT2ForSequenceClassification,4,28.035533,23.801100,20.726252,11.616923,7.276275,13.783322,4.464370,2.183982,0.310151,2.139842,9.660337
cuda,LayoutLMForMaskedLM,16,36.473375,30.733430,27.441205,17.336514,8.478571,22.657550,5.170264,2.482633,0.354546,6.713434,14.316364
