dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,45.486516,39.065140,36.234548,21.059256,6.260153,29.404089,10.472197,5.779060,0.666537,105.243788,15.052349
cuda,beit_base_patch16_224,64,26.955687,23.346872,20.608196,13.121645,7.123389,16.595396,4.768909,2.496629,0.327253,3.246378,10.806851
cuda,botnet26t_256,128,28.487818,25.824786,23.047987,16.932280,4.442882,23.101017,6.537360,2.775349,0.173868,54.482456,11.055363
cuda,cait_m36_384,4,84.822944,67.068090,62.799117,34.336348,25.732752,43.827211,18.945034,9.643986,2.554385,21.653703,36.596279
cuda,coat_lite_mini,128,31.092059,27.960392,25.219196,17.508837,8.282858,27.554388,8.206899,3.799823,0.279777,43.154394,18.525786
cuda,convit_base,64,29.265860,25.479084,22.726450,14.258118,8.618282,20.396482,6.189602,3.016867,0.347681,9.782435,14.995572
cuda,convmixer_768_32,32,21.247803,19.608868,16.873269,6.869734,3.733461,11.379707,3.342959,2.106715,0.333615,8.506521,3.103857
cuda,convnext_base,64,36.310047,29.455739,26.674927,16.105420,9.981535,23.397046,7.015727,3.793884,0.629134,31.938859,17.598662
cuda,crossvit_9_240,128,39.753763,33.946610,31.112047,18.486204,12.249685,28.888539,9.074415,4.366163,0.558486,34.195323,23.320491
cuda,cspdarknet53,64,34.369765,28.999167,26.288236,14.389905,4.688749,20.186096,6.100054,3.074648,0.395880,56.335267,10.816887
cuda,deit_base_distilled_patch16_224,64,24.740795,21.477219,18.593850,11.874636,6.877459,21.114212,4.551365,2.368379,0.290224,3.730306,16.303002
cuda,dla102,128,45.194810,38.862291,36.081193,19.183311,6.346946,24.864758,8.756124,4.619917,0.673227,43.179877,13.193022
cuda,dm_nfnet_f0,128,31.498441,25.703353,22.997131,11.825790,4.866772,19.261489,6.130319,2.876552,0.357048,30.955098,12.611090
cuda,dpn107,32,54.224990,45.242192,42.308648,22.659148,6.564727,30.314665,9.292987,5.189892,0.675102,31.574322,15.558724
cuda,eca_botnext26ts_256,128,29.832173,26.937312,24.137779,17.435210,4.732000,23.900634,6.957963,2.801082,0.194795,58.700094,11.397719
cuda,ese_vovnet19b_dw,128,20.354506,18.148751,15.287600,10.968849,2.311056,16.186229,4.078434,1.861184,0.150911,53.946981,7.661652
cuda,fbnetc_100,128,33.204038,28.726177,25.805721,15.896652,4.304408,21.494233,5.763841,3.057297,0.367249,100.608758,10.198559
