dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,5.612225,0.000665
cuda,beit_base_patch16_224,64,3.713402,0.000608
cuda,botnet26t_256,128,2.784353,0.000465
cuda,cait_m36_384,4,16.914071,0.001771
cuda,coat_lite_mini,128,3.201155,0.000496
cuda,convit_base,64,3.517053,0.000523
cuda,convmixer_768_32,32,1.672334,0.000127
cuda,convnext_base,64,6.934355,0.000872
cuda,crossvit_9_240,128,5.480655,0.000708
cuda,cspdarknet53,64,5.500332,0.000814
cuda,deit_base_distilled_patch16_224,64,2.995692,0.000441
cuda,dla102,128,6.348879,0.000822
cuda,dm_nfnet_f0,128,5.819843,0.000686
cuda,dpn107,32,9.364671,0.001326
cuda,eca_botnext26ts_256,128,2.999036,0.000498
cuda,eca_halonext26ts,128,3.039692,0.000466
cuda,ese_vovnet19b_dw,128,2.280409,0.000349
cuda,fbnetc_100,128,4.505559,0.000726
cuda,fbnetv3_b,128,7.968668,0.001187
cuda,gernet_l,128,4.532171,0.000811
cuda,ghostnet_100,128,7.380662,0.000717
cuda,gluon_inception_v3,128,5.629809,0.000684
cuda,gluon_xception65,32,8.045367,0.000931
cuda,gmixer_24_224,128,5.571250,0.000795
cuda,gmlp_s16_224,128,5.671503,0.000764
cuda,hrnet_w18,128,8.559901,0.000452
cuda,inception_v3,128,5.633386,0.000690
cuda,jx_nest_base,32,6.570477,0.000875
cuda,lcnet_050,128,2.058952,0.000382
cuda,mixer_b16_224,128,2.663461,0.000398
cuda,mixnet_l,128,8.010138,0.001041
cuda,mnasnet_100,128,3.546392,0.000599
cuda,mobilenetv2_100,128,3.639681,0.000621
cuda,mobilenetv3_large_100,128,3.806389,0.000616
cuda,mobilevit_s,64,5.012272,0.000762
cuda,nfnet_l0,128,4.967569,0.000652
cuda,pit_b_224,64,3.356347,0.000502
cuda,pnasnet5large,16,7.705170,0.000351
cuda,poolformer_m36,64,7.680045,0.000983
cuda,regnety_002,128,4.225572,0.000603
cuda,repvgg_a2,128,4.372173,0.000719
cuda,res2net101_26w_4s,64,11.232250,0.001311
cuda,res2net50_14w_8s,128,9.507035,0.001126
cuda,res2next50,128,4.817704,0.000634
cuda,resmlp_12_224,128,2.597650,0.000400
cuda,resnest101e,64,12.138602,0.001347
cuda,rexnet_100,128,5.301785,0.000779
cuda,sebotnet33ts_256,64,3.856635,0.000588
cuda,selecsls42b,128,2.249493,0.000357
cuda,spnasnet_100,128,4.430502,0.000699
cuda,swin_base_patch4_window7_224,64,8.178289,0.001063
cuda,swsl_resnext101_32x16d,32,5.957946,0.000803
cuda,tf_efficientnet_b0,128,4.706736,0.000687
cuda,tf_mixnet_l,128,8.626493,0.001067
cuda,tinynet_a,128,5.467601,0.000838
cuda,tnt_s_patch16_224,128,7.264579,0.000941
cuda,twins_pcpvt_base,64,11.525852,0.001306
cuda,visformer_small,128,2.558661,0.000389
cuda,vit_base_patch16_224,64,2.970318,0.000444
cuda,volo_d1_224,64,4.871825,0.000680
cuda,xcit_large_24_p8_224,5,14.681849,0.001581
