dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.1755,7.9459,13.4976
cuda,AlbertForQuestionAnswering,2,1.1773,6.6401,12.9734
cuda,AllenaiLongformerBase,1,0.9736,7.5623,9.3540
cuda,BartForCausalLM,2,1.0243,3.5569,15.7391
cuda,BartForConditionalGeneration,1,1.0468,7.9438,20.8203
cuda,BertForMaskedLM,64,1.0717,7.3800,19.7940
cuda,BertForQuestionAnswering,64,1.0902,6.1976,7.6390
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0470,3.6864,28.8108
cuda,BlenderbotSmallForConditionalGeneration,32,1.0544,7.7357,17.7314
cuda,CamemBert,1,1.1529,7.3005,5.3487
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0811,5.2000,6.4896
cuda,DistilBertForQuestionAnswering,32,1.0784,4.1978,3.4863
cuda,DistillGPT2,1,1.3610,5.0809,4.8876
cuda,ElectraForCausalLM,1,1.1435,7.1800,1.4910
cuda,ElectraForQuestionAnswering,64,1.3389,6.4139,7.2283
cuda,GPT2ForSequenceClassification,4,1.5546,6.8835,11.5807
cuda,LayoutLMForMaskedLM,16,1.1634,7.8189,19.9252
cuda,LayoutLMForSequenceClassification,16,1.2018,6.6049,9.6661
cuda,M2M100ForConditionalGeneration,2,1.0638,8.7596,22.2819
cuda,MBartForCausalLM,16,1.0915,4.3009,15.7386
cuda,MBartForConditionalGeneration,8,1.0632,8.7012,19.7677
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1509,9.3538,14.8037
cuda,MegatronBertForQuestionAnswering,8,1.1550,8.6908,14.6373
cuda,MobileBertForMaskedLM,16,1.0703,19.1185,5.3199
cuda,MobileBertForQuestionAnswering,32,1.0628,18.2597,2.2558
cuda,OPTForCausalLM,4,1.1828,4.3746,6.6362
cuda,PLBartForCausalLM,16,1.0897,3.6989,10.0570
cuda,PLBartForConditionalGeneration,8,1.0213,6.1072,9.2967
cuda,PegasusForCausalLM,8,1.0753,4.3224,12.3758
cuda,PegasusForConditionalGeneration,4,1.0555,8.1173,18.2462
cuda,RobertaForCausalLM,4,1.1246,6.8904,5.2522
cuda,RobertaForQuestionAnswering,64,1.0918,6.2551,7.6379
cuda,Speech2Text2ForCausalLM,64,1.0331,2.9536,6.2753
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0794,3.4643,11.6245
cuda,XGLMForCausalLM,1,1.0774,7.2242,26.8801
cuda,XLNetLMHeadModel,4,1.1133,8.9598,20.5458
cuda,YituTechConvBert,1,1.1243,8.0433,5.1109
