dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,3.0852,31.8646,5.4361
cuda,Background_Matting,4,1.2575,52.8648,6.9839
cuda,LearningToPaint,96,1.7973,37.2113,1.0507
cuda,Super_SloMo,6,1.2621,77.8481,4.3089
cuda,alexnet,128,1.1695,11.0731,3.3975
cuda,attention_is_all_you_need_pytorch,256,1.2174,74.1941,6.6706
cuda,dcgan,32,2.3914,8.9936,0.1558
cuda,densenet121,4,1.1193,225.3024,0.6499
cuda,dlrm,2048,1.8131,14.0308,11.4091
cuda,drq,0,0.0000
cuda,fastNLP_Bert,6,0.8096,43.4071,5.9209
cuda,hf_Albert,8,1.7146,36.1924,6.2752
cuda,hf_Bart,4,1.4130,34.1419,11.5522
cuda,hf_Bert,4,1.6086,20.4548,7.9253
cuda,hf_BigBird,2,3.2442,96.5435,10.6907
cuda,hf_DistilBert,8,0.9767,30.3014,8.3921
cuda,hf_GPT2,4,1.5597,29.2430,10.7355
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,2.5681,72.1068,1.1635
cuda,mobilenet_v2,96,1.7745,67.6338,3.9035
cuda,mobilenet_v3_large,32,2.7837,94.3917,1.1781
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8500,7.9786,11.1456
cuda,pytorch_CycleGAN_and_pix2pix,1,2.0374,27.9702,0.7596
cuda,pytorch_stargan,16,1.3274,41.8920,1.1607
cuda,pytorch_struct,200,1.9319,18.2749,0.7185
cuda,pytorch_unet,1,1.5380,29.0933,2.7681
cuda,resnet18,16,2.6576,32.6206,0.9235
cuda,resnet50,32,1.8215,36.2570,2.7649
cuda,resnext50_32x4d,8,3.2925,49.5836,1.6837
cuda,shufflenet_v2_x1_0,128,1.4565,62.1926,1.7581
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.9771,19.4918,0.5315
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,2.5125,87.4386,1.2929
cuda,timm_nfnet,128,1.4788,94.4471,8.8012
cuda,timm_regnet,32,1.4848,65.4094,5.3668
cuda,timm_resnest,32,1.9737,71.6143,1.7678
cuda,timm_vision_transformer,8,0.8096,61.6512,1.4609
cuda,timm_vovnet,32,1.4360,96.4937,2.4763
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2670,15.4043,10.1086
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
