dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.2953,52.1564,8.9926
cuda,beit_base_patch16_224,64,0.8977,18.0483,9.8375
cuda,botnet26t_256,128,1.5210,25.4036,7.6301
cuda,cait_m36_384,2,1.2699,48.6572,15.9438
cuda,coat_lite_mini,0,0.0000
cuda,convmixer_768_32,32,1.0595,10.1368,7.7083
cuda,convnext_base,32,1.0293,23.0898,8.1410
cuda,crossvit_9_240,64,0.9803,27.0222,2.8591
cuda,cspdarknet53,64,1.2041,28.3986,7.7244
cuda,deit_base_distilled_patch16_224,64,0.9851,10.3438,9.6404
cuda,densenet121,64,1.6247,108.3687,5.1905
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.1760,36.1847,9.6090
cuda,dpn107,32,1.1338,61.7227,9.2626
cuda,eca_botnext26ts_256,64,1.2765,31.8212,5.6638
cuda,eca_halonext26ts,64,1.2621,34.1123,5.6744
cuda,ecaresnet101d,64,1.4294,42.8107,7.5209
cuda,ese_vovnet19b_dw,128,1.4246,23.9469,5.7436
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,128,1.4992,53.3710,6.9592
cuda,gernet_l,128,1.2934,23.4117,5.9469
cuda,ghostnet_100,128,1.6178,43.7031,3.0998
cuda,gluon_inception_v3,128,1.2952,51.9815,8.9926
cuda,gluon_senet154,32,1.4520,73.3924,11.1205
cuda,gluon_xception65,32,1.1587,28.8084,9.3068
cuda,gmixer_24_224,64,1.0314,15.8290,4.8610
cuda,gmlp_s16_224,64,1.0152,13.1691,5.6642
cuda,hardcorenas_a,128,1.4374,38.2500,3.6644
cuda,hrnet_w18,0,0.0000
cuda,inception_v3,128,1.2954,52.1244,8.9926
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.2275,20.6362,1.4866
cuda,legacy_senet154,32,1.4486,74.5591,11.1159
cuda,mixer_b16_224,64,0.9663,10.8658,6.9529
cuda,mixnet_l,64,1.1618,51.6132,5.1632
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,0,0.0000
cuda,mobilevit_s,32,1.3611,30.3539,4.2869
cuda,nasnetalarge,16,1.1698,149.2106,10.0448
cuda,nfnet_l0,64,1.1132,31.0460,5.0336
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,1.1252,115.5836,11.3271
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.7993,32.9321,1.7507
cuda,repvgg_a2,128,1.4759,27.3589,4.5580
cuda,res2net101_26w_4s,64,1.4691,65.7771,7.8382
cuda,res2net50_14w_8s,2,1.4514,73.4064,1.2060
cuda,res2next50,2,1.4602,45.9204,1.1895
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.4930,64.6632,6.6264
cuda,resnet18,128,1.4579,16.5714,2.9735
cuda,rexnet_100,128,1.1981,73.8856,7.1411
cuda,sebotnet33ts_256,64,1.2318,35.2368,8.0860
cuda,selecsls42b,128,1.5201,28.0369,4.6530
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,0.9964,34.9844,13.6597
cuda,swsl_resnext101_32x16d,32,1.1375,32.3194,15.4466
cuda,tf_efficientnet_b0,128,1.2346,45.2605,7.1076
cuda,tf_mixnet_l,64,1.1537,52.1113,5.2455
cuda,tinynet_a,128,1.2592,44.5812,6.3399
cuda,tnt_s_patch16_224,64,1.7800,23.7165,6.7384
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.0741,17.0882,7.6795
cuda,vit_base_patch16_224,64,0.9186,9.3673,9.5662
cuda,volo_d1_224,64,1.1363,28.4759,7.2069
