dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0084,1.6810,1.0003
cuda,Background_Matting,4,0.9995,0.8973,1.0146
cuda,LearningToPaint,96,1.0019,0.4329,0.9252
cuda,Super_SloMo,6,1.0001,1.0495,1.0024
cuda,alexnet,128,0.9987,0.1657,0.9510
cuda,attention_is_all_you_need_pytorch,256,1.0066,1.2898,0.9979
cuda,dcgan,32,0.9851,0.1700,0.9698
cuda,demucs,4,1.0001,0.3603,0.9872
cuda,densenet121,4,1.0025,2.1156,0.9857
cuda,dlrm,2048,1.1136,0.4710,0.7302
cuda,drq,1,1.0052,0.1568,0.9877
cuda,fastNLP_Bert,6,0.9989,1.7279,1.0012
cuda,functorch_dp_cifar10,64,1.0013,0.3730,0.9964
cuda,hf_Albert,8,1.0011,1.3084,0.9814
cuda,hf_Bart,4,1.0090,1.7165,0.9102
cuda,hf_Bert,4,1.0396,1.5750,0.9844
cuda,hf_BigBird,2,0.9936,7.9950,0.9837
cuda,hf_DistilBert,8,1.0024,0.5984,0.9505
cuda,hf_GPT2,4,1.0209,1.4288,0.9706
cuda,hf_GPT2_large,4,1.0002,5.3147,0.9582
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9954,2.4679,0.3764
cuda,hf_T5,8,0.9992,2.1584,0.9678
cuda,hf_T5_large,2,1.0191,12.9718,0.8541
cuda,lennard_jones,1000,0.9714,0.1599,0.9995
cuda,mnasnet1_0,32,0.9979,0.8019,0.9785
cuda,mobilenet_v2,96,0.9994,0.7945,0.9857
cuda,mobilenet_v3_large,32,1.0035,0.8985,0.9776
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9988,0.2071,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9983,0.4183,1.0000
cuda,pytorch_stargan,16,0.9944,0.3986,0.9929
cuda,pytorch_struct,200,0.9891,0.2711,1.0000
cuda,pytorch_unet,1,0.9995,0.4465,0.9968
cuda,resnet18,16,1.0014,0.4111,0.9779
cuda,resnet50,32,1.0026,0.8485,0.9907
cuda,resnext50_32x4d,8,1.0019,0.8793,0.9932
cuda,shufflenet_v2_x1_0,128,1.0002,0.9449,0.9560
cuda,soft_actor_critic,256,0.9908,0.2101,0.9998
cuda,speech_transformer,32,1.0020,1.8686,1.0048
cuda,squeezenet1_1,32,1.0030,0.2615,0.9604
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.9799,19.6178,1.0280
cuda,timm_efficientnet,32,0.9584,1.7559,0.9880
cuda,timm_nfnet,128,0.9991,1.9394,0.9693
cuda,timm_regnet,32,0.9833,2.2887,0.9953
cuda,timm_resnest,32,1.0045,0.5771,0.9868
cuda,timm_vision_transformer,8,1.0100,0.9322,0.9952
cuda,timm_vision_transformer_large,8,1.0000,2.7963,0.9973
cuda,timm_vovnet,32,0.9189,1.4771,0.9903
cuda,tts_angular,64,0.9591,0.2324,1.0002
cuda,vgg16,64,0.9996,0.2087,0.9924
cuda,yolov3,16,1.0004,2.9230,0.9908
