dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.862503
cuda,beit_base_patch16_224,64,2.029932
cuda,botnet26t_256,128,1.816077
cuda,cait_m36_384,2,5.881281
cuda,coat_lite_mini,128,1.875118
cuda,convmixer_768_32,32,2.394429
cuda,convnext_base,32,2.549523
cuda,crossvit_9_240,64,2.882212
cuda,cspdarknet53,64,3.336305
cuda,deit_base_distilled_patch16_224,64,1.632791
cuda,dla102,64,3.124830
cuda,dm_nfnet_f0,128,2.845062
cuda,dpn107,32,5.552091
cuda,eca_botnext26ts_256,64,1.995684
cuda,eca_halonext26ts,64,2.037036
cuda,ese_vovnet19b_dw,128,1.415803
cuda,fbnetc_100,128,3.148533
cuda,fbnetv3_b,128,4.869148
cuda,gernet_l,128,2.917281
cuda,ghostnet_100,128,4.059222
cuda,gluon_inception_v3,128,3.056295
cuda,gluon_xception65,32,3.685989
cuda,gmixer_24_224,64,2.805249
cuda,gmlp_s16_224,64,2.430202
cuda,hrnet_w18,2,11.071413
cuda,inception_v3,128,3.049679
cuda,jx_nest_base,32,2.976708
cuda,lcnet_050,128,1.458075
cuda,mixer_b16_224,64,1.333554
cuda,mixnet_l,64,6.876905
cuda,mnasnet_100,128,2.361040
cuda,mobilenetv2_100,128,2.447225
cuda,mobilenetv3_large_100,128,2.401934
cuda,mobilevit_s,32,2.825498
cuda,nfnet_l0,64,2.649221
cuda,pit_b_224,64,1.928660
cuda,pnasnet5large,16,7.746476
cuda,regnety_002,128,2.413551
cuda,repvgg_a2,128,2.724125
cuda,res2net101_26w_4s,64,5.434328
cuda,res2net50_14w_8s,2,4.803164
cuda,res2next50,2,2.904250
cuda,resnest101e,32,5.649421
cuda,rexnet_100,128,3.008617
cuda,sebotnet33ts_256,64,2.422570
cuda,selecsls42b,128,1.446767
cuda,spnasnet_100,128,2.869830
cuda,swin_base_patch4_window7_224,64,4.676012
cuda,swsl_resnext101_32x16d,32,3.162421
cuda,tf_efficientnet_b0,128,2.722744
cuda,tf_mixnet_l,64,6.957191
cuda,tinynet_a,128,3.150038
cuda,tnt_s_patch16_224,64,3.347623
cuda,twins_pcpvt_base,32,4.754755
cuda,visformer_small,128,1.554084
cuda,vit_base_patch16_224,64,1.636815
cuda,volo_d1_224,64,2.394034
