dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.0000,1.6951,0.9824
cuda,beit_base_patch16_224,64,1.0001,1.2479,0.9952
cuda,botnet26t_256,128,0.9800,1.3584,0.9849
cuda,cait_m36_384,2,1.0031,3.4055,0.9993
cuda,coat_lite_mini,128,0.9999,1.1010,1.0338
cuda,convit_base,32,0.9997,1.2693,0.9972
cuda,convmixer_768_32,32,0.9999,1.3199,0.9972
cuda,convnext_base,32,1.0087,1.5402,1.0034
cuda,crossvit_9_240,64,1.0069,1.7674,0.9874
cuda,cspdarknet53,64,0.9431,2.4964,0.9915
cuda,deit_base_distilled_patch16_224,64,0.9999,0.8452,0.9944
cuda,dla102,64,1.0002,1.7372,0.9931
cuda,dm_nfnet_f0,128,0.9979,2.0123,0.9690
cuda,dpn107,32,0.9366,3.8719,0.9970
cuda,eca_botnext26ts_256,64,0.9620,1.4337,0.9890
cuda,eca_halonext26ts,64,0.9638,1.4350,0.9885
cuda,ese_vovnet19b_dw,128,0.9703,1.0260,0.9858
cuda,fbnetc_100,128,0.9535,2.1137,0.9800
cuda,fbnetv3_b,128,0.9531,3.1286,0.9872
cuda,gernet_l,128,0.9470,2.0374,0.9794
cuda,ghostnet_100,128,1.0023,2.8074,0.9756
cuda,gluon_inception_v3,128,0.9999,1.6463,0.9824
cuda,gluon_xception65,32,1.0001,1.9051,0.9955
cuda,gmixer_24_224,64,0.9991,1.5430,0.9922
cuda,gmlp_s16_224,64,1.0000,1.3580,0.9939
cuda,hrnet_w18,2,1.0054,6.1168,0.9971
cuda,inception_v3,128,1.0000,1.6443,0.9824
cuda,jx_nest_base,32,0.9998,1.8299,0.9983
cuda,lcnet_050,128,0.9697,1.0362,0.9433
cuda,mixer_b16_224,64,1.0002,0.6924,0.9929
cuda,mixnet_l,64,0.9815,5.4554,0.9900
cuda,mnasnet_100,128,0.9546,1.6803,0.9765
cuda,mobilenetv2_100,128,0.9514,1.7791,0.9863
cuda,mobilenetv3_large_100,128,0.9562,1.6440,0.9772
cuda,mobilevit_s,32,0.9757,1.8834,0.9926
cuda,nfnet_l0,64,1.0080,1.7975,0.9884
cuda,pit_b_224,64,0.9998,1.0952,0.9990
cuda,pnasnet5large,16,1.0049,5.0919,1.0575
cuda,poolformer_m36,64,0.9999,1.9704,0.9979
cuda,regnety_002,128,0.9774,1.6717,0.9504
cuda,repvgg_a2,128,0.9439,2.0414,0.9767
cuda,res2net101_26w_4s,64,1.0038,2.9449,0.9937
cuda,res2net50_14w_8s,2,1.0013,2.7966,0.9968
cuda,res2next50,2,1.0025,1.6902,0.9976
cuda,resmlp_12_224,128,1.0001,0.6117,0.9827
cuda,resnest101e,32,1.0029,3.1821,0.9955
cuda,rexnet_100,128,0.9651,1.9778,0.9885
cuda,sebotnet33ts_256,64,0.9666,1.8121,0.9928
cuda,selecsls42b,128,0.9998,0.7102,0.9789
cuda,spnasnet_100,128,0.9474,2.0650,0.9788
cuda,swin_base_patch4_window7_224,64,1.0001,2.9795,0.9966
cuda,swsl_resnext101_32x16d,32,0.9996,1.8603,0.9989
cuda,tf_efficientnet_b0,128,0.9660,1.9292,0.9882
cuda,tf_mixnet_l,64,0.9839,6.0485,0.9903
cuda,tinynet_a,128,0.9716,2.1854,0.9889
cuda,tnt_s_patch16_224,64,0.9998,1.9765,0.9948
cuda,twins_pcpvt_base,32,1.0042,2.9751,0.9938
cuda,visformer_small,128,0.9999,0.9220,0.9899
cuda,vit_base_patch16_224,64,1.0000,0.9454,0.9955
cuda,volo_d1_224,64,0.9999,1.4035,0.9965
cuda,xcit_large_24_p8_224,5,1.0001,3.0668,0.9975
