dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.4334
cuda,beit_base_patch16_224,64,1.0814
cuda,botnet26t_256,128,1.3911
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.2439
cuda,convmixer_768_32,32,1.0854
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.3474
cuda,cspdarknet53,64,1.4468
cuda,deit_base_distilled_patch16_224,64,1.1059
cuda,densenet121,64,1.3128
cuda,dla102,64,1.4103
cuda,dm_nfnet_f0,128,1.4484
cuda,dpn107,32,1.3518
cuda,eca_botnext26ts_256,64,1.3738
cuda,eca_halonext26ts,64,1.3575
cuda,ecaresnet101d,64,1.1058
cuda,ese_vovnet19b_dw,128,1.3498
cuda,fbnetc_100,128,1.4209
cuda,fbnetv3_b,128,1.4334
cuda,gernet_l,128,1.1747
cuda,ghostnet_100,128,1.8094
cuda,gluon_inception_v3,128,1.4333
cuda,gluon_senet154,32,1.0679
cuda,gluon_xception65,32,1.1115
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hardcorenas_a,128,1.4123
cuda,hrnet_w18,2,4.2762
cuda,inception_v3,128,1.4333
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.9342
cuda,legacy_senet154,32,1.0733
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.2262
cuda,mnasnet_100,128,1.4438
cuda,mobilenetv2_100,128,1.4612
cuda,mobilenetv3_large_100,128,1.5191
cuda,mobilevit_s,32,1.3684
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.3440
cuda,pit_b_224,64,1.2273
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.1473
cuda,regnety_002,128,1.7637
cuda,repvgg_a2,128,1.3668
cuda,res2net101_26w_4s,64,1.3070
cuda,res2net50_14w_8s,2,4.5956
cuda,res2next50,2,4.1586
cuda,resmlp_12_224,128,0.9627
cuda,resnest101e,32,1.3744
cuda,resnet18,128,1.3502
cuda,rexnet_100,128,1.3625
cuda,sebotnet33ts_256,64,1.3509
cuda,selecsls42b,128,1.3236
cuda,spnasnet_100,128,1.4171
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,128,1.4015
cuda,tf_mixnet_l,64,1.2465
cuda,tinynet_a,128,1.3248
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.0739
cuda,vit_base_patch16_224,64,1.0950
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
