dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,36.823947,32.937332,28.570412,17.044341,4.482731,26.811188,9.104890,4.800091,0.562144,39.587893,93.239627,54.177505
cuda,beit_base_patch16_224,64,21.563528,18.972923,14.739465,9.675637,1.499423,16.028857,3.369437,1.780480,0.240701,0.769648,2.875740,8.768561
cuda,botnet26t_256,128,25.750310,23.453640,19.053771,14.527999,2.285910,21.360451,5.884476,2.417048,0.131539,26.996272,54.863133,36.252886
cuda,cait_m36_384,4,46.982752,38.666688,35.314364,16.684338,5.376909,33.338194,12.613912,7.287320,1.946179,7.340976,20.639990,29.903072
cuda,coat_lite_mini,128,25.298524,22.970215,18.583678,13.598130,2.106374,26.477967,6.913319,2.710134,0.213874,13.563093,39.052441,28.694934
cuda,convit_base,64,23.010371,20.544534,16.129073,10.266559,1.877538,18.722445,4.686343,2.178495,0.260076,6.039364,8.630882,16.540634
cuda,convmixer_768_32,32,20.659821,19.138471,14.927168,7.006480,2.798693,12.542742,2.625900,1.815250,0.277455,3.272165,11.840587,2.508431
cuda,convnext_base,64,24.866718,20.439899,16.358501,9.822351,2.953133,19.638128,4.723177,2.437079,0.457612,5.670837,6.986714,18.646553
cuda,crossvit_9_240,128,27.705513,24.153811,19.830026,11.525490,2.562876,24.186638,6.119851,3.048620,0.398195,21.655485,33.156522,37.108575
cuda,cspdarknet53,64,28.054781,23.697647,19.583841,11.276927,3.105961,18.220187,4.287644,2.822254,0.331767,24.621596,52.731414,34.923459
cuda,deit_base_distilled_patch16_224,64,19.407081,17.381666,13.056699,8.692596,1.241979,15.953050,2.778501,1.534724,0.191699,2.602495,3.754014,11.229621
cuda,dla102,128,35.319499,31.063059,26.928529,14.288420,4.692585,21.928960,7.235620,3.547132,0.542212,18.130202,40.289997,30.843023
cuda,dm_nfnet_f0,128,24.675479,19.978961,16.539808,8.402062,3.464316,16.610776,4.629337,2.101443,0.264002,23.879989,28.436906,35.775445
cuda,dpn107,32,42.419149,35.267972,31.652251,16.603626,5.311832,25.715362,7.316554,4.081371,0.542892,13.973428,27.136327,28.831372
cuda,eca_botnext26ts_256,128,27.089127,24.643088,20.252071,15.181606,2.801225,21.761670,6.029164,2.475482,0.153929,30.912901,60.319718,40.452828
cuda,ese_vovnet19b_dw,128,17.904460,16.105280,11.715155,8.679561,1.512008,14.496583,2.976249,1.473331,0.109305,23.406283,45.210320,30.830112
cuda,fbnetc_100,128,27.728293,24.190221,19.787244,12.461897,3.057281,18.880438,4.220440,2.315396,0.279173,42.188609,93.880134,51.891840
cuda,fbnetv3_b,128,39.990933,34.081285,29.761483,16.625540,5.304513,25.782774,7.818358,3.803847,0.620081,51.672576,100.359076,66.530644
cuda,gernet_l,128,23.595698,19.890350,15.803783,9.198863,2.317656,14.339473,2.886474,1.731200,0.220244,23.656195,46.007064,31.311148
cuda,ghostnet_100,128,37.735580,32.354524,28.096597,17.096606,4.418862,28.800564,7.845834,3.903272,0.461913,100.874980,175.898109,117.321602
cuda,gluon_inception_v3,128,35.747560,31.816789,28.155011,16.847336,4.444401,26.214650,8.989758,4.770880,0.552984,42.695084,95.984375,56.840960
cuda,gluon_xception65,32,37.892329,32.932009,28.900429,13.634153,4.925665,20.209119,6.663162,3.256694,0.698881,15.365505,32.504049,27.312306
cuda,gmixer_24_224,128,25.116679,21.521964,17.315014,9.914398,2.000976,18.874806,5.360442,2.583652,0.385762,0.299045,6.015660,11.471671
cuda,gmlp_s16_224,128,26.111355,22.641218,18.349896,10.890378,2.228390,21.143089,5.250697,2.673818,0.383905,0.199412,12.487590,12.895185
cuda,hrnet_w18,128,93.159196,85.198884,80.896772,38.842668,16.796950,56.373526,24.075941,13.648461,4.794001,43.955091,87.932621,79.492173
cuda,inception_v3,128,36.800316,32.995046,28.573831,17.136857,4.516188,26.848885,9.143760,4.831080,0.564192,42.530359,95.894336,57.097914
cuda,jx_nest_base,32,34.211039,29.665508,25.355513,15.797031,3.245659,28.706659,9.046214,3.754529,0.561308,11.044108,19.151900,27.496759
cuda,lcnet_050,128,19.432257,17.714751,13.273151,9.347099,1.716205,14.662335,2.580446,1.628896,0.120456,37.164768,68.042536,44.309656
cuda,mixer_b16_224,128,17.301594,15.343226,11.425015,7.802084,1.152681,13.685560,1.981455,1.077735,0.138304,0.153338,5.144888,7.292504
cuda,mixnet_l,128,35.512299,29.242938,24.879059,14.864555,3.933056,23.965631,6.133515,3.467907,0.493175,60.101713,93.745744,73.435712
cuda,mnasnet_100,128,24.169702,21.366933,16.964206,11.057181,2.253721,17.027720,3.670365,1.940804,0.204518,42.470375,86.873332,50.875677
cuda,mobilenetv2_100,128,23.581759,20.782524,17.367042,11.165873,2.310423,17.399056,3.756235,1.899167,0.216914,42.515837,92.936979,51.249064
cuda,mobilenetv3_large_100,128,25.511669,22.588625,18.237660,12.016028,2.571249,20.242998,4.176140,2.176507,0.236867,61.996477,114.120988,72.981459
cuda,mobilevit_s,64,38.719535,35.020418,30.658442,23.258354,3.780329,37.808863,12.931982,6.157290,0.338038,51.799582,124.537570,70.360671
cuda,nfnet_l0,128,23.830433,20.101912,15.987183,8.576314,2.572034,16.960119,4.611329,2.038641,0.257058,28.093646,36.391265,39.254214
cuda,pit_b_224,64,19.967256,17.695686,14.140308,9.275845,1.513201,16.459912,3.732930,1.782866,0.216229,7.658689,10.842206,16.494692
cuda,pnasnet5large,16,67.269715,59.734155,56.262590,27.775049,10.066983,43.120697,17.943437,10.662179,1.870754,27.377393,46.567822,53.605290
cuda,poolformer_m36,64,36.477110,31.339761,28.005455,16.194424,5.569179,29.903810,13.993958,5.980907,0.561504,10.054567,27.539364,29.676075
cuda,regnety_002,128,22.429157,19.079808,15.701162,9.860217,2.259288,15.751713,3.375591,1.806170,0.232783,38.908949,67.501167,47.232658
cuda,repvgg_a2,128,22.817348,19.240250,15.888955,9.372793,2.400570,14.602216,3.231604,1.535802,0.202605,13.171457,25.517614,20.997368
cuda,res2net101_26w_4s,64,53.974976,47.318661,44.011739,21.958734,7.687852,32.299100,13.053354,6.496561,1.426914,29.053103,59.172010,47.707679
cuda,res2net50_14w_8s,128,49.663450,43.919093,40.557864,20.465217,6.881095,31.579124,12.237303,6.204986,1.210572,18.597998,35.661649,37.552588
cuda,res2next50,128,30.870625,27.596865,24.230011,13.413005,3.936565,21.013579,6.801363,3.563512,0.463159,17.584379,38.144790,29.434768
cuda,resmlp_12_224,128,14.500016,12.604927,9.361316,6.718539,0.846770,22.117527,1.777613,1.201240,0.123051,0.147197,7.191920,16.469771
cuda,resnest101e,64,48.519344,41.385394,38.053078,18.506642,6.309597,30.347317,11.043711,5.628835,1.112210,43.606928,77.631981,62.329117
cuda,rexnet_100,128,31.523846,27.567423,24.217891,15.881006,3.279370,27.659941,5.860195,2.939200,0.305793,141.274899,228.345849,156.580906
cuda,sebotnet33ts_256,64,29.684456,26.541718,23.200117,16.900647,3.366442,24.713762,7.771655,3.476920,0.209013,38.398985,73.598925,49.770373
cuda,selecsls42b,128,19.827497,18.262969,14.961229,10.065016,1.932342,16.729494,4.013425,1.984180,0.161556,29.044774,61.636280,37.785157
cuda,spnasnet_100,128,25.919544,22.519046,19.061910,11.935363,2.961993,18.182019,3.960558,2.461901,0.269751,44.635850,93.162107,54.063709
cuda,swin_base_patch4_window7_224,64,39.617193,33.859948,30.500981,18.544829,4.063539,35.397691,12.371114,5.460971,0.620916,19.949953,37.021093,41.210705
cuda,swsl_resnext101_32x16d,32,30.674371,26.787745,23.310607,10.984909,4.137206,16.810254,5.442126,2.659116,0.453739,7.561556,11.489946,17.883145
cuda,tf_efficientnet_b0,128,26.600938,23.171739,19.711389,12.596560,3.059090,20.874711,5.023000,2.431913,0.283238,67.018627,113.234999,78.569501
cuda,tf_mixnet_l,128,34.985134,28.406921,25.056606,15.115083,3.911139,24.391452,6.270893,3.675870,0.491133,66.584119,103.902317,80.068247
cuda,tinynet_a,128,29.046353,24.984590,21.656141,13.294635,3.543277,21.618755,5.702474,2.722773,0.355027,67.520162,114.595413,79.643544
cuda,tnt_s_patch16_224,128,29.846454,25.491145,22.197619,11.580092,3.203226,21.144388,6.378044,3.206227,0.618954,8.120976,12.959644,21.184194
cuda,twins_pcpvt_base,64,38.780335,32.544206,29.153534,15.591848,4.466500,29.400430,9.893917,5.152094,1.028253,35.166126,58.038724,53.831005
cuda,visformer_small,128,20.124668,18.240876,14.790202,9.974006,1.973869,15.853963,2.922718,1.410655,0.175189,16.438078,30.365613,24.443146
cuda,vit_base_patch16_224,64,17.511056,15.551596,12.143550,7.879933,1.221134,14.641380,2.400497,1.451178,0.186353,2.608815,3.721253,10.714243
cuda,volo_d1_224,64,27.750507,24.487578,20.990874,12.830161,3.172992,22.740671,6.538055,3.368552,0.410329,13.548817,21.895555,26.868975
cuda,xcit_large_24_p8_224,5,48.743878,41.183338,37.785674,19.177661,7.153969,35.878414,14.066545,7.258150,1.739573,0.365495,32.952118,25.145472
