dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.563727,20.472387,17.083341,10.092750,2.269589,15.585392,4.128905,1.819372,0.255594,23.899982,7.940496
cuda,Background_Matting,4,20.445225,18.399806,14.685361,8.615574,2.315905,15.558272,5.156065,2.711059,0.207423,29.114077,9.438246
cuda,LearningToPaint,96,13.622883,12.726939,8.148297,5.655905,0.910313,9.840451,1.360626,0.665494,0.068140,24.553070,5.165844
cuda,Super_SloMo,6,20.487698,18.394420,15.187761,9.344014,2.608542,14.022191,5.012233,2.419698,0.126192,7.415708,8.431226
cuda,alexnet,128,6.894493,6.588199,2.595278,2.279444,0.171146,6.388998,0.716493,0.414078,0.012278,4.289237,4.086560
cuda,attention_is_all_you_need_pytorch,256,24.130738,21.284427,17.675621,10.354083,2.101950,16.742527,4.367209,1.964601,0.338336,31.236465,8.906778
cuda,dcgan,32,5.928381,5.643826,2.495120,2.071002,0.178019,3.365307,0.295126,0.099408,0.010918,1.486501
cuda,demucs,4,13.477380,12.653080,8.930557,8.077481,0.412262,13.065538,1.017520,0.530185,0.032506,8.696714,5.425605
cuda,densenet121,4,47.803408,42.367509,38.112614,22.000684,6.983542,32.951640,12.610811,5.291230,0.666501,55.985829,18.401114
cuda,dlrm,1024,5.130882,4.825340,1.982185,1.554000,0.162078,3.143847,0.472766,0.133662,0.014630,1.765105
cuda,drq,1,7.246162,6.775602,3.186125,2.819112,0.114338,4.561646,0.115608,0.071129,0.012991,1.868562
cuda,fastNLP_Bert,6,25.924134,22.528567,18.818983,12.574790,1.824776,18.273319,3.534164,1.749425,0.277699,6.554196,7.697154
cuda,functorch_dp_cifar10,64,11.830578,10.924837,7.832332,5.321468,1.167498,11.047488,1.937114,1.002429,0.055426,35.855917,6.959587
cuda,hf_Albert,8,16.792096,14.861330,11.851030,6.442640,1.615810,11.138034,2.715616,1.414562,0.149843,8.947810,6.680324
cuda,hf_Bart,4,31.807183,25.481954,22.159191,13.686943,2.308177,21.482173,3.768870,2.206123,0.272878,3.649483,10.320376
cuda,hf_Bert,4,19.894110,16.619218,13.664593,7.603438,1.757968,12.788956,3.317493,1.568162,0.267609,3.504096,7.106451
