dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,1.515653
cuda,beit_base_patch16_224,64,1.268898
cuda,botnet26t_256,128,1.327156
cuda,cait_m36_384,4,2.886199
cuda,coat_lite_mini,128,1.164726
cuda,convit_base,64,1.182286
cuda,convmixer_768_32,32,1.171722
cuda,convnext_base,64,1.400422
cuda,crossvit_9_240,128,1.493356
cuda,cspdarknet53,64,2.247498
cuda,deit_base_distilled_patch16_224,64,0.892251
cuda,dla102,128,1.744650
cuda,dm_nfnet_f0,128,2.108489
cuda,dpn107,32,3.960359
cuda,eca_botnext26ts_256,128,1.283710
cuda,eca_halonext26ts,128,1.348532
cuda,ese_vovnet19b_dw,128,1.048594
cuda,fbnetc_100,128,2.011201
cuda,fbnetv3_b,128,3.173659
cuda,gernet_l,128,1.938387
cuda,ghostnet_100,128,2.694362
cuda,gluon_inception_v3,128,1.557755
cuda,gluon_xception65,32,1.982465
cuda,gmixer_24_224,128,1.246007
cuda,gmlp_s16_224,128,1.151875
cuda,hrnet_w18,128,6.056244
cuda,inception_v3,128,1.503376
cuda,jx_nest_base,32,1.724554
cuda,lcnet_050,128,1.042702
cuda,mixer_b16_224,128,0.728281
cuda,mixnet_l,128,5.345081
cuda,mnasnet_100,128,1.687670
cuda,mobilenetv2_100,128,1.794479
cuda,mobilenetv3_large_100,128,1.671836
cuda,mobilevit_s,64,1.666411
cuda,nfnet_l0,128,1.845166
cuda,pit_b_224,64,0.898612
cuda,pnasnet5large,16,4.536309
cuda,poolformer_m36,64,1.930405
cuda,regnety_002,128,1.578113
cuda,repvgg_a2,128,1.899061
cuda,res2net101_26w_4s,64,2.990637
cuda,res2net50_14w_8s,128,2.728209
cuda,res2next50,128,1.519847
cuda,resmlp_12_224,128,0.719799
cuda,resnest101e,64,3.111001
cuda,rexnet_100,128,1.859982
cuda,sebotnet33ts_256,64,1.613529
cuda,selecsls42b,128,0.817022
cuda,spnasnet_100,128,2.017722
cuda,swin_base_patch4_window7_224,64,2.643423
cuda,swsl_resnext101_32x16d,32,1.690896
cuda,tf_efficientnet_b0,128,1.799600
cuda,tf_mixnet_l,128,5.666560
cuda,tinynet_a,128,2.150843
cuda,tnt_s_patch16_224,128,1.694133
cuda,twins_pcpvt_base,64,2.228750
cuda,visformer_small,128,1.020135
cuda,vit_base_patch16_224,64,0.926970
cuda,volo_d1_224,64,1.279490
cuda,xcit_large_24_p8_224,5,2.875389
