dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,swin_base_patch4_window7_224,64,4.033932,14.584180,5.507190,24.886396,12.387955,4.745007,0.629102,15.527096,29.289850,31.523801
cuda,swsl_resnext101_32x16d,32,2.857260,9.966640,3.354457,12.452362,5.378089,1.949640,0.459500,4.081207,11.547937,10.075020
cuda,tf_efficientnet_b0,128,2.489403,9.033294,2.639920,12.598489,4.949642,2.756113,0.312271,0.645969,20.746839,6.955616
cuda,tf_mixnet_l,128,6.792748,12.381428,3.511404,16.452804,7.535186,3.661903,0.545655,1.093937,9.575345,8.817254
cuda,tinynet_a,128,3.022759,9.609043,3.046343,13.324572,6.241366,2.368354,0.393081,0.807825,28.969259,7.693498
cuda,twins_pcpvt_base,64,3.779315,12.514605,4.973131,23.725453,11.929511,4.101159,1.101929,40.743259,67.710216,57.147426
cuda,visformer_small,128,1.232079,8.390896,2.424908,9.432423,3.598528,1.376117,0.188803,5.308808,12.219906,9.055435
cuda,vit_base_patch16_224,64,1.117065,4.997074,1.464365,8.236291,2.613772,1.102431,0.181288,2.858414,3.054779,7.630541
cuda,volo_d1_224,64,1.925806,9.425687,3.537620,14.735973,6.898343,2.555499,0.408236,5.641836,7.766662,14.620443
cuda,xcit_large_24_p8_224,5,4.526373,19.595474,7.769419,28.168595,16.594656,5.410814,1.541224,11.798959,13.093553,28.861426
