dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.664364
cuda,coat_lite_mini,128,1.611590
cuda,crossvit_9_240,128,2.261002
cuda,cspdarknet53,64,3.569263
cuda,deit_base_distilled_patch16_224,64,1.343482
cuda,dla102,128,3.076953
cuda,dm_nfnet_f0,128,2.888669
cuda,dpn107,32,5.666945
cuda,ese_vovnet19b_dw,128,1.410900
cuda,fbnetc_100,128,2.840799
cuda,fbnetv3_b,128,4.963136
cuda,gernet_l,128,2.733465
cuda,ghostnet_100,128,3.840810
cuda,gluon_inception_v3,128,2.654220
cuda,gluon_xception65,32,3.503290
cuda,gmixer_24_224,128,2.003942
cuda,gmlp_s16_224,128,1.892364
cuda,hrnet_w18,128,9.891414
cuda,inception_v3,128,2.659883
cuda,lcnet_050,128,1.482074
cuda,mixer_b16_224,128,1.084400
cuda,mixnet_l,128,6.480905
cuda,mnasnet_100,128,2.352482
cuda,mobilenetv2_100,128,2.482936
cuda,mobilenetv3_large_100,128,2.398473
cuda,nfnet_l0,128,2.637208
cuda,pit_b_224,64,1.398813
cuda,pnasnet5large,16,7.477900
cuda,regnety_002,128,2.271480
cuda,repvgg_a2,128,2.693182
cuda,res2net101_26w_4s,64,5.293572
cuda,res2net50_14w_8s,128,4.593250
cuda,res2next50,128,2.580323
cuda,resmlp_12_224,128,1.020935
cuda,resnest101e,64,5.275306
cuda,rexnet_100,128,2.807858
cuda,selecsls42b,128,1.316017
cuda,spnasnet_100,128,2.863090
cuda,swsl_resnext101_32x16d,32,2.977096
cuda,tf_efficientnet_b0,128,2.638969
cuda,tf_mixnet_l,128,6.748014
cuda,tinynet_a,128,3.028922
cuda,vit_base_patch16_224,64,1.342747
