
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,1,0.7750,119.2147,55.8287,0.3207
cuda,BartForCausalLM,4,0.7547,163.3773,7.2735,0.3643
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,0.7295,138.2727,8.1783,0.3646
cuda,BertForQuestionAnswering,0,0.0000
cuda,BigBird,1,0.9991,177.5024,24.8751,0.4203
cuda,BlenderbotSmallForCausalLM,64,0.6830,95.0869,5.1503,0.3879
cuda,BlenderbotSmallForConditionalGeneration,0,0.0000
cuda,CamemBert,1,1.3155,23.3361,7.5820,0.3612
cuda,DebertaForMaskedLM,4,0.7291,82.2715,33.8165,0.3551
cuda,DebertaForQuestionAnswering,8,0.6828,119.8841,34.0919,0.3072
cuda,DistilBertForMaskedLM,64,0.7127,88.8660,4.5423,0.3665
cuda,DistilBertForQuestionAnswering,64,0.7131,55.7742,4.8137,0.3177
cuda,DistillGPT2,1,1.0444,16.4646,3.7019,0.3765
cuda,ElectraForCausalLM,0,0.0000
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,0.9796,19.7254,9.1430,0.3714
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,16,0.7373,153.3843,8.8296,0.3324
cuda,M2M100ForConditionalGeneration,8,0.9850,101.8611,21.8081,0.3658
cuda,MBartForCausalLM,32,0.7318,117.3954,7.2157,0.3743
cuda,MBartForConditionalGeneration,16,0.7579,138.8334,21.4272,0.3438
cuda,MT5ForConditionalGeneration,8,1.4082,63.6739,18.1300,0.4148
cuda,MegatronBertForCausalLM,16,0.7382,108.4576,16.8143,0.3520
cuda,MegatronBertForQuestionAnswering,16,0.7595,98.4941,16.6517,0.3483
cuda,MobileBertForMaskedLM,32,1.1339,115.8858,40.9471,0.3242
cuda,MobileBertForQuestionAnswering,64,1.0098,162.1821,41.7309,0.2587
cuda,OPTForCausalLM,32,0.7113,88.0024,8.6714,0.3608
cuda,PLBartForCausalLM,32,0.7166,57.8415,3.8731,0.3948
cuda,PLBartForConditionalGeneration,16,0.8443,61.2997,9.9324,0.3581
cuda,PegasusForCausalLM,32,0.7316,116.7522,7.7689,0.3909
cuda,PegasusForConditionalGeneration,16,0.7595,137.5009,20.2551,0.3704
cuda,RobertaForCausalLM,64,0.7460,146.4955,8.0838,0.3641
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,128,0.6616,53.2739,4.4611,0.3524
cuda,T5ForConditionalGeneration,4,0.7236,144.5270,12.0802,0.3543
cuda,T5Small,1,0.9705,57.3452,11.1985,0.3414
cuda,TrOCRForCausalLM,32,0.7342,117.4732,7.1452,0.3743
cuda,XGLMForCausalLM,8,0.7406,108.7486,21.6593,0.3971
cuda,YituTechConvBert,1,1.7558,28.3281,12.4370,0.3681
