dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.103901,6.453188,2.084185,9.327637,3.680041,1.272857,0.267191,9.947556,5.059288
cuda,Background_Matting,4,1.309556,5.552645,1.744495,8.703420,4.217183,1.768432,0.190248,0.460452,4.960164
cuda,LearningToPaint,96,0.629078,3.792828,0.800590,4.875434,1.385211,0.494921,0.069959,3.345609,1.913960
cuda,Super_SloMo,6,1.363083,6.806287,2.087781,7.992072,3.726549,1.566026,0.098922,3.323922
cuda,alexnet,128,0.097190,1.527922,0.170978,2.257843,0.386253,0.160067,0.011726,0.905621
cuda,attention_is_all_you_need_pytorch,256,1.760736,20.925992,2.226386,23.972578,3.758738,1.415599,0.307161,13.994009,5.381318
cuda,dcgan,32,0.116761,1.252750,0.157143,1.867340,0.151157,0.065075,0.010958,0.777885
cuda,demucs,4,0.217208
cuda,densenet121,4,3.376082,19.226635,5.826732,25.523897,14.175350,4.069227,0.634640,178.992095,12.325808
cuda,dlrm,2048,0.375119,1.081132,0.148754,2.043599,0.345381,0.107606,0.013525,1.118246
cuda,drq,1,0.184236,1.645407,0.112004,2.594507,0.106385,0.049290,0.012435,1.067628
cuda,fastNLP_Bert,6,2.086727,8.362823,1.815242,12.559357,3.253372,1.327548,0.258140,6.009107,6.103016
cuda,hf_Albert,8,1.582227,2.929870,1.838108,6.461340,2.605645,0.996863,0.146038,5.447779,4.085490
cuda,hf_Bart,4,2.281193,9.134102,2.728500,13.255398,4.506861,1.651633,0.369478,4.315692,6.964086
cuda,hf_Bert,4,2.057268,6.242606,2.384815,8.719735,2.835288,1.209405,0.250116,4.952141,1.814755
cuda,hf_BigBird,2,10.003060,5.174987,1.443515,9.565621,2.339205,0.941389,0.192642,5.928301,0.338345
cuda,hf_DistilBert,8,0.824916,3.064596,1.260681,5.049767,1.498165,0.645479,0.112257,3.292154,2.730305
cuda,hf_GPT2,4,1.996261,4.219899,1.580999,6.666873,2.667631,1.162544,0.217170,4.106181,1.974369
cuda,hf_GPT2_large,4,7.108345,10.337361,4.337525,16.503630,8.940176,3.255248,1.041674,11.241254,1.250396
cuda,hf_Reformer,4,2.138565,7.661783,0.822081,8.336998,1.080515,0.520921,0.049176,3.549496,1.540406
cuda,hf_T5,8,2.986468,6.474480,1.846538,11.381629,3.990067,1.252011,0.292431,5.770268,6.861287
cuda,hf_T5_large,2,16.409169,21.035162,8.101504,34.794653,19.518320,4.769690,2.420055,24.205593,22.289659
cuda,lennard_jones,1000,0.070089,0.943946,0.055169,1.482460,0.043415,0.028882,0.005577,0.597205
cuda,mnasnet1_0,32,1.332690,7.534393,2.104641,9.572495,3.799060,1.735177,0.199062,48.181831,4.216956
cuda,mobilenet_v2,96,1.416628,8.360336,2.603127,9.635907,4.242576,1.655951,0.231891,25.169640,4.154607
cuda,mobilenet_v2_quantized_qat,96,2.352662,9.859184,3.941753,13.647664,6.480760,2.986433,0.549486,7.878631
cuda,mobilenet_v3_large,32,1.458995,7.950072,2.611849,10.124776,4.165008,1.604185,0.231745,58.406322,4.870718
cuda,nvidia_deeprecommender,256,0.156731,1.029666,0.103854,2.136841,0.088685,0.045157,0.008348,1.216763,0.393947
cuda,pytorch_CycleGAN_and_pix2pix,1,0.504347,2.410458,0.849027,4.453040,1.821864,0.607532,0.063853,2.933343
cuda,pytorch_stargan,16,0.555752,2.191547,0.674237,3.612292,0.912142,0.302613,0.045131,2.125890,15.722631
cuda,pytorch_struct,200,0.202439,1.159746,0.133873,2.467351,0.171632,0.097150,0.019173,1.450882,15.236822
cuda,pytorch_unet,1,0.559062,3.561763,0.753799,4.905846,1.760755,0.568766,0.066586,0.331052,2.129324
cuda,resnet152,32,4.104589,14.511601,6.105655,17.146927,8.708987,3.093488,0.977637,15.323955,8.965620
cuda,resnet18,16,0.549927,4.224138,0.793129,5.806508,1.766471,0.593099,0.066149,7.245952,2.403463
cuda,resnet50,32,1.383269,7.436167,2.051197,9.258298,3.085784,1.490967,0.205762,15.305158,3.948891
cuda,resnet50_quantized_qat,32,2.185508,8.664691,3.909898,12.059627,5.465872,2.165629,0.504839,5.114967,7.444928
cuda,resnext50_32x4d,8,1.371691,6.750661,1.962948,8.692815,2.936971,1.277193,0.186547,26.548444,3.981519
cuda,shufflenet_v2_x1_0,128,1.535560,8.430646,2.541366,10.617549,4.350023,2.201968,0.278620,7.746604,4.814578
cuda,soft_actor_critic,256,0.111352,1.451697,0.053531,2.352031,0.049055,0.029661,0.005657,0.958285
cuda,speech_transformer,32,2.526862,10.596725,2.086593,15.217012,3.943951,1.661418,0.311114,6.813503,7.266522
cuda,squeezenet1_1,32,0.237880,3.436795,0.392165,4.273095,1.020998,0.565879,0.032565,14.175640,1.239419
cuda,tacotron2,64,19.495632,17.757358,3.492785,26.988925,6.494466,3.363930,0.538667,3.978633,12.929748
cuda,timm_efficientdet,1,22.522299,23.269627,9.261941,33.185138,18.708358,5.249466,1.623283,87.874320,19.544258
cuda,timm_efficientnet,32,2.415746,7.902881,2.866240,10.833969,4.612972,1.852317,0.297484,48.461395,5.902471
cuda,timm_nfnet,128,2.857165,11.743962,4.997007,12.557982,6.473925,1.938928,0.298350,8.346470,5.956670
cuda,timm_regnet,32,3.099933,7.242939,2.795874,9.265942,3.773736,1.561396,0.364266,11.738651,4.931684
cuda,timm_resnest,32,0.759112,6.289867,1.257661,9.127052,3.372938,1.227143,0.096211,35.387419,4.134955
cuda,timm_vision_transformer,8,1.085667,4.559960,1.509697,7.448145,2.782759,1.091507,0.178790,17.671497,4.463548
cuda,timm_vision_transformer_large,8,3.686593,10.569724,4.425838,16.859262,8.913504,3.323835,1.042140,12.124956,11.454696
cuda,timm_vovnet,32,1.882485,5.226385,1.608307,8.098780,3.818409,1.406968,0.150528,4.547366,2.167976
cuda,tts_angular,64,0.122200,0.959093,0.044690,1.501512,0.027687,0.014292,0.001507,0.588982
cuda,vgg16,64,0.153428,1.675236,0.251561,2.718478,0.695730,0.232607,0.019993,1.302990
cuda,yolov3,16,3.674993,24.902153,3.958234,357.469735,13.826864,5.237443,0.371625,8.447050,337.047234
