dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,res2net50_14w_8s,128,4.624382,16.888242,7.034384,24.091732,12.479426,4.707880,1.327975,5.574833,14.480405
cuda,res2next50,128,2.476911,11.026289,3.466319,14.918388,6.746492,2.748090,0.486306,5.569446,7.487115
cuda,resmlp_12_224,128,0.797702,4.348089,1.070635,9.606096,2.202989,0.903278,0.123941,6.629168,6.373122
cuda,resnest101e,64,5.148693,14.473436,5.404621,21.649897,11.079046,4.120996,1.144611,21.866852,13.457723
cuda,rexnet_100,128,2.802212,10.469278,2.935019,14.655830,5.933963,2.887054,0.300312,17.224651,7.602687
cuda,sebotnet33ts_256,64,2.169668,14.147835,3.367022,19.311211,9.631241,3.622230,0.225209,32.745929,8.620711
cuda,selecsls42b,128,1.082653,6.682830,1.705741,10.353846,4.599959,1.789449,0.166788,7.761034,5.439181
cuda,spnasnet_100,128,2.790102,9.274823,2.410877,11.849960,4.449815,2.608227,0.290133,20.527891,5.081808
cuda,swin_base_patch4_window7_224,64,3.946062,14.476628,5.994504,24.913753,12.500045,4.738567,0.626929,28.941629,16.613424
cuda,swsl_resnext101_32x16d,32,2.807554,9.948606,3.280611,12.902987,5.755162,1.937910,0.451898,11.199802,6.380769
cuda,tf_efficientnet_b0,128,2.464079,9.009439,2.604530,12.550596,5.265628,2.382994,0.310137,20.890091,6.248405
cuda,tf_mixnet_l,128,6.767019,12.390770,3.486830,16.528529,7.582792,3.636293,0.543560,9.634907,7.757863
cuda,tinynet_a,128,2.992641,9.576843,3.029712,13.299072,5.837847,2.745255,0.386734,28.521203,7.224467
cuda,tnt_s_patch16_224,128,2.536150,8.845958,3.562156,14.122105,6.971652,2.414324,0.544341,2.993763,9.285918
cuda,twins_pcpvt_base,64,3.690944,12.574497,5.047374,23.910995,12.233707,4.129047,1.097796,66.030337,16.621736
cuda,visformer_small,128,1.276481,8.346964,2.401736,9.820875,3.801800,1.365843,0.181991,12.206543,4.145627
cuda,vit_base_patch16_224,64,1.095958,5.149774,1.463261,8.646070,2.834311,1.098063,0.187019,3.076234,5.026576
cuda,volo_d1_224,64,1.897693,9.453557,3.877205,14.861269,6.499223,2.957343,0.408374,7.791953,9.415286
cuda,xcit_large_24_p8_224,5,4.538448,19.575679,7.812388,28.134645,16.629447,5.451987,1.573161,12.916017,17.067526
