dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7606
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,0.9226
cuda,Super_SloMo,6,0.9981
cuda,alexnet,128,0.9926
cuda,attention_is_all_you_need_pytorch,256,0.8005
cuda,dcgan,32,0.8375
cuda,demucs,0,0.0000
cuda,densenet121,4,0.8487
cuda,dlrm,2048,0.8945
cuda,drq,1,0.7806
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9667
cuda,hf_Bart,4,0.7191
cuda,hf_Bert,4,0.7520
cuda,hf_BigBird,2,0.7869
cuda,hf_DistilBert,8,0.8965
cuda,hf_GPT2,4,0.7708
cuda,hf_Longformer,2,0.7640
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9462
cuda,mnasnet1_0,32,0.9287
cuda,mobilenet_v2,96,0.9953
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,0.9258
cuda,moco,32,0.9940
cuda,nvidia_deeprecommender,256,0.9850
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8113
cuda,pytorch_stargan,16,0.8821
cuda,pytorch_struct,200,0.7438
cuda,pytorch_unet,1,0.9955
cuda,resnet18,16,0.9173
cuda,resnet50,32,0.9457
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,0.8824
cuda,shufflenet_v2_x1_0,128,0.9315
cuda,soft_actor_critic,256,0.7544
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.8711
cuda,tacotron2,64,0.8239
cuda,timm_efficientdet,1,0.7872
cuda,timm_efficientnet,32,0.7974
cuda,timm_nfnet,128,0.9980
cuda,timm_regnet,32,0.9525
cuda,timm_resnest,32,0.9673
cuda,timm_vision_transformer,8,0.7648
cuda,timm_vovnet,32,0.9640
cuda,tts_angular,64,0.9435
cuda,vgg16,64,0.9989
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
