,Compiler,torchbench,huggingface,timm_models
eager,eager,"86%, 44/51","98%, 43/44","90%, 61/68"
ts_nvfuser,ts_nvfuser,"76%, 39/51","84%, 37/44","88%, 60/68"
aot_eager,aot_eager,"82%, 42/51","98%, 43/44","88%, 60/68"
aot_cudagraphs,aot_cudagraphs,"80%, 41/51","91%, 40/44","84%, 57/68"
aot_nvfuser,aot_nvfuser,"78%, 40/51","95%, 42/44","78%, 53/68"
inductor_cudagraphs,inductor_cudagraphs,"67%, 34/51","82%, 36/44","78%, 53/68"
