dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,20.565456,17.257195,7.660006,3.544078,10.254168,4.181117,1.818105,0.322982,10.479472,6.514958
cuda,Background_Matting,4,19.267366,16.950708,8.761474,3.765949,11.482785,5.937686,2.531147,0.296410,6.605263
cuda,LearningToPaint,96,8.059482,7.165225,3.844054,1.468126,4.475066,1.393851,0.642921,0.098130,2.147648
cuda,Super_SloMo,6,19.116583,17.152902,9.669414,3.577451,12.058168,6.243524,2.380774,0.169401,6.063397
cuda,alexnet,128,2.784869,2.563591,2.071304,0.266037,3.375368,0.990420,0.302238,0.019879,1.578395
cuda,attention_is_all_you_need_pytorch,256,21.593134,18.673881,9.005647,3.253266,12.687650,4.988500,2.082937,0.380157,13.961103,7.295127
cuda,dcgan,32,2.794569,2.603380,2.008369,0.232943,2.573793,0.233286,0.098793,0.016731,0.808761
cuda,demucs,4,2.518743,1.780437,1.582377,0.126291,1.449795,0.161740,0.077212,0.012814
cuda,densenet121,4,49.438196,43.119792,21.404241,8.874381,25.791825,14.562000,4.815248,0.794607,13.570041
cuda,drq,1,3.174465,2.830259,2.238596,0.177560,3.304251,0.208667,0.108630,0.019567,1.253947
cuda,fastNLP_Bert,6,21.451986,18.103564,9.416132,2.922350,12.767220,4.404587,1.876505,0.327061,4.491437,6.397789
cuda,functorch_dp_cifar10,64,7.861118,7.157740,4.317067,1.713207,6.648969,2.327600,0.966888,0.086552,4.094419,0.640721
cuda,hf_Albert,8,13.648262,11.736880,4.269209,2.489705,7.289577,2.817601,1.175641,0.150606,5.601172,2.844659
cuda,hf_Bart,4,26.818441,22.705460,10.755267,3.704221,14.603464,5.564705,2.274059,0.447799,4.055979,7.708157
cuda,hf_Bert,4,18.485127,15.176356,6.208346,2.549472,8.991015,3.922062,1.702936,0.317626,5.444955,0.410151
cuda,hf_Bert_large,4,36.347855,29.349655,12.042573,5.784570,16.560107,8.118397,3.873195,0.825303,10.524741,0.413570
cuda,hf_BigBird,2,67.400559,56.156765,25.354243,10.760567,39.817179,21.076013,10.564101,0.842718,25.675165,2.326005
cuda,hf_DistilBert,8,10.096300,8.509533,3.925799,1.516307,6.057218,2.090676,0.918762,0.149870,3.708960,1.844184
cuda,hf_GPT2,4,17.204972,14.270030,6.323929,2.617398,9.467322,3.859814,2.056556,0.266598,5.867405,1.710135
cuda,hf_GPT2_large,4,49.920886,40.354738,17.367089,8.515521,25.572561,12.443786,4.670793,1.270525,17.429383,1.534673
cuda,hf_Longformer,2,60.203550,51.473899,31.093370,8.265424,37.030683,17.239908,5.271873,0.450806,0.736741,15.006991
cuda,hf_Reformer,4,13.604311,11.048114,8.934441,0.991752,9.665899,1.627744,0.729690,0.069115,3.132025,1.767947
cuda,hf_T5,8,21.771743,17.971333,8.194221,2.954869,12.145389,4.723966,1.737266,0.321006,5.811461,7.042962
cuda,hf_T5_large,2,82.219712,66.212199,28.217782,11.843132,44.972955,24.611271,6.708758,2.456230,23.569012,29.131879
