dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9994,0.9224,1.0003
cuda,beit_base_patch16_224,64,0.9996,1.0091,0.9995
cuda,botnet26t_256,128,0.9504,1.1655,1.0000
cuda,cait_m36_384,2,1.0012,2.5494,1.0005
cuda,coat_lite_mini,128,0.9996,1.0341,1.0339
cuda,convit_base,32,0.9993,0.9969,1.0003
cuda,convmixer_768_32,32,0.9997,0.7416,1.0000
cuda,convnext_base,32,1.0020,1.1647,0.9991
cuda,crossvit_9_240,64,1.0033,1.1703,1.0007
cuda,cspdarknet53,64,0.8332,1.8088,1.0001
cuda,deit_base_distilled_patch16_224,64,0.9994,0.7932,0.9994
cuda,dla102,64,0.9997,1.0407,1.0008
cuda,dm_nfnet_f0,128,0.9988,1.7145,0.9799
cuda,dpn107,32,0.8100,3.1267,0.9989
cuda,eca_botnext26ts_256,64,0.9115,1.1914,1.0005
cuda,eca_halonext26ts,64,0.9151,1.2283,0.9993
cuda,ese_vovnet19b_dw,128,0.9046,0.9561,0.9860
cuda,fbnetc_100,128,0.8268,1.5459,0.9997
cuda,fbnetv3_b,128,0.7986,2.5436,1.0003
cuda,gernet_l,128,0.8444,1.5555,0.9786
cuda,ghostnet_100,128,1.0020,1.6038,1.0012
cuda,gluon_inception_v3,128,0.9993,0.9107,1.0003
cuda,gluon_xception65,32,0.9988,0.9876,1.0001
cuda,gmixer_24_224,64,1.0007,1.0738,1.0007
cuda,gmlp_s16_224,64,0.9986,1.0170,1.0000
cuda,hrnet_w18,2,1.0035,3.5626,0.9950
cuda,inception_v3,128,0.9993,0.9241,1.0003
cuda,jx_nest_base,32,0.9990,1.5340,1.0006
cuda,lcnet_050,128,0.8664,0.8910,0.9996
cuda,mixer_b16_224,64,0.9995,0.6883,1.0000
cuda,mixnet_l,64,0.8862,4.9374,1.0000
cuda,mnasnet_100,128,0.8426,1.2261,0.9775
cuda,mobilenetv2_100,128,0.8398,1.2232,0.9867
cuda,mobilenetv3_large_100,128,0.8482,1.2281,0.9783
cuda,mobilevit_s,32,0.9113,1.3790,0.9998
cuda,nfnet_l0,64,1.0060,1.4201,1.0002
cuda,pit_b_224,64,0.9996,0.9104,1.0006
cuda,pnasnet5large,16,1.0057,3.0447,1.0611
cuda,poolformer_m36,64,0.9990,1.3964,1.0012
cuda,regnety_002,128,0.9773,1.2366,0.9990
cuda,repvgg_a2,128,0.8158,1.5310,1.0000
cuda,res2net101_26w_4s,64,1.0009,1.7951,0.9935
cuda,res2net50_14w_8s,2,1.0008,1.6285,1.0000
cuda,res2next50,2,1.0034,0.9912,1.0000
cuda,resmlp_12_224,128,0.9996,0.6534,0.9999
cuda,resnest101e,32,1.0026,2.2116,1.0000
cuda,rexnet_100,128,0.9275,1.4175,1.0000
cuda,sebotnet33ts_256,64,0.9195,1.2963,1.0000
cuda,selecsls42b,128,0.9989,0.6086,0.9999
cuda,spnasnet_100,128,0.8077,1.5078,1.0007
cuda,swin_base_patch4_window7_224,64,0.9987,2.3392,0.9969
cuda,swsl_resnext101_32x16d,32,0.9989,0.9733,1.0004
cuda,tf_efficientnet_b0,128,0.8854,1.4226,1.0004
cuda,tf_mixnet_l,64,0.8892,5.1892,1.0002
cuda,tinynet_a,128,0.8367,1.6202,1.0000
cuda,tnt_s_patch16_224,64,1.0000,1.3889,1.0000
cuda,twins_pcpvt_base,32,1.0056,2.0126,0.9984
cuda,visformer_small,128,1.0002,0.7822,1.0002
cuda,vit_base_patch16_224,64,0.9997,0.8253,0.9997
cuda,volo_d1_224,64,0.9993,1.0830,1.0012
cuda,xcit_large_24_p8_224,5,1.0001,2.2587,0.9985
