dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.5075,106.4349,155.0713,0.8904,7.4412,8.3574,317,2,13,7
cuda,beit_base_patch16_224,64,1.3428,75.5544,32.4298,0.9285,8.0382,8.6575,472,2,13,7
cuda,botnet26t_256,128,1.3906,71.4205,89.3439,0.8239,6.5538,7.9551,340,2,15,7
cuda,cait_m36_384,4,1.3641,124.4205,106.7914,0.8632,13.2405,15.3383,1345,2,13,7
cuda,coat_lite_mini,128,1.9390,58.1967,86.8864,0.8402,7.4215,8.8333,463,2,13,7
cuda,convit_base,64,1.5517,104.9701,45.9383,1.0948,11.7728,10.7534,501,2,13,7
cuda,convmixer_768_32,32,1.0022,300.1999,33.1709,0.9762,6.9724,7.1425,234,2,7,5
cuda,convnext_base,64,1.4850,82.2985,54.7614,0.8505,9.3938,11.0450,498,2,13,7
cuda,crossvit_9_240,128,1.6212,50.6118,83.4474,0.7526,6.2898,8.3575,603,2,13,7
cuda,cspdarknet53,64,1.2070,73.6117,93.3868,0.9097,5.7233,6.2912,442,2,15,7
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,dla102,128,1.5263,112.6868,92.9196,0.9536,9.7714,10.2471,419,2,13,7
cuda,dm_nfnet_f0,128,1.4548,87.0219,69.6421,1.0130,7.5870,7.4898,619,2,13,7
cuda,dpn107,32,1.0945,96.9794,92.4363,0.8833,6.1719,6.9873,746,2,15,7
cuda,eca_botnext26ts_256,128,1.4242,74.4831,93.3012,0.8738,8.7111,9.9692,370,2,15,7
cuda,ese_vovnet19b_dw,128,1.3366,46.3896,75.8287,0.9047,5.5337,6.1163,161,3,15,8
cuda,fbnetc_100,128,1.3403,58.8160,137.6680,0.8596,3.7569,4.3706,384,3,15,8
cuda,fbnetv3_b,128,1.2934,84.8691,164.4178,0.9228,5.8569,6.3471,610,2,15,7
cuda,gernet_l,128,1.0322,70.6557,79.7938,0.8499,4.6338,5.4520,409,2,15,7
cuda,ghostnet_100,128,1.8271,49.2974,234.0273,0.8807,2.9281,3.3247,328,2,15,7
