dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.958750,21.869681,18.623277,10.036285,2.735983,15.757792,4.172482,2.089659,0.315433,28.606654,8.669750
cuda,Background_Matting,4,22.006279,18.694268,15.730364,8.870393,2.514124,15.862640,5.621541,2.953312,0.230153,34.823338,9.696412
cuda,LearningToPaint,96,14.075144,12.682017,8.510496,5.773409,1.237764,9.791216,1.238719,0.720836,0.073395,23.148331,5.333649
cuda,Super_SloMo,6,22.881888,19.930312,17.265193,10.388691,2.673008,15.997008,6.059447,2.702013,0.146018,8.431033,7.630960
cuda,alexnet,128,7.571778,6.930016,2.830070,2.419890,0.177957,6.266606,0.936906,0.325226,0.015111,4.035521,4.409319
cuda,attention_is_all_you_need_pytorch,256,27.743733,23.415257,19.965805,10.933577,2.497680,18.124322,4.908801,2.302334,0.381807,32.599152,10.222231
cuda,dcgan,32,5.343470,4.914476,2.335971,1.813967,0.339066,2.689304,0.208315,0.117073,0.012500,1.229698
cuda,demucs,4,14.211041,12.552796,9.306190,8.175764,0.452346,13.284127,1.275227,0.663803,0.044143,8.905510,5.591531
cuda,densenet121,4,54.224124,46.368021,42.070241,24.055239,7.168893,35.913404,13.933536,5.585109,0.690547,54.784528,19.835188
cuda,dlrm,1024,4.884273,4.508313,2.143367,1.502866,0.173616,2.918653,0.388003,0.165804,0.015982,1.603207
cuda,drq,1,7.705233,6.788399,3.165204,2.680120,0.133351,4.281860,0.194905,0.112416,0.015443,1.749173
cuda,fastNLP_Bert,6,30.876359,25.732769,22.009345,14.236366,2.534424,19.888151,4.031846,2.113905,0.313031,7.087752,8.389870
cuda,functorch_dp_cifar10,64,11.657888,10.257072,7.669294,4.886258,1.313038,10.293566,2.563093,0.942317,0.065662,35.046936,6.799413
cuda,hf_Albert,8,20.966418,18.394163,14.524382,7.609313,1.872971,13.264700,3.520418,1.541874,0.152529,8.438446,7.689968
cuda,hf_Bart,4,39.238616,28.684733,25.742996,15.533437,2.914373,23.620196,4.901022,2.939559,0.284854,4.226527,11.252018
cuda,hf_Bert,4,23.114793,18.154724,15.500550,7.869738,2.007398,13.076745,4.021142,1.927373,0.286106,3.068776,7.396999
cuda,hf_Bert_large,4,40.667945,29.947459,27.358104,12.251443,3.822339,20.096996,7.824601,3.751475,0.815470,3.206597,12.468257
cuda,hf_BigBird,2,76.861296,64.130878,60.932795,32.836994,9.056250,52.033748,23.292860,10.776630,0.584355,9.141617,28.945490
cuda,hf_DistilBert,8,16.811814,14.122835,10.643402,6.657621,1.308658,11.104885,1.882774,1.061803,0.116237,6.422370,5.852805
cuda,hf_GPT2,4,23.034132,18.023977,15.390002,8.600044,2.173718,12.746980,3.768879,1.808711,0.256711,7.957554,6.499753
cuda,hf_GPT2_large,4,57.988919,42.668464,39.745601,19.982669,6.503800,34.263767,11.875080,5.991948,1.400592,16.589071,21.316124
cuda,hf_Longformer,2,80.406845,68.537476,65.173659,42.360588,8.301310,58.428040,22.962507,8.103721,0.438171,6.338274,25.303585
cuda,hf_Reformer,4,29.023883,24.307123,21.283900,18.977698,0.781188,23.257540,1.364022,0.778390,0.072190,5.596067,5.170261
cuda,hf_T5,8,27.840547,22.276922,19.190749,10.220015,2.731462,16.465258,4.074689,2.257766,0.301087,8.589619,9.531379
cuda,hf_T5_large,2,100.330612,72.084727,68.930717,32.197876,10.424783,49.809256,21.623036,7.406779,2.664816,26.755326,29.023107
cuda,lennard_jones,1000,4.762586,4.363375,1.565039,1.259454,0.069869,2.404214,0.214348,0.065046,0.006426,1.221278
cuda,mnasnet1_0,32,24.201639,20.956881,17.740390,10.613753,2.679594,16.500915,3.784012,1.945866,0.212625,70.281111,8.763326
cuda,mobilenet_v2,96,25.664093,22.289909,18.936222,11.272432,2.809479,16.275178,4.199786,2.290447,0.232882,93.850823,8.024765
cuda,mobilenet_v3_large,32,25.667580,22.102506,18.875034,11.415561,3.046508,18.936012,4.310740,2.187680,0.238954,97.765663,10.774822
cuda,nvidia_deeprecommender,256,5.119453,4.631234,1.887877,1.413402,0.134228,4.478361,0.284918,0.090804,0.009691,3.211242,0.560201
cuda,phlippe_densenet,128,25.039291,21.891882,19.165410,12.361855,2.728446,18.679617,4.543295,2.344117,0.224355,131.699984,9.242580
cuda,phlippe_resnet,128,11.592224,10.185018,7.082299,4.444493,0.933099,7.400994,1.052607,0.702250,0.068938,15.033811,3.963449
cuda,pytorch_CycleGAN_and_pix2pix,1,12.324810,11.116576,7.964808,4.883212,1.062685,8.817734,2.222073,1.012767,0.068999,17.622343,5.071492
cuda,pytorch_stargan,16,12.483788,11.199695,7.967252,4.940407,0.947852,8.557472,1.236192,0.549680,0.059424,25.667201,4.648969
cuda,pytorch_struct,200,6.454566,5.682895,2.817933,2.005240,0.157204,5.630171,0.266931,0.172186,0.020891,3.803409,9.104891
cuda,pytorch_unet,1,14.888978,13.229010,10.079984,6.611206,1.146924,11.574719,2.362781,1.139389,0.087115,36.271077,6.199284
cuda,resnet152,32,50.192621,40.542299,37.191621,16.275051,7.795125,23.217554,9.458780,4.602068,0.944553,30.354496,15.340621
cuda,resnet18,16,13.591625,12.240181,9.006671,6.308372,1.037177,10.475253,2.071843,0.861197,0.069585,22.429217,5.279442
cuda,resnet50,32,22.367301,18.954447,15.727326,8.784314,2.478345,14.032989,3.765136,1.812142,0.213125,30.734020,7.929609
cuda,resnext50_32x4d,8,21.140243,18.025448,14.838722,7.827703,2.296476,13.274080,3.034578,2.060688,0.196259,20.928348,8.196697
cuda,shufflenet_v2_x1_0,128,25.818954,22.159338,18.001695,10.383659,3.319854,15.803806,4.392522,2.734922,0.269382,43.891879,8.964523
cuda,soft_actor_critic,256,5.183888,4.763342,1.971438,1.714021,0.062916,3.025732,0.079320,0.055732,0.007052,1.381753
cuda,speech_transformer,32,34.755606,28.514377,24.962785,15.027830,3.199559,23.432197,5.208893,2.739168,0.341307,28.000783,11.861377
cuda,squeezenet1_1,32,9.192719,8.141596,3.942415,2.913240,0.426739,7.805432,1.671965,0.747215,0.045678,5.346985,8.756891
cuda,timm_efficientnet,32,27.596386,22.530655,19.795771,11.388093,3.207304,18.566819,5.056478,2.419408,0.281294,101.542349,10.627066
