dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.6387,162.6120,34.7030,1.2680,16.5008,13.0132,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.6463,160.5892,31.6141,1.3147,16.2630,12.3704,441,1,11,6
cuda,AllenaiLongformerBase,4,1.4985,120.7557,111.0905,0.8742,8.3229,9.5207,1717,161,138,12
cuda,BartForCausalLM,4,1.5389,74.3157,40.5387,0.9430,11.9027,12.6217,486,16,19,11
cuda,BartForConditionalGeneration,2,1.4470,99.1291,66.1212,1.0139,15.5970,15.3829,1260,1,11,6
cuda,BertForMaskedLM,16,1.5867,69.4087,35.8007,1.0518,11.6459,11.0724,372,1,11,6
cuda,BertForQuestionAnswering,16,1.7517,54.3071,33.7608,1.1729,8.8466,7.5428,379,1,11,6
cuda,BlenderbotForCausalLM,4,1.1010,106.8335,63.8955,0.9941,31.1116,31.2969,938,28,19,11
cuda,BlenderbotSmallForCausalLM,64,1.1741,52.4086,33.3611,0.8318,7.7848,9.3593,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,1.4247,85.9262,49.1177,0.9803,13.3990,13.6682,842,1,11,6
cuda,CamemBert,16,1.5326,77.1949,32.4626,1.0491,11.8036,11.2508,379,1,11,6
cuda,DebertaForMaskedLM,4,0.7600,80.0392,49.0968,0.9978,4.9442,4.9553,728,95,164,15
cuda,DebertaForQuestionAnswering,8,0.9164,82.5463,45.9379,1.1527,6.2231,5.3988,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.6187,165.7273,61.0243,0.9665,11.6411,12.0451,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.6271,167.9260,58.5909,0.9801,12.2851,12.5340,940,179,287,15
cuda,DistilBertForMaskedLM,128,1.2450,67.8708,30.4016,0.9624,11.0526,11.4846,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,1.4405,71.6530,32.5173,1.1479,9.5385,8.3096,216,1,11,6
cuda,DistillGPT2,16,1.6933,62.4732,26.8862,1.0642,11.4247,10.7351,332,1,11,6
cuda,ElectraForCausalLM,32,1.8331,48.0381,57.5933,0.8941,11.1043,12.4194,379,6,15,8
cuda,ElectraForQuestionAnswering,64,2.0863,54.9257,38.2059,1.1950,10.4133,8.7139,380,1,11,6
cuda,GPT2ForSequenceClassification,4,2.2698,40.2193,29.8870,1.2307,9.0873,7.3837,646,1,11,6
cuda,LayoutLMForMaskedLM,16,1.5994,70.4501,37.3139,1.0518,11.6797,11.1047,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,1.7790,54.9790,42.6139,1.1368,8.8766,7.8083,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.3689,98.3083,100.6376,0.8978,11.3017,12.5876,1276,23,36,10
cuda,MBartForCausalLM,4,1.5258,75.0468,40.4298,0.9507,11.9196,12.5383,485,16,19,11
cuda,MBartForConditionalGeneration,2,1.5188,94.2738,70.1045,1.0307,15.6138,15.1486,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,1.8524,50.1119,125.9944,1.0019,10.9634,10.9424,1175,1,11,6
cuda,MegatronBertForCausalLM,4,1.5014,58.3757,59.2643,1.0962,9.0322,8.2394,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,1.6269,87.4725,59.6034,1.1152,13.3824,12.0004,726,1,11,6
cuda,MobileBertForMaskedLM,64,1.0689,159.8619,133.4270,1.0160,7.1229,7.0106,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,1.0668,162.5293,127.0823,0.8392,7.9433,9.4658,1453,1,5,4
cuda,OPTForCausalLM,2,2.4913,68.6186,37.2155,1.1099,17.1579,15.4588,537,16,19,11
cuda,PLBartForCausalLM,8,1.6696,69.4157,30.9451,0.9249,11.7446,12.6976,258,10,19,11
cuda,PLBartForConditionalGeneration,4,1.6346,72.8636,52.7063,0.9847,13.0738,13.2768,662,12,22,10
cuda,PegasusForCausalLM,32,1.1734,59.4215,38.5709,0.9252,7.6748,8.2957,482,18,20,11
cuda,PegasusForConditionalGeneration,32,1.2744,115.9786,64.1267,1.0074,14.4376,14.3314,1248,9,17,7
cuda,RobertaForCausalLM,16,1.6656,69.1381,32.3275,1.0519,11.6424,11.0683,383,1,11,6
cuda,RobertaForQuestionAnswering,16,1.7581,54.3591,31.0377,1.1724,8.8418,7.5418,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,1.5416,34.8948,29.4705,0.8080,6.8198,8.4399,265,12,20,11
cuda,T5ForConditionalGeneration,4,1.7225,60.4573,44.8232,1.1813,8.5207,7.2128,812,1,11,6
cuda,T5Small,4,1.7319,60.2077,44.3991,1.1813,8.5207,7.2128,812,1,11,6
cuda,TrOCRForCausalLM,32,1.2852,107.4753,38.5650,0.9075,14.0976,15.5343,485,16,19,11
cuda,XGLMForCausalLM,8,1.1997,96.0988,64.7148,0.9287,10.4421,11.2432,1002,30,20,11
cuda,XLNetLMHeadModel,8,1.8121,153.4832,82.9817,1.1342,16.4369,14.4920,768,3,14,8
cuda,YituTechConvBert,16,1.4928,83.8937,68.7459,0.9905,10.6702,10.7727,638,6,15,8
