dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.459702,3.204675
cuda,beit_base_patch16_224,64,1.375503,2.950520
cuda,botnet26t_256,128,1.212560,1.632910
cuda,cait_m36_384,2,3.862137,13.594884
cuda,coat_lite_mini,128,1.369615,3.032202
cuda,convmixer_768_32,32,1.204994,2.161445
cuda,convnext_base,32,1.561568,3.741021
cuda,crossvit_9_240,64,1.733367,4.476398
cuda,cspdarknet53,64,1.650578,2.585430
cuda,deit_base_distilled_patch16_224,64,1.198639,2.614976
cuda,densenet121,64,2.928508,5.188746
cuda,dm_nfnet_f0,128,2.109959,3.743677
cuda,dpn107,32,2.926691,4.955561
cuda,eca_botnext26ts_256,64,1.238097,1.915733
cuda,eca_halonext26ts,64,1.280064,1.978866
cuda,ecaresnet101d,64,2.064570,4.668613
cuda,ese_vovnet19b_dw,128,0.948244,1.075084
cuda,fbnetv3_b,128,2.374230,4.521434
cuda,gernet_l,128,1.441313,1.715405
cuda,ghostnet_100,128,1.317692,3.226860
cuda,gluon_inception_v3,128,1.440998,3.209005
cuda,gluon_senet154,32,3.270314,8.230380
cuda,gluon_xception65,32,1.734926,3.782660
cuda,gmixer_24_224,64,1.479529,4.120169
cuda,gmlp_s16_224,64,1.521613,3.850016
cuda,hardcorenas_a,128,1.087559,1.615339
cuda,hrnet_w18,2,5.565004,13.030476
cuda,inception_v3,128,1.460446,3.230679
cuda,jx_nest_base,32,1.896349,5.596711
cuda,lcnet_050,128,0.860678,1.234009
cuda,legacy_senet154,32,2.981732,7.967799
cuda,mixer_b16_224,64,0.877714,1.879895
cuda,mixnet_l,64,3.911412,3.805657
cuda,mobilenetv3_large_100,128,1.331541,1.973069
cuda,mobilevit_s,32,1.588612,3.054994
cuda,nasnetalarge,16,5.290569,13.621661
cuda,nfnet_l0,64,1.867048,3.282503
cuda,pit_b_224,64,1.181605,2.953592
cuda,pnasnet5large,16,4.343169,9.561401
cuda,regnety_002,128,1.322509,1.954174
cuda,repvgg_a2,128,1.393905,1.523201
cuda,res2net101_26w_4s,64,2.649437,7.007401
cuda,res2net50_14w_8s,2,2.366030,6.135784
cuda,res2next50,2,1.501213,3.145731
cuda,resnest101e,32,3.139123,6.867893
cuda,resnet18,128,0.596064,0.602161
cuda,rexnet_100,128,1.492280,2.528203
cuda,sebotnet33ts_256,64,1.505263,2.486843
cuda,selecsls42b,128,0.832042,1.257418
cuda,swin_base_patch4_window7_224,64,2.957922,7.799273
cuda,swsl_resnext101_32x16d,32,1.480458,3.349214
cuda,tf_efficientnet_b0,128,1.583242,2.398223
cuda,tf_mixnet_l,64,4.229127,3.873052
cuda,tinynet_a,128,1.619423,2.745331
cuda,tnt_s_patch16_224,64,1.995772,6.508291
cuda,twins_pcpvt_base,32,2.805360,8.221468
cuda,vit_base_patch16_224,64,1.080981,2.523345
