dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,resnet18,16,12.848131,12.000293,8.689894,5.964550,0.967021,9.904656,1.536816,0.933683,0.065273,23.057234,4.978949
cuda,resnet50,32,20.419288,18.532518,15.178533,8.540476,2.285707,13.162154,3.144639,1.638666,0.202928,31.846876,7.086893
cuda,resnext50_32x4d,8,19.814695,17.656899,14.366673,7.748119,2.115420,12.789572,2.963094,1.674370,0.189121,20.479367,7.341571
cuda,shufflenet_v2_x1_0,128,22.045835,19.991058,16.657483,9.368948,2.926410,14.305787,3.808037,2.709187,0.258061,44.414169,8.077366
cuda,soft_actor_critic,256,5.385692,5.079469,2.406422,2.182585,0.057746,3.636719,0.052785,0.040071,0.006455,1.518422
cuda,speech_transformer,32,29.806111,25.943210,22.744708,13.771853,2.694024,21.625355,4.296395,2.224799,0.310656,25.636566,10.769628
cuda,squeezenet1_1,32,7.200520,6.584011,3.270868,2.407694,0.394815,6.956302,1.188384,0.744878,0.034323,4.964496,9.417683
cuda,timm_efficientnet,32,24.690605,21.607238,18.221535,10.628920,2.717174,18.051371,4.398063,2.075654,0.270960,98.657610,10.349876
cuda,timm_nfnet,128,23.332674,19.240830,15.840647,7.637232,3.446765,15.397504,4.829768,2.088317,0.262155,28.519576,11.437681
cuda,timm_regnet,32,25.499902,21.069513,17.633332,9.030579,3.231266,14.500969,4.048605,1.956986,0.328056,27.761888,8.944395
cuda,timm_resnest,32,16.376515,15.232798,11.871681,8.401770,1.254273,14.160520,3.055008,1.482779,0.093805,67.954227,7.103791
cuda,timm_vision_transformer,32,17.000380,15.152316,11.753904,7.339018,1.355711,12.983189,2.754282,1.410516,0.187682,15.040500,7.150307
cuda,timm_vovnet,32,19.119321,16.690721,13.284228,8.352709,2.059085,14.363436,3.595406,1.743749,0.142864,29.430432,8.209108
cuda,tts_angular,64,5.383872,5.114273,1.873703,1.734257,0.050175,2.602990,0.031008,0.019263,0.001816,0.922437
cuda,vgg16,64,6.552396,6.133438,2.834867,2.339086,0.231159,6.079170,0.919125,0.352261,0.020503,3.985547,4.342309
cuda,yolov3,16,30.579091,27.474372,24.084684,14.249177,3.782603,21.377316,6.381788,2.942246,0.354769,65.866032,11.192155
