dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,36.909077,32.668691,29.069059,16.328942,4.600616,25.410031,9.206634,4.777550,0.565130,93.903361,14.031261
cuda,beit_base_patch16_224,64,20.240222,17.810528,14.508075,9.298119,1.468998,15.125781,3.315395,1.730886,0.247997,2.894512,7.438832
cuda,botnet26t_256,128,24.123153,22.021675,18.737682,13.979072,2.707991,20.341192,5.639025,2.580151,0.131372,55.187202,9.204202
cuda,cait_m36_384,4,45.922632,38.131107,34.935606,16.143902,4.935377,32.135447,12.494104,7.183448,1.920848,19.881255,22.242335
cuda,coat_lite_mini,128,24.352497,21.868714,18.555378,13.170783,2.064468,25.614727,6.720510,2.672210,0.214392,39.437263,14.648129
cuda,convit_base,64,21.708924,19.053023,15.758840,9.722155,2.189990,17.723238,4.470123,2.178766,0.263004,8.933490,10.356397
cuda,convmixer_768_32,32,19.917935,18.493033,15.158701,6.382082,2.783092,10.949998,2.557624,1.748575,0.277235,7.839701,2.732671
cuda,convnext_base,64,23.056483,18.874150,15.715788,9.234707,3.159864,19.711681,4.393941,2.438074,0.455716,15.981638,13.838852
cuda,crossvit_9_240,128,27.602064,23.737138,20.372536,11.155741,2.752107,23.238203,5.859212,2.983883,0.392154,34.107395,15.062941
cuda,cspdarknet53,64,27.134029,23.055158,19.828930,10.963677,3.114377,17.617166,4.480254,2.377999,0.330652,56.085363,10.018426
cuda,deit_base_distilled_patch16_224,64,17.754987,15.609405,12.288577,7.810424,1.226629,14.357699,2.739531,1.503549,0.195350,3.566253,8.129845
cuda,dla102,128,34.513513,30.409417,27.215546,13.772235,4.740298,20.944223,7.080674,3.494886,0.544181,37.864682,12.711753
