dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.431993,0.000207
cuda,Background_Matting,4,3.405568,0.000110
cuda,LearningToPaint,96,1.413461,0.000074
cuda,Super_SloMo,6,2.935400,0.000160
cuda,alexnet,128,0.490055,0.000064
cuda,attention_is_all_you_need_pytorch,256,4.311171,0.000226
cuda,dcgan,32,0.432056,0.000057
cuda,demucs,4,1.475552,0.000180
cuda,densenet121,4,7.317678,0.000170
cuda,dlrm,1024,0.349604,0.000078
cuda,drq,1,0.649631,0.000086
cuda,fastNLP_Bert,6,4.629094,0.000318
cuda,functorch_dp_cifar10,64,1.171685,0.000093
cuda,hf_Albert,8,2.479899,0.000304
cuda,hf_Bart,4,9.776680,0.000478
cuda,hf_Bert,4,5.834424,0.000255
cuda,hf_Bert_large,4,11.222211,0.000357
cuda,hf_BigBird,2,12.005021,0.002354
cuda,hf_DistilBert,8,2.277716,0.000134
cuda,hf_GPT2,4,4.248306,0.000233
cuda,hf_GPT2_large,4,12.841206,0.000663
cuda,hf_Longformer,2,11.808648,0.004379
cuda,hf_Reformer,4,3.029931,0.000600
cuda,hf_T5,8,5.891404,0.000501
cuda,hf_T5_large,2,21.797132,0.001110
cuda,lennard_jones,1000,0.381238,0.000074
cuda,mnasnet1_0,32,2.983284,0.000106
cuda,mobilenet_v2,96,3.039175,0.000097
cuda,mobilenet_v3_large,32,3.284650,0.000107
cuda,moco,32,26.945747,0.781074
cuda,nvidia_deeprecommender,256,0.458104,0.000060
cuda,phlippe_densenet,128,3.090054,0.000128
cuda,phlippe_resnet,128,1.302548,0.000080
cuda,pytorch_CycleGAN_and_pix2pix,1,1.140513,0.000094
cuda,pytorch_stargan,16,1.236815,0.000084
cuda,pytorch_struct,200,0.710220,0.000082
cuda,pytorch_unet,1,1.550406,0.000088
cuda,resnet152,32,8.679121,0.000190
cuda,resnet18,16,1.294622,0.000074
cuda,resnet50,32,3.072242,0.000105
cuda,resnext50_32x4d,8,3.250862,0.000100
cuda,shufflenet_v2_x1_0,128,3.251309,0.000120
cuda,soft_actor_critic,256,0.401761,0.000082
cuda,speech_transformer,32,5.513528,0.000457
cuda,squeezenet1_1,32,0.992376,0.000072
cuda,timm_efficientnet,32,4.715719,0.000327
cuda,timm_nfnet,128,5.427184,0.000275
cuda,timm_regnet,32,6.157415,0.000394
cuda,timm_resnest,32,1.763579,0.000101
cuda,timm_vision_transformer,32,3.081798,0.000147
cuda,timm_vision_transformer_large,32,9.783434,0.000393
cuda,timm_vovnet,32,3.241853,0.000250
cuda,tts_angular,64,0.418955,0.000091
cuda,vgg16,64,0.695022,0.000087
cuda,yolov3,16,4.928067,0.000130
