dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.6425,53.5908,0.9053
cuda,AlbertForQuestionAnswering,2,1.6477,20.2227,0.9206
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.4280,57.5818,0.8588
cuda,BartForConditionalGeneration,1,1.7134,105.7426,0.8068
cuda,BertForMaskedLM,64,1.3098,68.0977,1.0126
cuda,BertForQuestionAnswering,64,1.4195,20.8570,0.8995
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2547,57.2944,0.9252
cuda,BlenderbotSmallForConditionalGeneration,32,1.9870,91.8607,0.9801
cuda,CamemBert,1,3.5916,54.5173,0.6260
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.8814,41.8968,0.8455
cuda,ElectraForCausalLM,1,5.7070,60.7938,0.6985
cuda,ElectraForQuestionAnswering,64,1.9134,72.3265,1.1401
cuda,GPT2ForSequenceClassification,4,2.0730,58.8015,1.3621
cuda,LayoutLMForMaskedLM,16,1.5735,54.2055,1.1505
cuda,LayoutLMForSequenceClassification,16,1.7115,51.4295,1.1175
cuda,M2M100ForConditionalGeneration,2,3.3259,195.2633,0.6389
cuda,MBartForCausalLM,16,1.4480,51.7646,0.7289
cuda,MBartForConditionalGeneration,8,2.2352,118.1663,0.6233
cuda,MT5ForConditionalGeneration,2,5.3237,178.6886,0.7215
cuda,MegatronBertForCausalLM,2,3.8193,110.3399,0.6958
cuda,MegatronBertForQuestionAnswering,8,2.4981,111.3224,0.6277
cuda,MobileBertForMaskedLM,16,4.8942,158.7890,0.7198
cuda,MobileBertForQuestionAnswering,32,4.4240,136.4254,0.6307
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.4556,40.4378,0.8771
cuda,PLBartForConditionalGeneration,8,2.5404,107.7040,0.7044
cuda,PegasusForCausalLM,8,1.6964,51.3769,0.6421
cuda,PegasusForConditionalGeneration,4,2.9539,126.2786,0.6409
cuda,RobertaForCausalLM,4,3.9594,85.5298,0.6547
cuda,RobertaForQuestionAnswering,64,1.4355,19.2267,0.8995
cuda,Speech2Text2ForCausalLM,64,1.8919,49.8538,0.9436
cuda,T5ForConditionalGeneration,4,1.6049,99.9118,1.1680
cuda,T5Small,1,1.6177,94.1105,1.0444
cuda,TrOCRForCausalLM,8,2.0595,19.2255,0.6657
cuda,XGLMForCausalLM,1,2.9181,218.3243,0.6584
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,4.2090,164.6117,0.6317
