dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.547951,33.479754,28.877615,17.437321,4.403294,27.486162,8.926862,5.126943,0.564816,41.670296,94.010589,56.460586
cuda,beit_base_patch16_224,64,19.317497,16.764364,13.383673,8.366276,1.466407,14.217849,3.264071,1.725991,0.234459,0.799938,2.880033,8.264418
cuda,botnet26t_256,128,26.234207,23.955838,19.117191,14.671144,2.256245,21.689377,5.850351,2.366760,0.125001,28.145617,55.083260,37.563385
cuda,cait_m36_384,4,47.545776,38.988910,35.183357,16.685097,4.950079,33.269278,12.445446,7.077027,1.886059,7.219078,19.859909,29.700260
cuda,coat_lite_mini,128,25.380017,23.047474,18.307437,13.309115,2.050996,25.936170,6.768654,2.639175,0.207226,13.571438,38.731115,28.396533
cuda,convit_base,64,22.502871,20.052404,15.801073,9.956492,2.058854,18.410512,4.385341,2.097769,0.257801,6.074294,8.661448,16.754860
cuda,convmixer_768_32,32,21.374851,19.852680,15.026514,7.119361,2.756271,12.982426,2.588978,1.746159,0.257550,3.467688,12.327237,2.437430
cuda,convnext_base,64,25.512060,21.069505,16.514434,10.056079,2.847268,19.994544,4.616026,2.338307,0.435986,5.719258,7.074424,18.711301
cuda,crossvit_9_240,128,28.416492,24.835663,20.018157,11.656443,2.508940,24.759673,6.196463,2.967387,0.373528,23.162372,34.045540,39.009901
cuda,cspdarknet53,64,29.210655,24.701012,19.904516,11.485134,3.079900,19.095398,4.240902,2.421790,0.315630,22.395018,50.854158,33.341658
cuda,deit_base_distilled_patch16_224,64,20.411456,18.378499,13.593076,9.190667,1.224082,16.484960,2.736534,1.508744,0.185455,2.766088,3.897977,11.412368
cuda,dla102,128,35.618575,31.253950,27.156002,14.340372,4.336031,22.150814,7.127794,3.829273,0.521375,16.294267,37.082047,28.823083
cuda,dm_nfnet_f0,128,25.861743,21.035094,17.186514,8.723048,3.459860,17.008890,4.650025,2.107333,0.251582,22.945229,27.721064,34.921302
cuda,dpn107,32,43.395813,35.838809,32.127769,16.919340,5.245892,26.160474,7.297400,4.029534,0.519437,15.480058,28.073288,30.409043
cuda,eca_botnext26ts_256,128,27.829067,25.361572,20.461333,15.386039,2.763675,22.229772,5.957501,2.435220,0.148277,31.913965,60.726576,41.680549
cuda,ese_vovnet19b_dw,128,18.721573,16.896501,11.994644,8.930047,1.491862,14.912630,2.944305,1.454549,0.105480,25.564006,47.118315,33.136149
cuda,fbnetc_100,128,26.204866,22.682033,19.023643,11.760835,2.981860,18.195827,3.971123,2.265360,0.267950,42.857169,93.280290,52.495761
cuda,fbnetv3_b,128,40.869667,34.792189,29.971172,16.773055,5.340910,26.135648,7.814068,3.765854,0.611816,53.009960,101.598215,68.110456
cuda,gernet_l,128,23.091955,19.333757,15.739218,9.145512,2.280370,14.408940,2.876580,1.696349,0.211963,23.291359,45.860591,31.032871
cuda,ghostnet_100,128,39.101586,33.542875,28.798408,17.400276,4.105634,29.941686,7.802223,3.892782,0.459676,99.458520,175.801505,116.427658
cuda,gluon_inception_v3,128,37.610233,33.486484,29.092404,17.146739,4.447980,26.848260,8.881234,5.057401,0.545160,44.759035,97.873235,59.254578
cuda,gluon_xception65,32,38.169308,32.960922,29.364599,13.981583,4.906894,20.543897,6.688174,3.219602,0.669543,15.556794,30.363921,27.485168
cuda,gmixer_24_224,128,24.987850,21.243066,17.659792,9.784252,2.016106,18.309170,5.249197,2.577112,0.382758,0.203905,6.217321,10.956136
cuda,gmlp_s16_224,128,25.696964,22.089064,18.430743,10.584430,2.229141,20.675585,5.242353,2.628218,0.368506,0.200937,12.887959,12.740401
cuda,hrnet_w18,128,95.137922,86.416738,82.654534,39.420515,16.427339,56.426979,24.688309,12.815166,4.777562,42.140477,82.965207,76.806055
cuda,inception_v3,128,36.131397,32.086762,28.486372,17.278213,4.685222,26.718321,8.700070,5.075108,0.545790,44.282547,99.764560,58.747606
cuda,jx_nest_base,32,34.417653,29.618004,25.977189,15.808972,3.530302,28.110081,8.990344,3.760694,0.542027,11.804336,19.815588,27.930433
cuda,lcnet_050,128,18.627064,16.917052,13.170258,9.373432,1.708220,14.481956,2.748169,1.388097,0.116767,39.838780,71.677833,46.932152
cuda,mixer_b16_224,128,17.070732,15.080421,11.428087,7.715420,1.335836,13.199517,1.822588,1.076186,0.135031,0.157644,5.266865,7.083606
cuda,mixnet_l,128,34.500325,28.181416,24.690201,14.672795,3.869663,23.385474,5.932553,3.388074,0.475639,60.507721,95.623167,73.387972
cuda,mnasnet_100,128,25.112663,22.259473,17.401294,11.330647,2.256710,17.343110,3.661914,1.881274,0.194264,39.578321,82.281049,48.036119
cuda,mobilenetv2_100,128,26.177909,23.235542,18.328984,11.943225,2.344776,18.353814,3.824186,1.902987,0.219631,38.070878,87.268590,47.024327
cuda,mobilenetv3_large_100,128,24.550781,21.625202,18.227613,11.854952,2.531038,19.572572,4.159734,2.134446,0.229240,62.495532,112.326907,72.932078
cuda,mobilevit_s,64,37.248883,33.526030,30.185129,22.753103,3.670838,36.919620,12.734288,6.063448,0.325060,54.277286,128.411916,72.344719
cuda,nfnet_l0,128,23.249934,19.355251,15.948836,8.506674,2.571976,16.733374,4.627828,2.010026,0.247380,29.789230,38.142404,40.799418
cuda,pit_b_224,64,20.014775,17.695753,14.223524,9.362775,1.491718,16.703215,3.681854,1.766290,0.215284,8.568547,11.767103,17.541178
cuda,pnasnet5large,16,66.634108,58.828639,55.369135,27.611201,9.932412,43.092962,18.447816,9.971030,1.822843,27.108395,48.418468,53.336479
cuda,poolformer_m36,64,36.600682,31.310895,27.914344,16.112923,5.507046,29.928166,14.046938,5.878694,0.552130,10.055672,27.377637,29.726380
cuda,regnety_002,128,22.521220,19.113347,15.739337,9.824239,2.252381,15.684719,3.414702,1.792376,0.221997,38.227761,66.288205,46.518872
cuda,repvgg_a2,128,22.537752,18.895607,15.574873,8.957554,2.388395,14.125425,3.200636,1.521786,0.194747,14.596393,28.425792,22.349672
cuda,res2net101_26w_4s,64,55.179314,48.317062,44.893079,22.546105,7.692291,33.155130,13.753346,6.541217,1.437649,27.695711,59.126415,46.642114
cuda,res2net50_14w_8s,128,49.677629,43.792769,40.481503,20.412158,6.585856,31.924710,12.565899,6.118045,1.177564,20.027136,37.861349,39.106267
cuda,res2next50,128,30.391749,27.099451,23.714593,13.020781,3.903030,20.588308,6.726815,3.494224,0.448993,17.899323,39.033785,29.688212
cuda,resmlp_12_224,128,14.440818,12.516288,9.114632,6.598632,0.833335,22.156698,1.764134,1.181468,0.120282,0.140188,7.290028,16.608435
cuda,resnest101e,64,49.209021,41.757046,38.296366,18.601599,6.233499,30.361617,11.149785,5.623687,1.170877,41.412385,74.500131,59.986615
cuda,rexnet_100,128,31.839206,27.771753,24.383612,15.900554,3.237757,27.523665,5.830862,2.886904,0.296254,147.202214,240.888502,162.319321
cuda,sebotnet33ts_256,64,30.035357,26.771632,23.422933,16.900728,3.353126,24.892549,7.797765,3.505071,0.202282,35.876621,69.325364,47.418221
cuda,selecsls42b,128,19.598183,17.997750,14.531072,9.801964,1.910780,16.597657,3.962457,1.949663,0.156153,26.642306,59.098475,35.495266
cuda,spnasnet_100,128,26.314537,22.816644,19.316765,12.141095,2.952210,18.328394,4.007964,2.470279,0.258502,45.728704,94.714781,55.091619
cuda,swin_base_patch4_window7_224,64,40.005277,34.052446,30.699173,18.620964,4.030946,36.015146,12.297563,5.882231,0.605859,19.822411,36.880226,41.598771
cuda,swsl_resnext101_32x16d,32,30.969973,27.010581,23.522788,11.009588,4.147167,16.816753,5.453207,2.643132,0.440242,6.586769,10.492965,16.913803
cuda,tf_efficientnet_b0,128,26.864942,23.333617,19.876318,12.683228,3.037710,21.083650,5.032114,2.411844,0.277748,63.945541,109.890606,75.605419
cuda,tf_mixnet_l,128,35.447195,28.546405,25.146553,15.076852,3.895576,24.250320,6.325053,3.659399,0.474257,64.087988,101.178516,77.458475
cuda,tinynet_a,128,29.341001,25.197443,21.769917,13.273140,3.488899,21.782104,5.669836,2.707845,0.342552,65.738372,112.237442,77.993048
cuda,tnt_s_patch16_224,128,30.048199,25.597172,22.304258,11.560376,3.240668,21.182378,6.425653,3.207522,0.610945,8.062222,12.838486,21.229812
cuda,twins_pcpvt_base,64,38.868383,32.502237,29.165951,15.479385,4.417667,29.349691,9.864928,5.149591,1.018915,34.884126,57.802875,53.563688
cuda,visformer_small,128,20.399562,18.504667,15.031848,10.139557,1.931682,15.862781,2.870900,1.390903,0.165069,16.643555,30.555463,24.450264
cuda,vit_base_patch16_224,64,17.453668,15.491343,12.031887,7.773818,1.196962,14.752566,2.345848,1.404127,0.179151,2.684175,3.764914,10.985255
cuda,volo_d1_224,64,27.530876,24.237175,20.734318,12.586706,3.115860,22.290643,6.730441,3.113028,0.394265,13.265650,21.930473,26.326103
cuda,xcit_large_24_p8_224,5,48.376174,40.589999,37.081712,18.214121,6.951256,35.132226,14.360406,6.641772,1.750080,0.373977,32.604656,24.793442
