dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,8.346953,5.014338,4.960684
cuda,Background_Matting,4,5.552522,3.489253,3.473468
cuda,LearningToPaint,96,2.165363,1.256423,1.241966
cuda,Super_SloMo,6,6.314661,4.170474,4.155192
cuda,alexnet,128,0.508377,0.199602,0.185938
cuda,attention_is_all_you_need_pytorch,256,8.172971,5.097811,5.082591
cuda,dcgan,32,0.520042,0.225012,0.211431
cuda,demucs,4,1.342512,0.503501,0.489621
cuda,densenet121,4,14.057240,9.053178,9.035611
cuda,dlrm,1024,0.617682,0.312810,0.299093
cuda,drq,1,0.707213,0.242614,0.228429
cuda,fastNLP_Bert,6,7.833764,4.535244,4.519308
cuda,functorch_dp_cifar10,64,1.652467,0.931231,0.917276
cuda,hf_Albert,8,6.068004,4.107398,4.093078
cuda,hf_Bart,4,11.983597,5.603059,5.586038
cuda,hf_Bert,4,7.518339,4.059752,4.045161
cuda,hf_Bert_large,4,15.184372,8.085460,8.068676
cuda,hf_BigBird,2,31.726505,21.373243,21.345500
cuda,hf_DistilBert,8,3.756854,2.026384,2.011526
cuda,hf_GPT2,4,7.035036,3.875186,3.860636
cuda,hf_GPT2_large,4,22.650620,11.798354,11.780411
cuda,hf_Longformer,2,26.788340,17.660956,17.618813
cuda,hf_Reformer,4,4.934283,1.524633,1.503943
cuda,hf_T5,8,10.120903,5.795778,5.781525
cuda,hf_T5_large,2,43.962285,23.435158,23.415271
cuda,lennard_jones,1000,0.366311,0.123490,0.109911
cuda,mnasnet1_0,32,4.986416,3.100556,3.085192
cuda,mobilenet_v2,96,5.200206,3.283553,3.267922
cuda,mobilenet_v2_quantized_qat,96,10.435158,7.854116,7.725890
cuda,mobilenet_v3_large,32,5.440952,3.357880,3.343171
cuda,nvidia_deeprecommender,256,0.495635,0.185262,0.172128
cuda,phlippe_densenet,128,5.253460,3.246316,3.231483
cuda,phlippe_resnet,128,1.993217,1.150468,1.136354
cuda,pytorch_CycleGAN_and_pix2pix,1,2.151418,1.384102,1.370354
cuda,pytorch_stargan,16,2.514135,1.702787,1.688274
cuda,pytorch_struct,200,0.872814,0.428189,0.415652
cuda,pytorch_unet,1,2.837738,1.693400,1.679315
cuda,resnet152,32,15.194187,9.591869,9.574079
cuda,resnet18,16,2.054461,1.188558,1.174388
cuda,resnet50,32,5.125083,3.173101,3.158464
cuda,resnet50_quantized_qat,32,9.968204,7.624757,7.605945
cuda,resnext50_32x4d,8,5.179445,3.208865,3.194691
cuda,shufflenet_v2_x1_0,128,5.839026,3.692368,3.676872
cuda,soft_actor_critic,256,0.423978,0.120510,0.107396
cuda,speech_transformer,32,9.629559,5.846917,5.829695
cuda,squeezenet1_1,32,1.098757,0.480881,0.466898
cuda,timm_efficientnet,32,7.552663,4.101539,4.086693
cuda,timm_nfnet,128,8.877867,4.361440,4.347146
cuda,timm_regnet,32,9.104187,4.418178,4.398701
cuda,timm_resnest,32,2.782900,1.598678,1.584376
cuda,timm_vision_transformer,32,5.031554,3.032193,3.016747
cuda,timm_vovnet,32,4.998189,2.430907,2.417115
cuda,tts_angular,64,0.324013,0.057933,0.044679
cuda,vgg16,64,0.751041,0.328872,0.315715
cuda,yolov3,16,7.973673,4.581011,4.561203
