dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,3.964236,0.000169
cuda,beit_base_patch16_224,64,2.734343,0.000262
cuda,botnet26t_256,128,2.417807,0.000318
cuda,cait_m36_384,4,8.904541,0.000466
cuda,coat_lite_mini,128,2.512393,0.000213
cuda,convit_base,64,2.598301,0.000227
cuda,convmixer_768_32,32,1.518076,0.000163
cuda,convnext_base,64,4.784100,0.000246
cuda,crossvit_9_240,128,3.831943,0.000280
cuda,cspdarknet53,64,4.481224,0.000503
cuda,deit_base_distilled_patch16_224,64,2.161634,0.000168
cuda,dla102,128,4.408185,0.000218
cuda,dm_nfnet_f0,128,4.624949,0.000313
cuda,dpn107,32,7.804761,0.000828
cuda,eca_botnext26ts_256,128,2.619526,0.000347
cuda,ese_vovnet19b_dw,128,1.998122,0.000248
cuda,fbnetc_100,128,3.696368,0.000483
cuda,fbnetv3_b,128,6.184568,0.000649
cuda,gernet_l,128,3.796121,0.000423
cuda,ghostnet_100,128,5.733215,0.000182
cuda,gluon_inception_v3,128,4.061709,0.000172
cuda,gluon_xception65,32,5.284837,0.000187
cuda,gmixer_24_224,128,3.700100,0.000246
cuda,gmlp_s16_224,128,3.666620,0.000221
cuda,hrnet_w18,128,8.830546,0.000501
cuda,inception_v3,128,4.007242,0.000171
cuda,jx_nest_base,32,4.797289,0.000299
cuda,lcnet_050,128,1.717708,0.000296
cuda,mixer_b16_224,128,1.921253,0.000141
cuda,mixnet_l,128,6.489928,0.000553
cuda,mnasnet_100,128,2.987095,0.000405
cuda,mobilenetv2_100,128,3.037457,0.000384
cuda,mobilenetv3_large_100,128,3.104847,0.000422
cuda,mobilevit_s,64,3.752416,0.000366
cuda,nfnet_l0,128,3.858243,0.000268
cuda,pit_b_224,64,2.435082,0.000191
cuda,pnasnet5large,16,7.894238,0.000428
cuda,poolformer_m36,64,5.408974,0.000340
cuda,regnety_002,128,3.474932,0.000358
cuda,repvgg_a2,128,3.690689,0.000461
cuda,res2net101_26w_4s,64,7.134509,0.000331
cuda,res2net50_14w_8s,128,6.101764,0.000266
cuda,res2next50,128,3.512657,0.000209
cuda,resmlp_12_224,128,1.894521,0.000196
cuda,resnest101e,64,7.679250,0.000365
cuda,rexnet_100,128,4.151228,0.000480
cuda,sebotnet33ts_256,64,3.273543,0.000361
cuda,selecsls42b,128,1.595113,0.000119
cuda,spnasnet_100,128,3.719427,0.000504
cuda,swin_base_patch4_window7_224,64,6.252856,0.000490
cuda,swsl_resnext101_32x16d,32,4.195253,0.000220
cuda,tf_efficientnet_b0,128,3.659435,0.000383
cuda,tf_mixnet_l,128,6.982429,0.000566
cuda,tinynet_a,128,4.184722,0.000464
cuda,tnt_s_patch16_224,128,4.505649,0.000295
cuda,twins_pcpvt_base,64,6.639429,0.000387
cuda,visformer_small,128,2.069105,0.000197
cuda,vit_base_patch16_224,64,2.161273,0.000182
cuda,volo_d1_224,64,3.453509,0.000279
cuda,xcit_large_24_p8_224,5,8.119226,0.000469
