dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.462122,20.802594,17.584053,10.358404,2.555905,15.891106,3.928141,1.835424,0.255825,24.772426,8.274675
cuda,Background_Matting,4,21.537520,19.357715,15.352267,8.846578,2.314302,15.917807,5.189019,2.749913,0.205511,23.781730,9.560821
cuda,LearningToPaint,96,13.406706,12.499215,8.459072,5.959330,1.174566,10.400884,1.111028,0.665141,0.066195,24.611580,5.689711
cuda,Super_SloMo,6,21.106804,18.973228,15.513632,9.602065,2.610780,14.425366,5.057584,2.443013,0.121096,7.563682,8.186453
cuda,alexnet,128,6.183401,5.867414,2.404174,2.067157,0.173529,5.838602,0.728262,0.418488,0.012488,3.954269,3.336224
cuda,attention_is_all_you_need_pytorch,256,24.957679,21.947770,18.244034,10.101476,2.137886,16.867480,4.473543,1.960281,0.338164,31.327952,9.114758
cuda,dcgan,32,6.090054,5.792274,2.371591,1.938837,0.308577,2.858334,0.165489,0.099680,0.010537,1.242727
cuda,demucs,4,13.850421,12.994310,9.138950,8.209284,0.415635,13.187908,0.903689,0.530749,0.032340,7.958918,5.420007
cuda,densenet121,4,47.374913,42.453603,38.795414,22.411455,6.651777,34.224251,12.418622,5.870120,0.659551,51.262780,18.950794
cuda,dlrm,1024,5.265268,4.950827,1.891264,1.446359,0.164257,3.037632,0.339494,0.134177,0.014536,1.907616
cuda,drq,1,7.656464,7.169966,3.335203,2.940619,0.115618,4.742209,0.118580,0.071726,0.012933,1.928858
cuda,fastNLP_Bert,6,25.040804,21.543158,18.384042,12.279737,1.790589,17.567997,3.317548,1.716684,0.268677,6.841773,7.432214
cuda,functorch_dp_cifar10,64,11.963998,11.212373,7.776519,5.215184,1.189890,11.315508,1.963573,1.027235,0.053437,33.993776,7.362210
cuda,hf_Albert,8,18.923930,16.870589,12.991045,7.167893,2.122834,12.001122,2.718228,1.423684,0.145965,8.796450,7.107876
cuda,hf_Bart,4,31.531068,24.596018,21.177989,12.860385,2.309509,20.798474,3.775321,2.425207,0.270090,3.624398,10.474451
cuda,hf_Bert,4,20.876311,17.417944,14.042609,7.955793,1.759223,13.227965,3.317924,1.555800,0.261779,3.129537,7.197699
cuda,hf_Bert_large,4,34.794716,27.065609,23.793467,11.751465,3.644270,19.167510,6.427941,3.048672,0.729611,2.917636,11.391914
cuda,hf_BigBird,2,69.070074,57.841483,54.236240,28.804801,8.661449,48.109771,20.014856,10.171976,0.763269,8.224958,28.618377
cuda,hf_DistilBert,8,13.850898,12.316632,9.356787,6.329992,0.918837,10.426140,1.734977,0.852179,0.110092,5.442613,5.246961
cuda,hf_GPT2,4,22.166078,18.955359,14.756808,9.059871,1.837387,12.750431,3.506952,1.582597,0.228962,7.599378,5.683070
cuda,hf_GPT2_large,4,50.276648,39.482086,36.414959,19.671541,5.104108,29.169882,11.140130,4.620387,1.185498,14.559024,15.068848
cuda,hf_Longformer,2,76.188505,66.846123,63.330046,41.978490,8.194119,57.166409,22.187856,7.797399,0.435644,5.885942,24.003936
cuda,hf_Reformer,4,26.996471,23.406874,20.150068,18.009527,0.691854,22.387400,1.189281,0.666172,0.063037,5.344692,5.170622
cuda,hf_T5,8,26.389458,21.931788,17.976155,9.560549,2.191227,15.691186,4.286868,1.606628,0.291474,6.660029,8.574706
cuda,hf_T5_large,2,86.286490,64.117150,60.741306,29.155993,9.327702,43.364688,17.414863,6.092044,2.481692,25.702062,24.412862
cuda,lennard_jones,1000,4.680185,4.422686,1.451418,1.246192,0.029095,2.164569,0.068649,0.036880,0.005881,0.953239
cuda,mnasnet1_0,32,21.196477,19.307256,15.841347,9.908813,2.168902,15.421287,3.563336,1.747969,0.187860,75.110774,8.041040
cuda,mobilenet_v2,96,23.316881,21.166454,17.652664,11.346794,2.736277,16.542687,3.765802,1.908350,0.210710,90.642668,8.122146
cuda,mobilenet_v3_large,32,22.589717,20.500091,16.961772,10.524211,2.419332,17.463210,3.993409,1.911221,0.217429,96.188567,9.543613
cuda,nvidia_deeprecommender,256,5.269862,4.948975,1.841291,1.480171,0.107996,4.506446,0.084130,0.057886,0.008646,3.143745,0.489017
cuda,phlippe_densenet,128,24.941825,22.629039,19.036055,12.572927,2.297647,19.487908,4.226187,2.186012,0.207625,124.730376,9.393774
cuda,phlippe_resnet,128,11.006500,10.151906,6.774688,4.424073,0.844395,7.358494,0.908591,0.624141,0.060220,14.152667,3.844295
cuda,pytorch_CycleGAN_and_pix2pix,1,11.681527,10.904828,7.541419,5.014069,1.035504,8.594298,1.782400,0.901772,0.057519,13.944717,4.680295
cuda,pytorch_stargan,16,12.008360,11.200678,7.785951,5.019287,0.856791,8.712473,1.120690,0.494111,0.053507,27.031396,4.628272
cuda,pytorch_struct,200,7.506578,7.047276,3.969198,3.386731,0.130822,7.208337,0.166398,0.115946,0.018762,11.281247,3.969028
cuda,pytorch_unet,1,13.788399,12.728441,9.325801,6.381119,1.218381,11.070422,2.141454,1.025622,0.078072,30.373626,5.989070
cuda,resnet152,32,42.936923,37.324176,33.737562,15.189411,6.695987,21.262326,8.246017,4.097831,0.896681,32.990789,13.314849
cuda,resnet18,16,12.762518,11.868222,8.312447,5.716392,0.937618,9.572004,1.546858,0.791923,0.062694,22.446064,4.863106
cuda,resnet50,32,20.179639,18.209217,14.699957,8.578614,2.704536,12.850605,3.148290,1.642936,0.191097,32.057270,7.160890
cuda,resnext50_32x4d,8,19.224183,17.247151,13.738006,7.638007,2.238642,12.612414,2.971725,1.669242,0.176273,21.385723,7.392896
cuda,shufflenet_v2_x1_0,128,21.625971,19.141782,15.800802,9.007511,2.388470,14.427670,4.270352,2.488914,0.243376,42.801958,8.010855
cuda,soft_actor_critic,256,6.066588,5.738839,2.385290,2.171695,0.056287,3.771320,0.051797,0.041672,0.006232,1.662238
cuda,speech_transformer,32,30.514712,26.356724,22.306401,14.421356,2.680630,22.572830,4.435662,2.217327,0.298766,27.585077,11.060812
cuda,squeezenet1_1,32,6.960738,6.339453,3.224565,2.432322,0.377143,6.670002,1.178537,0.745054,0.031975,4.636250,9.177567
cuda,timm_efficientnet,32,24.421555,21.050573,17.739725,10.467180,2.975841,17.313906,4.160303,2.114986,0.259180,100.493976,10.039710
cuda,timm_nfnet,128,23.670429,18.920112,15.500555,7.701667,3.623119,15.133423,4.620524,2.092125,0.252531,28.691410,11.276792
