dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.163052,0.000234
cuda,Background_Matting,4,2.023251,0.000098
cuda,LearningToPaint,96,0.893356,0.000063
cuda,Super_SloMo,6,2.115047,0.000145
cuda,alexnet,128,0.299885,0.000045
cuda,attention_is_all_you_need_pytorch,256,2.987476,0.000190
cuda,dcgan,32,0.284179,0.000042
cuda,demucs,4,0.828954,0.000148
cuda,densenet121,4,4.978152,0.000198
cuda,dlrm,1024,0.308500,0.000062
cuda,drq,1,0.467094,0.000085
cuda,fastNLP_Bert,6,3.426765,0.000364
cuda,functorch_dp_cifar10,64,0.729410,0.000059
cuda,hf_Albert,8,1.967015,0.000182
cuda,hf_Bart,4,6.251830,0.000479
cuda,hf_Bert,4,3.499233,0.000149
cuda,hf_Bert_large,4,7.211387,0.000253
cuda,hf_BigBird,2,10.634845,0.002796
cuda,hf_DistilBert,8,1.556777,0.000113
cuda,hf_GPT2,4,3.319843,0.000248
cuda,hf_GPT2_large,4,10.851795,0.000772
cuda,hf_Longformer,2,8.833436,0.005146
cuda,hf_Reformer,4,3.493860,0.001362
cuda,hf_T5,8,4.298409,0.000296
cuda,hf_T5_large,2,21.740381,0.001153
cuda,lennard_jones,1000,0.251376,0.000042
cuda,mnasnet1_0,32,1.881818,0.000103
cuda,mobilenet_v2,96,1.935656,0.000085
cuda,mobilenet_v2_quantized_qat,96,2.704329,0.000130
cuda,mobilenet_v3_large,32,2.106208,0.000146
cuda,moco,32,25.219185,0.684151
cuda,nvidia_deeprecommender,256,0.318209,0.000043
cuda,phlippe_densenet,128,2.001180,0.000111
cuda,phlippe_resnet,128,0.861831,0.000073
cuda,pytorch_CycleGAN_and_pix2pix,1,0.786834,0.000076
cuda,pytorch_stargan,16,0.817529,0.000066
cuda,pytorch_struct,200,0.455513,0.000065
cuda,pytorch_unet,1,1.050994,0.000072
cuda,resnet152,32,5.896818,0.000216
cuda,resnet18,16,0.869307,0.000067
cuda,resnet50,32,1.989660,0.000131
cuda,resnet50_quantized_qat,32,2.480844,0.000105
cuda,resnext50_32x4d,8,2.007777,0.000109
cuda,shufflenet_v2_x1_0,128,2.168042,0.000119
cuda,soft_actor_critic,256,0.307097,0.000074
cuda,speech_transformer,32,3.762298,0.000552
cuda,squeezenet1_1,32,0.634599,0.000092
cuda,timm_efficientnet,32,3.392683,0.000349
cuda,timm_nfnet,128,4.469429,0.000271
cuda,timm_regnet,32,4.798082,0.000478
cuda,timm_resnest,32,1.186090,0.000096
cuda,timm_vision_transformer,32,2.023072,0.000189
cuda,timm_vovnet,32,2.612572,0.000270
cuda,tts_angular,64,0.272151,0.000039
cuda,vgg16,64,0.432508,0.000052
cuda,yolov3,16,3.393478,0.000126
