dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.032049,15.122513,7.256995,2.499804,10.107936,4.705164,1.802242,0.299271,10.315123,5.690786
cuda,Background_Matting,4,16.803945,14.563534,7.016402,2.922949,10.212883,5.424943,2.658766,0.256032,6.464756
cuda,LearningToPaint,96,6.756575,5.890627,2.868150,1.024077,3.690404,1.525481,0.653593,0.086542,1.891465
cuda,Super_SloMo,6,16.990451,14.821129,8.108075,3.046806,10.553450,5.608690,2.325344,0.146391,5.587197
cuda,alexnet,128,1.879552,1.567022,1.193144,0.187130,2.085347,0.783652,0.280363,0.017208,1.086097
cuda,attention_is_all_you_need_pytorch,256,19.732734,17.020569,8.611886,2.699686,11.730978,4.915729,2.297937,0.352612,12.379882,5.949946
cuda,dcgan,32,1.787073,1.607610,1.082444,0.190364,1.370702,0.205060,0.093445,0.014000,0.487079
cuda,demucs,4,1.756732,1.067491,0.857987,0.128894,0.722304,0.164271,0.083915,0.013145
cuda,densenet121,4,45.183017,39.198518,19.407992,7.220126,24.066357,13.885954,5.342114,0.732877,12.177631
cuda,dlrm,1024,1.098857,0.918902,0.462818,0.160240,1.143519,0.350290,0.116403,0.014756,0.848560
cuda,drq,1,1.917575,1.605472,1.169049,0.136913,1.615628,0.165838,0.088023,0.017101,0.592412
cuda,fastNLP_Bert,6,18.362546,15.291840,8.079633,2.481531,11.053531,4.258080,1.791146,0.292636,5.447527,5.570031
cuda,functorch_dp_cifar10,64,6.194233,5.530663,2.876631,1.222636,5.544977,2.465224,0.760153,0.068643,3.940749,0.703366
cuda,hf_Albert,8,11.142119,9.585715,3.899797,1.701175,7.064733,3.371017,1.222889,0.152145,3.780049,4.946207
cuda,hf_Bart,4,23.528243,19.773389,10.316352,3.025537,14.429571,5.399485,2.501022,0.415895,3.728451,7.284084
cuda,hf_Bert,4,16.156119,13.087456,5.923368,2.140507,8.848941,3.888249,1.659022,0.287905,1.997175,5.173145
cuda,hf_Bert_large,4,31.576455,25.248896,11.110596,4.678123,15.921064,8.493102,3.231974,0.724877,1.791447,9.698829
cuda,hf_BigBird,2,63.135378,52.319462,23.196982,8.806414,37.554134,21.160668,9.531393,0.580329,10.475196,23.888578
cuda,hf_DistilBert,8,9.184226,7.789738,4.223633,1.097185,6.005023,2.037988,0.891780,0.128583,5.102348,2.933852
cuda,hf_GPT2,4,16.725955,13.798852,7.403331,2.453568,9.235244,3.453499,1.545640,0.255694,2.257339,4.378030
cuda,hf_GPT2_large,4,46.481429,37.699454,17.704376,7.029349,23.416960,12.023439,4.558654,1.231191,1.606435,13.019003
cuda,hf_Reformer,4,11.602094,9.119357,7.110112,0.837954,7.602123,1.348525,0.695830,0.064403,3.574344,1.562642
cuda,hf_T5,8,19.882610,16.562103,7.885800,2.434579,10.973351,4.128168,2.051790,0.332834,5.869108,5.649494
cuda,hf_T5_large,2,79.503699,63.924227,28.243688,9.926190,39.567052,21.054038,6.653999,2.816181,23.947401,22.339135
cuda,lennard_jones,1000,1.042668,0.903306,0.656077,0.038154,0.951827,0.087577,0.043367,0.007841,0.338406
cuda,mnasnet1_0,32,16.607391,14.577638,7.289515,2.612757,8.756027,4.062938,1.725947,0.238702,4.187706,2.672576
cuda,mobilenet_v2,96,18.318280,16.230023,8.341680,2.875852,9.075969,4.597939,1.889989,0.274867,3.907510
cuda,mobilenet_v3_large,32,17.953479,15.553785,7.651675,2.920120,9.657728,4.526720,1.891926,0.273678,5.043114,30.512439
cuda,nvidia_deeprecommender,256,1.402533,1.204665,0.796542,0.125615,1.586415,0.117603,0.065815,0.011059,0.922593,0.388675
cuda,phlippe_densenet,128,17.802014,15.695114,8.174910,3.120727,9.874504,4.758948,2.148092,0.267551,4.933312
cuda,phlippe_resnet,128,6.555035,5.528705,2.735376,1.105002,3.140658,1.119658,0.615505,0.086043,1.553415
cuda,pytorch_CycleGAN_and_pix2pix,1,6.144799,5.430261,2.418320,1.036176,4.365191,2.242417,0.773637,0.074116,3.025649
cuda,pytorch_stargan,16,6.869442,6.111179,2.973441,1.051339,3.835730,1.471837,0.469369,0.067688,37.188030,1.960611
cuda,pytorch_struct,200,2.510137,2.167095,1.481520,0.161992,2.447376,0.225078,0.132517,0.023758,16.691596,1.139795
cuda,pytorch_unet,1,8.233259,7.251877,3.803646,1.435390,5.027366,2.284861,1.077290,0.094658,2.979756
cuda,resnet152,32,46.217531,39.615408,16.388785,8.572210,17.107705,9.853443,3.981122,1.061271,10.079065,2.668174
cuda,resnet18,16,7.248388,6.379736,3.462839,1.186668,4.542388,1.921188,0.764984,0.081919,2.310262,2.246747
cuda,resnet50,32,16.368067,14.222226,6.557606,2.762549,7.829296,3.921367,1.602767,0.239573,4.146702,2.344276
cuda,resnext50_32x4d,8,15.642590,13.473653,5.899619,2.539274,7.298407,3.442311,1.616169,0.224333,4.050532,2.611072
cuda,shufflenet_v2_x1_0,128,18.512727,15.889767,7.495364,2.958732,9.320631,4.694367,2.496113,0.323311,4.909518
cuda,soft_actor_critic,256,1.540838,1.355949,1.121805,0.061258,1.568326,0.066828,0.041906,0.007586,0.512813
cuda,speech_transformer,32,21.532799,17.841244,8.743713,2.678773,13.230073,5.737659,2.220162,0.345366,7.303795
cuda,squeezenet1_1,32,3.152349,2.615402,1.776140,0.568190,3.285328,1.336872,0.630675,0.049472,2.094634
cuda,timm_efficientdet,1,73.695281,57.056479,25.267766,13.424962,41.480860,20.103949,6.645681,1.568413,42.502016,30.821482
cuda,timm_efficientnet,32,20.612178,16.904413,8.187370,3.365314,10.634541,5.232818,2.176334,0.340533,5.947166,36.659843
cuda,timm_nfnet,128,20.895312,16.540637,6.769427,3.871414,10.483629,5.734279,2.208546,0.328001,7.954396
cuda,timm_regnet,32,22.596423,18.028800,7.806469,3.718963,9.527375,4.620599,2.218344,0.394956,5.598648,20.878424
cuda,timm_resnest,32,10.390552,9.236502,5.611284,1.353538,8.232234,3.527570,1.428969,0.114640,42.672045,4.182386
cuda,timm_vision_transformer,8,11.655430,9.737620,4.870246,1.559987,7.880316,3.556594,1.440145,0.211574,18.638930,4.650512
cuda,timm_vision_transformer_large,8,36.387068,28.953571,12.412690,5.834469,18.222179,9.890418,4.349324,1.162422,11.485955,12.226182
cuda,timm_vovnet,32,13.819742,11.559271,5.961105,2.126971,8.365878,4.242816,1.687445,0.172333,4.615522,2.544443
cuda,tts_angular,64,1.113157,0.894185,0.717806,0.068514,0.958675,0.062191,0.035137,0.004616,0.313039
cuda,vgg16,64,2.275076,1.934234,1.338583,0.275774,2.370724,0.997635,0.373768,0.030083,1.319293
cuda,yolov3,16,25.769441,22.371917,11.238978,4.442624,14.140265,6.837816,2.795609,0.420468,4.283767,7.510094
