dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.386903,4.639260
cuda,AlbertForQuestionAnswering,4,6.329097,4.591936
cuda,AllenaiLongformerBase,4,25.801991,17.635177
cuda,BartForCausalLM,4,7.985233,4.814314
cuda,BartForConditionalGeneration,2,20.706732,12.766352
cuda,BertForMaskedLM,16,8.417815,5.117139
cuda,BertForQuestionAnswering,16,8.464263,5.156527
cuda,BlenderbotForCausalLM,4,15.835459,9.634127
cuda,BlenderbotSmallForCausalLM,64,5.476465,3.352012
cuda,BlenderbotSmallForConditionalGeneration,64,13.654407,8.536147
cuda,CamemBert,16,9.121494,5.569942
cuda,DebertaForMaskedLM,4,13.762494,7.318602
cuda,DebertaForQuestionAnswering,8,13.657953,7.456418
cuda,DebertaV2ForMaskedLM,1,23.076467,11.328431
cuda,DebertaV2ForQuestionAnswering,2,23.236293,11.696663
cuda,DistilBertForMaskedLM,128,4.229046,2.692673
cuda,DistilBertForQuestionAnswering,256,4.246834,2.720601
cuda,DistillGPT2,16,4.023570,2.527893
cuda,ElectraForCausalLM,32,8.767837,5.256370
cuda,ElectraForQuestionAnswering,64,8.535784,5.203881
cuda,GPT2ForSequenceClassification,4,8.130013,5.085190
cuda,GoogleFnet,16,4.470878,2.468029
cuda,LayoutLMForMaskedLM,16,9.549155,5.891961
cuda,LayoutLMForSequenceClassification,16,9.478733,5.870443
cuda,M2M100ForConditionalGeneration,16,20.326561,12.225929
cuda,MBartForCausalLM,4,8.147333,4.927472
cuda,MBartForConditionalGeneration,2,20.999804,12.846415
cuda,MT5ForConditionalGeneration,16,15.023558,10.033382
cuda,MegatronBertForCausalLM,4,16.962656,10.449742
cuda,MegatronBertForQuestionAnswering,8,16.469862,10.117899
cuda,MobileBertForMaskedLM,64,24.441282,17.274738
cuda,MobileBertForQuestionAnswering,128,24.124678,17.058033
cuda,OPTForCausalLM,2,8.138017,5.052866
cuda,PLBartForCausalLM,8,4.265192,2.604987
cuda,PLBartForConditionalGeneration,4,10.566769,6.806298
cuda,PegasusForCausalLM,32,8.092786,4.828699
cuda,PegasusForConditionalGeneration,32,14.847594,11.082067
cuda,RobertaForCausalLM,16,8.465464,5.165688
cuda,RobertaForQuestionAnswering,16,8.415106,5.151375
cuda,Speech2Text2ForCausalLM,256,4.204367,2.523479
cuda,T5ForConditionalGeneration,4,10.288010,6.620547
cuda,T5Small,4,10.328668,6.617338
cuda,TrOCRForCausalLM,32,7.988709,4.827768
cuda,XGLMForCausalLM,8,16.358586,10.521515
cuda,XLNetLMHeadModel,8,24.261697,16.895638
cuda,YituTechConvBert,16,12.735359,8.035867
