dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,12.447193,10.812675,4.629311,1.683804,9.035475,3.331374,1.168245,0.147813,1.050150,1.062675,7.224478
cuda,BartForCausalLM,4,18.757868,15.308217,7.181490,2.014427,10.371157,3.664264,1.568641,0.280787,1.369563,1.525542,6.680240
cuda,BartForConditionalGeneration,2,47.344874,38.703874,17.691696,6.215980,22.307333,9.618411,3.945974,1.058512,0.828989,1.220653,11.933742
cuda,BertForMaskedLM,16,19.782203,16.091215,6.697986,2.316198,9.555490,3.870225,1.638289,0.289898,1.889699,2.072565,7.174450
cuda,BertForQuestionAnswering,16,19.982965,16.263326,6.809849,2.345392,9.555465,3.836825,1.634135,0.286167,1.564837,1.681249,6.765225
cuda,BlenderbotSmallForCausalLM,64,12.347287,10.133072,4.423679,1.489990,6.574724,2.251440,1.087805,0.173998,2.408915,6.121495,2.076969
cuda,BlenderbotSmallForConditionalGeneration,64,30.948778,25.196177,11.000733,3.351651,14.919137,6.715727,2.656231,0.576795,2.029511,1.796372,9.483552
cuda,CamemBert,16,19.730473,16.030189,6.620465,2.343233,9.352072,3.895099,1.628895,0.293981,0.808965,0.956198,5.999226
cuda,DebertaForMaskedLM,4,33.631670,25.872046,14.616987,2.849081,18.334932,4.750817,2.285643,0.366519,15.238131,2.360632,22.069770
cuda,DebertaForQuestionAnswering,8,33.691911,26.016550,14.835856,2.805220,18.655649,4.725515,2.265758,0.363188,17.215944,2.819983,24.104298
cuda,DebertaV2ForMaskedLM,1,46.958392,33.836175,17.317652,3.952698,20.047790,5.492105,2.893483,0.627459,32.974811,1.721355,40.092754
cuda,DistilBertForMaskedLM,128,11.447191,9.857887,5.188296,1.092405,7.100610,2.116373,0.888598,0.137995,1.579696,3.739398,4.642536
cuda,DistilBertForQuestionAnswering,256,11.719716,10.114053,5.275948,1.098852,7.292443,2.175301,0.874763,0.128556,0.903407,2.910450,4.075926
cuda,DistillGPT2,16,13.440761,11.685627,6.352773,1.195096,8.258232,1.923986,1.074752,0.111995,1.679091,2.926593,4.834857
cuda,ElectraForCausalLM,32,21.549203,17.771009,8.340568,2.100624,14.470249,3.977280,1.669668,0.293204,3.585795,3.757077,11.931627
cuda,ElectraForQuestionAnswering,64,20.011636,16.269282,6.837384,2.308036,11.876080,3.904128,1.645100,0.292049,2.327647,2.334061,9.787104
cuda,GPT2ForSequenceClassification,4,21.997575,18.301250,8.281728,2.327629,10.731826,3.648127,1.800782,0.249102,1.289212,2.420882,6.167383
cuda,GoogleFnet,16,13.087976,11.155457,6.867506,1.193768,10.599026,1.889419,0.828464,0.130752,3.753797,1.789627,8.757750
cuda,LayoutLMForMaskedLM,16,21.824850,17.839398,8.103841,2.156975,11.002020,3.900169,1.636715,0.296552,1.995034,2.490476,7.361940
