dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3047,173.6748,52.5857,1.0559
cuda,beit_base_patch16_224,64,1.0945,117.6611,23.9960,1.2614
cuda,botnet26t_256,128,1.2703,118.0942,34.7806,0.9960
cuda,cait_m36_384,4,1.0893,199.9817,81.7095,1.2083
cuda,coat_lite_mini,128,1.4009,136.1881,59.0155,1.3546
cuda,convit_base,64,1.4426,136.3808,30.5991,0.8728
cuda,convmixer_768_32,32,1.0686,341.4866,32.4961,0.9986
cuda,convnext_base,64,1.0735,244.7570,46.2217,1.3859
cuda,crossvit_9_240,128,1.3235,71.5289,45.0558,0.9508
cuda,cspdarknet53,64,1.2281,101.8978,35.9500,1.0981
cuda,deit_base_distilled_patch16_224,64,1.0786,112.0218,22.6271,1.2750
cuda,dla102,128,1.3578,198.9072,53.3726,1.0355
cuda,dm_nfnet_f0,128,1.3915,148.3622,38.2439,1.2981
cuda,dpn107,32,1.1942,153.7274,67.4595,0.9646
cuda,eca_botnext26ts_256,128,1.2452,129.3871,41.6716,1.3004
cuda,eca_halonext26ts,128,1.2358,135.0537,55.4308,1.2732
cuda,ese_vovnet19b_dw,128,1.2470,78.2187,19.0329,1.0907
cuda,fbnetc_100,128,1.2501,95.6928,35.4717,0.9951
cuda,fbnetv3_b,128,1.2878,122.1163,57.3410,1.0498
cuda,gernet_l,128,1.0600,151.7797,29.2427,0.9799
cuda,ghostnet_100,128,1.7889,64.2014,54.1844,1.1241
cuda,gluon_inception_v3,128,1.3040,173.7915,52.6965,1.0559
cuda,gluon_xception65,32,1.0595,172.7745,62.9453,0.9861
cuda,gmixer_24_224,128,1.2417,118.2284,36.3702,1.6534
cuda,gmlp_s16_224,128,1.2528,120.7720,39.0729,1.0163
cuda,hrnet_w18,128,1.3121,318.8026,158.9882,0.9903
cuda,inception_v3,128,1.3050,173.6942,52.8538,1.0559
cuda,jx_nest_base,32,1.1834,101.8472,57.5658,1.2457
cuda,lcnet_050,128,1.6290,22.5145,19.7043,0.9650
cuda,mixer_b16_224,128,1.0787,147.1641,21.5238,1.5542
cuda,mixnet_l,128,1.1663,209.2763,51.5951,1.0598
cuda,mnasnet_100,128,1.2719,75.0178,28.9412,0.9901
cuda,mobilenetv2_100,128,1.3389,70.6062,29.6656,1.2813
cuda,mobilenetv3_large_100,128,1.3388,61.7885,31.2179,1.0385
cuda,mobilevit_s,64,1.1675,98.3346,92.2639,1.3620
cuda,nfnet_l0,128,1.3342,131.7673,36.8944,1.3805
cuda,pit_b_224,64,1.1672,135.9213,24.6669,1.2412
cuda,pnasnet5large,16,1.1667,248.1770,113.9574,1.3473
cuda,poolformer_m36,64,1.1000,159.1661,55.8235,1.4721
cuda,regnety_002,128,1.2755,36.1385,29.3265,1.0375
cuda,repvgg_a2,128,1.1559,106.0315,29.5404,0.9709
cuda,res2net101_26w_4s,64,1.1571,131.7868,91.7660,0.9997
cuda,res2net50_14w_8s,128,1.3028,176.3997,84.0824,1.0158
cuda,res2next50,128,1.2484,165.5713,46.6117,1.0102
cuda,resmlp_12_224,128,0.9130,78.0384,22.1436,1.2908
cuda,resnest101e,64,1.2407,184.9960,92.1076,1.1035
cuda,rexnet_100,128,1.2105,95.8858,41.5285,1.4737
cuda,sebotnet33ts_256,64,1.2772,87.4813,46.0510,1.1791
cuda,selecsls42b,128,1.2368,72.5114,24.9625,0.9911
cuda,spnasnet_100,128,1.2435,82.0475,34.5073,0.9908
cuda,swin_base_patch4_window7_224,64,1.1282,209.1379,86.2301,1.3172
cuda,swsl_resnext101_32x16d,32,1.0513,209.0450,51.7103,0.9490
cuda,tf_efficientnet_b0,128,1.2595,104.0491,36.0807,1.3798
cuda,tf_mixnet_l,128,1.1803,214.4636,51.6134,1.1431
cuda,tinynet_a,128,1.1884,89.7031,41.2757,1.5816
cuda,tnt_s_patch16_224,128,1.5050,312.8435,42.1288,0.8591
cuda,twins_pcpvt_base,64,1.1973,112.1578,83.5430,1.5477
cuda,visformer_small,128,0.9844,130.4299,31.8061,1.3356
cuda,vit_base_patch16_224,64,1.0669,112.4736,22.2929,1.2800
cuda,volo_d1_224,64,1.3550,113.2524,43.1329,1.2564
cuda,xcit_large_24_p8_224,5,1.3055,104.6289,88.3942,1.1907
