dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9997,1.0210,1.0004
cuda,beit_base_patch16_224,64,0.9995,1.0226,1.0000
cuda,botnet26t_256,128,0.9647,1.1421,1.0000
cuda,cait_m36_384,2,0.9990,2.2586,1.0000
cuda,coat_lite_mini,128,0.9999,0.9467,1.0113
cuda,convit_base,32,0.9996,0.8638,1.0000
cuda,convmixer_768_32,32,0.9998,0.7665,1.0000
cuda,convnext_base,32,0.9993,0.7453,1.0000
cuda,crossvit_9_240,64,1.0056,1.1372,1.0001
cuda,cspdarknet53,64,0.8718,1.7791,1.0000
cuda,deit_base_distilled_patch16_224,64,0.9998,0.7461,1.0003
cuda,dla102,64,1.0000,1.0042,0.9931
cuda,dm_nfnet_f0,128,0.9994,1.6183,0.9387
cuda,dpn107,32,0.8802,3.1417,1.0007
cuda,eca_botnext26ts_256,64,0.9391,1.2028,1.0000
cuda,eca_halonext26ts,64,0.9404,1.2110,1.0000
cuda,ese_vovnet19b_dw,128,0.9325,0.9046,1.0001
cuda,fbnetc_100,128,0.8712,1.6298,1.0001
cuda,fbnetv3_b,128,0.8391,2.4381,1.0001
cuda,gernet_l,128,0.9183,1.6404,1.0000
cuda,ghostnet_100,128,0.9980,1.6095,1.0000
cuda,gluon_inception_v3,128,0.9995,0.9812,1.0004
cuda,gluon_xception65,32,0.9994,0.8635,1.0000
cuda,gmixer_24_224,64,0.9990,1.0018,0.9998
cuda,gmlp_s16_224,64,0.9990,0.8556,1.0000
cuda,hrnet_w18,2,1.0045,3.8469,1.0000
cuda,inception_v3,128,0.9995,0.9875,1.0004
cuda,jx_nest_base,32,0.9997,1.5503,1.0021
cuda,lcnet_050,128,0.8686,0.8316,1.0000
cuda,mixer_b16_224,64,0.9997,0.4873,1.0000
cuda,mixnet_l,64,0.8992,4.8743,1.0000
cuda,mnasnet_100,128,0.8819,1.3198,1.0000
cuda,mobilenetv2_100,128,0.8837,1.3703,1.0000
cuda,mobilenetv3_large_100,128,0.8797,1.2866,1.0000
cuda,mobilevit_s,32,0.9160,1.4068,0.9960
cuda,nfnet_l0,64,0.9982,1.3904,1.0006
cuda,pit_b_224,64,0.9994,0.8296,1.0003
cuda,pnasnet5large,16,0.9999,2.6972,1.0707
cuda,poolformer_m36,64,0.9994,1.4497,1.0006
cuda,regnety_002,128,0.9757,1.3397,1.0000
cuda,repvgg_a2,128,0.8769,1.6569,0.9866
cuda,res2net101_26w_4s,64,0.9992,1.5800,1.0002
cuda,res2net50_14w_8s,2,1.0010,1.4564,1.0000
cuda,res2next50,2,1.0039,1.0440,1.0000
cuda,resmlp_12_224,128,0.9995,0.4872,1.0000
cuda,resnest101e,32,1.0017,1.9338,1.0000
cuda,rexnet_100,128,0.9450,1.4482,1.0000
cuda,sebotnet33ts_256,64,0.9384,1.4163,1.0001
cuda,selecsls42b,128,0.9995,0.5507,1.0001
cuda,spnasnet_100,128,0.8571,1.6181,1.0003
cuda,swin_base_patch4_window7_224,64,0.9995,2.4838,1.0000
cuda,swsl_resnext101_32x16d,32,0.9994,1.0581,0.9993
cuda,tf_efficientnet_b0,128,0.9207,1.4608,1.0000
cuda,tf_mixnet_l,64,0.9012,5.2295,0.9998
cuda,tinynet_a,128,0.8800,1.6306,1.0001
cuda,tnt_s_patch16_224,64,0.9996,1.2912,1.0002
cuda,twins_pcpvt_base,32,1.0048,1.6118,0.9998
cuda,visformer_small,128,0.9995,0.7236,1.0011
cuda,vit_base_patch16_224,64,0.9990,0.7329,1.0000
cuda,volo_d1_224,64,0.9996,1.0742,0.9999
cuda,xcit_large_24_p8_224,5,1.0010,1.9722,0.9997
