dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.8256,149.0411,0.8397
cuda,Background_Matting,4,1.1405,49.8041,0.9137
cuda,LearningToPaint,96,1.2292,38.4162,0.6957
cuda,Super_SloMo,6,1.1766,57.5333,1.1811
cuda,alexnet,128,1.1033,9.7713,0.8238
cuda,attention_is_all_you_need_pytorch,256,1.0427,221.4712,0.4724
cuda,dcgan,32,1.4889,8.7516,0.8326
cuda,demucs,0,0.0000
cuda,densenet121,4,2.0844,225.4959,0.8377
cuda,dlrm,2048,1.3339,10.7655,0.9248
cuda,drq,1,2.1744,10.8199,0.7860
cuda,fastNLP_Bert,6,1.3404,122.6942,0.9495
cuda,functorch_dp_cifar10,64,3.2445,53.3526,0.4457
cuda,hf_Albert,8,1.6218,67.3204,0.8795
cuda,hf_Bart,4,1.1350,123.4448,0.8118
cuda,hf_Bert,4,1.0917,51.5564,0.7892
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.1124,31.5685,0.7675
cuda,hf_GPT2,4,1.3811,113.7506,0.9207
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.3040,1011.7724,0.7154
cuda,lennard_jones,1000,1.5719,2.8526,0.9917
cuda,mnasnet1_0,32,1.4384,128.8192,0.8817
cuda,mobilenet_v2,96,1.2330,89.2148,1.0095
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.7685,96.5777,0.9057
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.7556,7.5305,0.7404
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6674,23.1447,0.8463
cuda,pytorch_stargan,16,1.1098,127.5202,0.8998
cuda,pytorch_struct,200,1.6915,101.6538,0.7043
cuda,pytorch_unet,1,1.2047,32.0351,0.8565
cuda,resnet18,16,1.6974,47.4162,0.6967
cuda,resnet50,32,1.1785,31.6502,0.8565
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.8268,62.7490,0.8264
cuda,shufflenet_v2_x1_0,128,1.4361,72.2247,1.0377
cuda,soft_actor_critic,256,1.3766,5.6705,0.7275
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.5718,16.1277,1.0848
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.9906,80.6485,1.1237
cuda,timm_nfnet,128,1.4546,81.9010,1.0184
cuda,timm_regnet,32,1.1032,57.4852,0.9291
cuda,timm_resnest,32,1.4865,182.8447,0.8301
cuda,timm_vision_transformer,8,1.9119,171.4967,0.7109
cuda,timm_vision_transformer_large,8,1.0279,140.8642,0.7085
cuda,timm_vovnet,32,0.6876,63.0574,0.8234
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.1642,12.5261,0.6557
cuda,yolov3,0,0.0000
