dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.865473,0.000164
cuda,AlbertForQuestionAnswering,4,1.854711,0.000179
cuda,AllenaiLongformerBase,4,7.096422,0.000664
cuda,BartForCausalLM,4,3.116953,0.000170
cuda,BartForConditionalGeneration,2,7.420346,0.000436
cuda,BertForMaskedLM,16,3.350312,0.000148
cuda,BertForQuestionAnswering,16,3.369032,0.000151
cuda,BlenderbotForCausalLM,4,6.246140,0.000327
cuda,BlenderbotSmallForCausalLM,64,2.225897,0.000152
cuda,BlenderbotSmallForConditionalGeneration,64,4.919440,0.000287
cuda,CamemBert,16,3.467690,0.000170
cuda,DebertaForMaskedLM,4,5.671406,0.002751
cuda,DebertaForQuestionAnswering,8,5.529016,0.002885
cuda,DebertaV2ForMaskedLM,1,10.847942,0.005322
cuda,DebertaV2ForQuestionAnswering,2,10.644183,0.005156
cuda,DistilBertForMaskedLM,128,1.670956,0.000099
cuda,DistilBertForQuestionAnswering,256,1.665285,0.000123
cuda,DistillGPT2,16,1.761202,0.000174
cuda,ElectraForCausalLM,32,3.487233,0.000174
cuda,ElectraForQuestionAnswering,64,3.445571,0.000158
cuda,GPT2ForSequenceClassification,4,3.209019,0.000254
cuda,GoogleFnet,16,1.994715,0.000116
cuda,LayoutLMForMaskedLM,16,3.916629,0.000166
cuda,LayoutLMForSequenceClassification,16,3.866638,0.000179
cuda,M2M100ForConditionalGeneration,16,7.441121,0.000443
cuda,MBartForCausalLM,4,3.294625,0.000180
cuda,MBartForConditionalGeneration,2,7.599641,0.000460
cuda,MT5ForConditionalGeneration,16,5.963345,0.000402
cuda,MegatronBertForCausalLM,4,7.312667,0.000250
cuda,MegatronBertForQuestionAnswering,8,7.423929,0.000345
cuda,MobileBertForMaskedLM,64,15.242109,0.000631
cuda,MobileBertForQuestionAnswering,128,15.337279,0.000627
cuda,OPTForCausalLM,2,2.963761,0.000196
cuda,PLBartForCausalLM,8,1.913165,0.000121
cuda,PLBartForConditionalGeneration,4,3.797467,0.000258
cuda,PegasusForCausalLM,32,3.154310,0.000194
cuda,PegasusForConditionalGeneration,32,4.447477,0.000380
cuda,RobertaForCausalLM,16,3.426066,0.000149
cuda,RobertaForQuestionAnswering,16,3.398975,0.000154
cuda,Speech2Text2ForCausalLM,256,1.814972,0.000115
cuda,T5ForConditionalGeneration,4,4.083497,0.000278
cuda,T5Small,4,4.109028,0.000283
cuda,TrOCRForCausalLM,32,3.089866,0.000171
cuda,XGLMForCausalLM,8,5.913210,0.000339
cuda,XLNetLMHeadModel,8,7.298979,0.000328
cuda,YituTechConvBert,16,4.853489,0.000227
