dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,3.885030,0.000137
cuda,beit_base_patch16_224,64,2.578391,0.000228
cuda,botnet26t_256,128,2.251750,0.000260
cuda,cait_m36_384,4,8.708780,0.001426
cuda,coat_lite_mini,128,2.356889,0.000178
cuda,convit_base,64,2.456993,0.000192
cuda,convmixer_768_32,32,1.456941,0.000109
cuda,convnext_base,64,4.439507,0.000206
cuda,crossvit_9_240,128,3.588709,0.000221
cuda,cspdarknet53,64,4.312034,0.000439
cuda,deit_base_distilled_patch16_224,64,2.062162,0.000151
cuda,dla102,128,4.403753,0.000170
cuda,dm_nfnet_f0,128,4.349269,0.000262
cuda,dpn107,32,7.186576,0.000775
cuda,eca_botnext26ts_256,128,2.427409,0.000305
cuda,ese_vovnet19b_dw,128,1.862676,0.000232
cuda,fbnetc_100,128,3.497584,0.000442
cuda,fbnetv3_b,128,5.858838,0.000624
cuda,gernet_l,128,3.589564,0.000400
cuda,ghostnet_100,128,5.809108,0.000247
cuda,gluon_inception_v3,128,3.926389,0.000139
cuda,gluon_xception65,32,5.128425,0.000145
cuda,gmixer_24_224,128,3.648871,0.000239
cuda,gmlp_s16_224,128,3.646400,0.000177
cuda,hrnet_w18,128,8.750156,0.000471
cuda,inception_v3,128,3.888671,0.000130
cuda,jx_nest_base,32,4.377052,0.000294
cuda,lcnet_050,128,1.616898,0.000205
cuda,mixer_b16_224,128,1.676798,0.000106
cuda,mixnet_l,128,6.152679,0.000488
cuda,mnasnet_100,128,2.820157,0.000371
cuda,mobilenetv2_100,128,2.846592,0.000387
cuda,mobilenetv3_large_100,128,2.919497,0.000321
cuda,mobilevit_s,64,3.560467,0.000378
cuda,nfnet_l0,128,3.694007,0.000285
cuda,pit_b_224,64,2.353232,0.000168
cuda,pnasnet5large,16,7.541882,0.000362
cuda,poolformer_m36,64,5.168128,0.000303
cuda,regnety_002,128,3.250148,0.000339
cuda,repvgg_a2,128,3.461438,0.000436
cuda,res2net101_26w_4s,64,6.953933,0.000274
cuda,res2net50_14w_8s,128,5.892368,0.000245
cuda,res2next50,128,3.428201,0.000165
cuda,resmlp_12_224,128,1.729768,0.000113
cuda,resnest101e,64,7.527721,0.000334
cuda,rexnet_100,128,3.895720,0.000377
cuda,sebotnet33ts_256,64,3.179650,0.000368
cuda,selecsls42b,128,1.547024,0.000094
cuda,spnasnet_100,128,3.448106,0.000427
cuda,swin_base_patch4_window7_224,64,5.801805,0.000453
cuda,swsl_resnext101_32x16d,32,3.994004,0.000166
cuda,tf_efficientnet_b0,128,3.463607,0.000349
cuda,tf_mixnet_l,128,6.673668,0.000507
cuda,tinynet_a,128,3.980337,0.000420
cuda,tnt_s_patch16_224,128,4.345861,0.000279
cuda,twins_pcpvt_base,64,6.589031,0.000355
cuda,visformer_small,128,1.825306,0.000130
cuda,vit_base_patch16_224,64,2.046294,0.000149
cuda,volo_d1_224,64,3.327348,0.000212
cuda,xcit_large_24_p8_224,5,7.943449,0.000423
