dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.4723,24.9982,15.7093
cuda,beit_base_patch16_224,64,1.0095,28.1047,15.0545
cuda,botnet26t_256,128,1.4048,67.0464,15.6570
cuda,cait_m36_384,2,1.0885,163.9900,24.1358
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0863,13.4046,11.5280
cuda,convnext_base,32,1.1635,230.8065,12.7590
cuda,crossvit_9_240,64,1.0194,84.4779,6.2004
cuda,cspdarknet53,64,1.4349,14.0107,13.4984
cuda,deit_base_distilled_patch16_224,64,1.1087,27.2753,14.4197
cuda,densenet121,64,1.2416,36.8492,10.3059
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.4486,24.6836,16.4812
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.3837,82.4007,9.4866
cuda,eca_halonext26ts,64,1.3720,114.2977,9.6175
cuda,ecaresnet101d,64,1.1075,27.4607,13.3753
cuda,ese_vovnet19b_dw,128,1.3554,8.5782,10.1374
cuda,fbnetc_100,128,1.4208,15.2589,8.4788
cuda,fbnetv3_b,128,1.4329,24.4081,14.4462
cuda,gernet_l,128,1.1723,11.2568,11.9756
cuda,ghostnet_100,128,1.7995,21.1240,4.9213
cuda,gluon_inception_v3,128,1.4700,21.7268,15.7093
cuda,gluon_senet154,32,1.0707,37.7658,17.7931
cuda,gluon_xception65,32,1.1095,23.0976,14.0470
cuda,gmixer_24_224,64,1.0909,196.7116,7.2905
cuda,gmlp_s16_224,64,1.1338,126.4085,10.8235
cuda,hardcorenas_a,128,1.4120,11.2094,8.0689
cuda,hrnet_w18,2,4.1330,64.8436,1.7260
cuda,inception_v3,128,1.4716,21.9864,15.7093
cuda,jx_nest_base,32,1.2537,164.3933,14.3906
cuda,lcnet_050,128,1.9378,8.2985,2.9876
cuda,legacy_senet154,32,1.0682,37.6199,17.7915
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.2213,24.4696,10.3526
cuda,mnasnet_100,128,1.4444,11.9152,6.6123
cuda,mobilenetv2_100,128,1.4611,12.0078,13.8169
cuda,mobilenetv3_large_100,128,1.5173,12.8586,8.1875
cuda,mobilevit_s,32,1.2893,124.7841,6.6987
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.3576,19.2754,6.3575
cuda,pit_b_224,64,1.2318,56.8644,17.9449
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.1549,40.7254,17.9506
cuda,regnety_002,128,1.7738,12.5152,3.1718
cuda,repvgg_a2,128,1.3682,9.9049,8.2712
cuda,res2net101_26w_4s,64,1.2964,35.8376,14.5736
cuda,res2net50_14w_8s,2,1.1105,29.9899,1.8744
cuda,res2next50,2,1.0887,16.9304,1.8309
cuda,resmlp_12_224,128,0.8614,35.6965,8.0328
cuda,resnest101e,32,1.4058,48.1408,11.1364
cuda,resnet18,128,1.3660,5.0705,4.6353
cuda,rexnet_100,128,1.3622,17.8337,13.3311
cuda,sebotnet33ts_256,64,1.3338,79.7954,11.2545
cuda,selecsls42b,128,1.3190,10.3998,7.8548
cuda,spnasnet_100,128,1.4141,12.7192,7.2053
cuda,swin_base_patch4_window7_224,64,1.1302,221.8090,21.0039
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,128,1.3992,18.6158,12.4437
cuda,tf_mixnet_l,64,1.2414,29.3663,10.5833
cuda,tinynet_a,128,1.3104,20.8283,8.5036
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,0.9597,357.8013,8.4116
cuda,visformer_small,128,1.0742,45.6104,13.8669
cuda,vit_base_patch16_224,64,1.0983,18.4512,14.2952
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,5,1.0962,223.4801,14.3568
