,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 50/51","100%, 44/44","100%, 68/68"
ts_nvfuser,ts_nvfuser,"90%, 46/51","89%, 39/44","100%, 68/68"
aot_eager,aot_eager,"88%, 45/51","80%, 35/44","94%, 64/68"
aot_cudagraphs,aot_cudagraphs,"76%, 39/51","57%, 25/44","63%, 43/68"
aot_nvfuser,aot_nvfuser,"27%, 14/51","2%, 1/44","19%, 13/68"
inductor_cudagraphs,inductor_cudagraphs,"76%, 39/51","91%, 40/44","85%, 58/68"
