dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9995,1.6811,14.3016
cuda,beit_base_patch16_224,64,1.0019,1.5931,15.0473
cuda,botnet26t_256,128,0.9997,1.3284,12.1563
cuda,cait_m36_384,2,0.9993,3.0349,23.8666
cuda,coat_lite_mini,128,0.9997,1.7130,12.2323
cuda,convit_base,32,0.9918,2.3265,10.2098
cuda,convmixer_768_32,32,0.9998,1.9473,14.5336
cuda,convnext_base,32,0.9994,1.6521,12.5282
cuda,crossvit_9_240,64,1.0055,1.4268,4.1286
cuda,cspdarknet53,64,0.9993,1.6867,11.9718
cuda,deit_base_distilled_patch16_224,64,0.9994,1.3159,14.1938
cuda,densenet121,64,0.9991,2.5998,8.8889
cuda,dla102,64,0.9993,1.5155,11.0734
cuda,dm_nfnet_f0,128,1.0002,2.4586,17.8887
cuda,dpn107,32,0.9994,2.8696,15.3601
cuda,eca_botnext26ts_256,64,0.9988,1.2256,8.5076
cuda,eca_halonext26ts,64,0.9994,1.2986,8.5746
cuda,ecaresnet101d,64,0.9992,1.9401,13.6386
cuda,ese_vovnet19b_dw,128,0.9996,0.9399,10.0608
cuda,fbnetc_100,128,0.9994,1.4743,7.2657
cuda,fbnetv3_b,128,0.9994,2.3482,11.4424
cuda,gernet_l,128,0.9993,1.6812,9.8493
cuda,ghostnet_100,128,0.9994,1.2786,5.6183
cuda,gluon_inception_v3,128,0.9996,1.6852,14.3016
cuda,gluon_senet154,32,0.9991,3.0546,18.3561
cuda,gluon_xception65,32,0.9995,1.7588,15.7475
cuda,gmixer_24_224,64,0.9991,1.3422,8.9801
cuda,gmlp_s16_224,64,0.9993,1.2736,10.1901
cuda,hardcorenas_a,128,0.9994,1.1010,6.2937
cuda,hrnet_w18,2,1.0076,4.4696,1.5296
cuda,inception_v3,128,0.9995,1.6763,14.3016
cuda,jx_nest_base,32,1.0001,1.8373,13.6074
cuda,lcnet_050,128,1.0084,0.8170,2.2639
cuda,legacy_senet154,32,0.9996,2.8194,18.3397
cuda,mixer_b16_224,64,0.9998,0.9817,11.1291
cuda,mixnet_l,64,0.9991,3.8999,7.9449
cuda,mnasnet_100,128,0.9995,1.2968,6.0789
cuda,mobilenetv2_100,128,0.9994,1.2983,10.3905
cuda,mobilenetv3_large_100,128,0.9992,1.3127,6.1111
cuda,mobilevit_s,32,1.0090,1.3850,6.4464
cuda,nasnetalarge,16,0.9989,4.9512,20.1628
cuda,nfnet_l0,64,0.9989,1.7894,7.8501
cuda,pit_b_224,64,0.9999,1.3834,15.5646
cuda,pnasnet5large,16,0.9994,4.1708,21.6207
cuda,poolformer_m36,64,0.9992,2.1294,18.9738
cuda,regnety_002,128,1.0147,1.3274,2.7448
cuda,repvgg_a2,128,0.9992,1.4830,6.7305
cuda,res2net101_26w_4s,64,0.9993,2.4033,13.3551
cuda,res2net50_14w_8s,2,1.0008,1.9456,1.7498
cuda,res2next50,2,1.0054,1.3295,1.7040
cuda,resmlp_12_224,128,0.9993,0.9197,7.8078
cuda,resnest101e,32,0.9990,2.5217,10.6787
cuda,resnet18,128,0.9991,0.4827,3.6598
cuda,rexnet_100,128,0.9993,1.5132,12.2212
cuda,sebotnet33ts_256,64,0.9994,1.5679,11.0666
cuda,selecsls42b,128,0.9993,0.8514,7.8371
cuda,spnasnet_100,128,0.9991,1.3919,6.6721
cuda,swin_base_patch4_window7_224,64,0.9996,3.0163,19.6381
cuda,swsl_resnext101_32x16d,32,0.9999,1.7955,24.1429
cuda,tf_efficientnet_b0,128,0.9995,1.6847,11.9009
cuda,tf_mixnet_l,64,0.9992,4.2151,8.7177
cuda,tinynet_a,128,0.9990,1.6056,9.6371
cuda,tnt_s_patch16_224,64,0.9994,2.2986,10.7897
cuda,twins_pcpvt_base,32,1.0033,2.4143,8.1213
cuda,visformer_small,128,0.9994,1.1822,12.9602
cuda,vit_base_patch16_224,64,0.9996,1.2114,14.1287
cuda,volo_d1_224,64,0.9995,1.8182,10.8976
cuda,xcit_large_24_p8_224,5,1.0008,2.8009,14.6165
