,Compiler,torchbench,huggingface,timm_models
eager,eager,"97%, 58/60","100%, 46/46","100%, 61/61"
aot_eager,aot_eager,"92%, 55/60","100%, 46/46","95%, 58/61"
inductor,inductor,"92%, 55/60","100%, 46/46","95%, 58/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"92%, 55/60","100%, 46/46","95%, 58/61"
