
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,4,0.9956,3.6918,7.0295
cuda,LearningToPaint,96,1.1378,6.9664,1.3193
cuda,Super_SloMo,6,0.9988,1.8230,5.8114
cuda,alexnet,128,0.9991,1.4900,4.3601
cuda,attention_is_all_you_need_pytorch,256,1.0043,2.4904,7.2888
cuda,dcgan,32,1.0659,0.4977,0.2011
cuda,demucs,4,0.9992,1.1067,17.6382
cuda,densenet121,4,1.0438,5.5761,0.7613
cuda,dlrm,2048,0.9836,0.8105,16.2088
cuda,drq,1,1.0856,2.3197,0.2225
cuda,fastNLP_Bert,6,0.9969,3.1135,8.7504
cuda,hf_Albert,8,1.0002,1.8199,8.1466
cuda,hf_Bart,4,1.0164,2.6764,13.9143
cuda,hf_Bert,4,1.0347,2.5318,9.3750
cuda,hf_BigBird,2,1.0051,69.4271,13.0849
cuda,hf_DistilBert,8,1.0002,1.4261,7.9515
cuda,hf_GPT2,4,1.0133,2.1607,12.6355
cuda,hf_Longformer,2,0.9653,24.3924,12.3213
cuda,hf_Reformer,4,1.0062,6.6192,1.8350
cuda,hf_T5,8,1.0000,3.8111,19.9418
cuda,mnasnet1_0,32,1.0938,12.9713,1.0317
cuda,mobilenet_v2,96,1.1073,12.5613,4.1349
cuda,mobilenet_v3_large,32,1.0722,9.6842,1.2054
cuda,moco,32,1.0676,25.3857,3.8298
cuda,nvidia_deeprecommender,256,1.0052,214.2051,14.8097
cuda,pytorch_CycleGAN_and_pix2pix,1,1.0269,1.8448,0.9096
cuda,pytorch_stargan,16,1.0212,1.6956,1.0840
cuda,pytorch_struct,200,1.0639,4.8743,0.8366
cuda,pytorch_unet,1,0.9979,1.2341,2.9830
cuda,resnet18,16,1.0960,1.2256,0.9406
cuda,resnet50,32,1.0968,2.0686,3.0153
cuda,resnext50_32x4d,8,1.1160,2.0805,1.9881
cuda,shufflenet_v2_x1_0,128,1.0763,6.1474,1.7034
cuda,soft_actor_critic,256,1.1489,1.3325,0.0802
cuda,speech_transformer,32,1.0749,15.7639,3.2768
cuda,squeezenet1_1,32,1.0410,1.3118,0.5513
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.0160,16.0331,1.3630
cuda,timm_efficientnet,32,1.0898,26.3298,1.9432
cuda,timm_nfnet,128,0.9987,2.8579,11.1144
cuda,timm_regnet,32,1.0801,19.9774,7.4782
cuda,timm_resnest,32,1.0716,8.5109,2.0144
cuda,timm_vision_transformer,8,1.0019,12.2168,2.0044
cuda,timm_vovnet,32,1.0993,2.0702,2.6556
cuda,tts_angular,64,0.9912,1.8595,0.7749
cuda,vgg16,64,0.9994,1.4828,11.5197
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9173,12.6311,10.3666
