dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9936,7.3103,9.5281
cuda,beit_base_patch16_224,64,0.9802,5.9975,12.7287
cuda,botnet26t_256,128,0.9970,3.7933,7.9485
cuda,cait_m36_384,2,0.8257,21.0092,22.3011
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9981,5.9777,8.0972
cuda,convnext_base,32,0.9042,8.0828,9.9095
cuda,crossvit_9_240,64,0.9416,8.0004,3.9929
cuda,cspdarknet53,64,0.9926,5.5842,7.9437
cuda,deit_base_distilled_patch16_224,64,0.9956,4.8784,12.3080
cuda,densenet121,64,0.9330,11.7523,5.1153
cuda,dla102,64,0.9890,7.9082,7.1515
cuda,dm_nfnet_f0,128,0.9980,7.7435,11.7569
cuda,dpn107,32,0.9872,11.1344,11.0228
cuda,eca_botnext26ts_256,64,0.8254,4.2912,6.1187
cuda,eca_halonext26ts,64,0.8291,4.6119,6.1049
cuda,ecaresnet101d,64,0.9216,10.5789,8.8494
cuda,ese_vovnet19b_dw,128,0.9953,2.8493,6.3245
cuda,fbnetc_100,128,0.9911,5.0127,4.5226
cuda,fbnetv3_b,128,0.9945,8.4339,7.6427
cuda,gernet_l,128,0.9922,4.8190,6.7578
cuda,ghostnet_100,128,0.9624,6.9060,3.4544
cuda,gluon_inception_v3,128,0.9936,7.4012,9.5281
cuda,gluon_senet154,32,0.9234,18.8646,13.4203
cuda,gluon_xception65,32,0.9860,8.6302,10.0741
cuda,gmixer_24_224,64,0.8860,7.8815,6.0727
cuda,gmlp_s16_224,64,0.9839,7.3725,7.2940
cuda,hardcorenas_a,128,0.9925,3.6434,3.9798
cuda,hrnet_w18,2,0.8706,28.1819,1.4869
cuda,inception_v3,128,0.9938,7.2666,9.5281
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.9810,2.5090,1.6279
cuda,legacy_senet154,32,0.9286,18.6384,13.4310
cuda,mixer_b16_224,64,0.9940,3.7040,8.2521
cuda,mixnet_l,64,0.8826,11.4896,4.9575
cuda,mnasnet_100,128,0.9911,3.8897,3.7005
cuda,mobilenetv2_100,128,0.9891,3.7229,6.9909
cuda,mobilenetv3_large_100,128,0.9964,4.4452,3.8778
cuda,mobilevit_s,32,0.8010,6.4604,4.8745
cuda,nasnetalarge,16,0.9818,31.3737,13.6382
cuda,nfnet_l0,64,0.8262,7.4852,5.7275
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.9908,23.0352,14.8578
cuda,poolformer_m36,64,0.9985,8.5219,14.1111
cuda,regnety_002,128,0.9374,5.1009,1.8819
cuda,repvgg_a2,128,0.9924,4.1817,5.1826
cuda,res2net101_26w_4s,64,0.9281,14.7789,8.6871
cuda,res2net50_14w_8s,2,0.8417,13.2179,1.7202
cuda,res2next50,2,0.8634,6.7578,1.6783
cuda,resmlp_12_224,128,0.9961,3.4156,5.2005
cuda,resnest101e,32,0.9017,15.6563,7.5819
cuda,resnet18,128,0.9930,1.6820,2.8918
cuda,rexnet_100,128,0.8738,5.9692,8.0111
cuda,sebotnet33ts_256,64,0.8611,5.4965,10.4493
cuda,selecsls42b,128,0.9926,3.1754,5.4450
cuda,spnasnet_100,128,0.9905,4.8778,3.9985
cuda,swin_base_patch4_window7_224,64,0.9504,13.4627,15.7155
cuda,swsl_resnext101_32x16d,32,0.9868,7.7475,19.2658
cuda,tf_efficientnet_b0,128,0.8317,5.9597,7.9379
cuda,tf_mixnet_l,64,0.9072,12.0071,5.3258
cuda,tinynet_a,128,0.8395,6.9825,6.5366
cuda,tnt_s_patch16_224,64,0.9962,11.4393,8.5140
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.0005,4.2386,9.3432
cuda,vit_base_patch16_224,64,0.9964,4.8309,12.2388
cuda,volo_d1_224,64,0.9956,8.3550,9.1388
cuda,xcit_large_24_p8_224,5,0.8284,18.8049,12.1374
