dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.390078,6.284419
cuda,botnet26t_256,128,1.238359,2.604305
cuda,cait_m36_384,2,4.151835,20.947320
cuda,convmixer_768_32,32,1.162587,4.245189
cuda,convnext_base,32,1.837613,6.667696
cuda,crossvit_9_240,64,1.812483,6.961779
cuda,cspdarknet53,64,1.674097,4.072391
cuda,deit_base_distilled_patch16_224,64,1.339487,3.802922
cuda,densenet121,64,3.045130,10.029305
cuda,dla102,64,1.587748,7.291629
cuda,dm_nfnet_f0,128,2.312969,5.868006
cuda,dpn107,32,2.966993,9.383021
cuda,eca_botnext26ts_256,64,1.262314,3.082081
cuda,eca_halonext26ts,64,1.331506,3.277716
cuda,ecaresnet101d,64,2.161880,9.457791
cuda,ese_vovnet19b_dw,128,0.915677,1.955392
cuda,fbnetc_100,128,1.502013,3.670130
cuda,fbnetv3_b,128,2.522714,6.710747
cuda,gernet_l,128,1.458433,3.342478
cuda,ghostnet_100,128,1.383080,6.133230
cuda,gluon_inception_v3,128,1.373505,6.163116
cuda,gluon_senet154,32,3.468708,18.735191
cuda,gluon_xception65,32,1.767425,8.013662
cuda,gmixer_24_224,64,1.713296,6.931650
cuda,gmlp_s16_224,64,1.729513,6.472092
cuda,hardcorenas_a,128,1.160121,2.598526
cuda,hrnet_w18,2,5.483659,30.315989
cuda,inception_v3,128,1.384480,6.230040
cuda,lcnet_050,128,0.915740,1.646553
cuda,legacy_senet154,32,3.161600,18.286649
cuda,mixer_b16_224,64,1.055797,2.748203
cuda,mixnet_l,64,4.158452,8.347716
cuda,mnasnet_100,128,1.208181,2.895168
cuda,mobilenetv2_100,128,1.217196,2.737218
cuda,mobilenetv3_large_100,128,1.261381,3.316984
cuda,mobilevit_s,32,1.648961,5.251287
cuda,nasnetalarge,16,5.835590,34.567388
cuda,nfnet_l0,64,1.971608,6.104749
cuda,pnasnet5large,16,4.546366,23.420472
cuda,poolformer_m36,64,2.264786,7.037033
cuda,regnety_002,128,1.369505,3.956751
cuda,repvgg_a2,128,1.409182,2.783473
cuda,res2net101_26w_4s,64,2.774204,14.977596
cuda,res2net50_14w_8s,2,2.432946,13.120771
cuda,res2next50,2,1.393117,6.133223
cuda,resmlp_12_224,128,0.954228,2.390442
cuda,resnest101e,32,3.210518,14.557182
cuda,resnet18,128,0.604812,1.072352
cuda,rexnet_100,128,1.561661,4.758661
cuda,sebotnet33ts_256,64,1.562025,4.034610
cuda,selecsls42b,128,0.814753,2.394463
cuda,spnasnet_100,128,1.469060,3.572355
cuda,swsl_resnext101_32x16d,32,1.547712,7.046463
cuda,tf_efficientnet_b0,128,1.525096,4.606244
cuda,tf_mixnet_l,64,4.398404,8.199205
cuda,tinynet_a,128,1.712481,5.596923
cuda,tnt_s_patch16_224,64,2.315338,10.330911
cuda,visformer_small,128,1.119579,3.218011
cuda,vit_base_patch16_224,64,1.219545,3.670840
cuda,volo_d1_224,64,1.815296,7.175331
cuda,xcit_large_24_p8_224,5,3.709895,18.583974
