dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.5867,10.3266,11.4606
cuda,Background_Matting,4,0.8946,6.8404,17.1650
cuda,LearningToPaint,96,1.0746,2.2576,2.1928
cuda,Super_SloMo,6,0.8868,6.1792,12.0558
cuda,alexnet,128,0.8069,1.1180,5.6166
cuda,attention_is_all_you_need_pytorch,256,0.8510,11.0756,13.9326
cuda,dcgan,32,1.5907,0.7753,0.2522
cuda,demucs,4,1.0000,0.8634,17.6372
cuda,densenet121,4,2.5911,17.1931,1.4142
cuda,dlrm,0,0.0000
cuda,drq,1,1.9433,1.1179,0.2437
cuda,fastNLP_Bert,6,0.7687,10.3943,15.9207
cuda,hf_Albert,8,0.7757,9.7058,20.3585
cuda,hf_Bart,4,0.8395,11.7036,23.1364
cuda,hf_Bert,4,1.0659,8.7111,14.9529
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7445,5.1885,14.1825
cuda,hf_GPT2,4,0.8066,8.3113,20.5521
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.2119,5.2005,2.6225
cuda,mobilenet_v2,96,0.7772,5.6103,12.9365
cuda,mobilenet_v3_large,32,1.4630,6.2589,2.7268
cuda,moco,32,0.9908,2.3758,3.8035
cuda,nvidia_deeprecommender,256,0.6543,0.7446,17.1776
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6564,3.2177,1.4140
cuda,pytorch_stargan,16,0.9864,2.8326,2.0183
cuda,pytorch_struct,200,1.0041,1.4704,1.5567
cuda,pytorch_unet,1,0.8717,2.5079,6.5091
cuda,resnet18,16,1.5127,2.3412,1.5222
cuda,resnet50,32,0.9662,5.6974,6.3027
cuda,resnext50_32x4d,8,1.8436,5.9641,3.2881
cuda,shufflenet_v2_x1_0,128,0.9376,6.5138,4.6158
cuda,soft_actor_critic,256,1.3248,0.5971,0.0824
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.4893,2.4214,1.4137
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,2.2769,48.9999,3.6608
cuda,timm_efficientnet,32,1.1584,8.6171,5.9762
cuda,timm_nfnet,128,0.8801,11.0502,25.0173
cuda,timm_regnet,32,0.9299,11.1568,13.2991
cuda,timm_resnest,32,0.8396,3.4607,4.5385
cuda,timm_vision_transformer,8,1.6489,6.1193,2.9209
cuda,timm_vovnet,32,1.0128,4.8644,5.8261
cuda,tts_angular,64,0.9934,0.7019,0.7893
cuda,vgg16,64,0.8554,1.7086,19.6774
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.7778,15.0279,16.4908
